"UBIGEO","VIVIENDA","PERSONA","P1172$01","P1172$02","P1172$13","P1172$14","P408F5","P408G4","IT","P300A","P301C","P301A","P301D","P302","P314A","P315A"
"150204","103",1,21,125,40,79,5,10,NA,4,NA,4,"Estatal",NA,"No",NA
"150204","103",2,NA,NA,NA,NA,NA,NA,507,4,NA,8,"Privado",NA,"Si",NA
"150204","103",3,NA,NA,NA,NA,NA,NA,700,4,NA,10,"Estatal",NA,"Si",NA
"150204","103",4,NA,NA,NA,NA,NA,NA,4783,4,NA,8,"Privado",NA,"Si",NA
"150204","110",1,NA,0,40,35,NA,NA,350,4,NA,5,"Estatal",NA,"Si",NA
"150204","110",2,NA,NA,NA,NA,NA,NA,1708,4,NA,6,"Estatal",NA,"Si",NA
"150204","110",3,NA,NA,NA,NA,0.08,5,1400,4,NA,6,"Estatal",NA,"Si",NA
"150204","110",4,NA,NA,NA,NA,0.02,5,NA,4,NA,5,"Estatal",NA,"Si",NA
"150204","110",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150204","135",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150204","159",1,NA,95,45,10,1,10,1849,4,0,1,NA,1,"Si",NA
"150204","159",2,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150302","001",1,8,13,NA,NA,0.17,10,6,1,NA,6,"Estatal",NA,"No",NA
"150302","001",2,NA,NA,NA,NA,NA,NA,NA,1,NA,5,"Estatal",NA,"No",NA
"150302","001",3,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Estatal",1,"No",NA
"150302","001",4,NA,NA,NA,NA,0.25,5,NA,1,NA,3,"Estatal",2,"No",NA
"150302","001",5,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"Estatal",1,"No",NA
"150302","001",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150302","012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150302","022",1,NA,10,NA,NA,NA,NA,54,4,6,4,"Estatal",NA,"No",NA
"150302","022",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150302","033",1,NA,8,NA,NA,NA,NA,800,1,NA,4,"Estatal",NA,"No",NA
"150302","033",2,NA,NA,NA,NA,0.05,5,NA,4,NA,3,"Estatal",1,"No",NA
"150302","043",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150302","054",1,NA,30,NA,NA,NA,NA,39,1,NA,4,"Estatal",NA,"No",NA
"150302","054",2,NA,NA,NA,NA,NA,NA,250,1,NA,3,"Estatal",1,"No",NA
"150302","064",1,NA,0,NA,NA,0.08,5,29,1,0,1,NA,2,"No",NA
"150302","075",1,NA,15,NA,NA,NA,NA,6,4,NA,5,"Estatal",NA,"No",NA
"150302","075",2,NA,NA,NA,NA,NA,NA,750,1,NA,4,"Estatal",NA,"No",NA
"150302","084",1,NA,10,NA,NA,NA,NA,13,4,NA,4,"Estatal",NA,"No",NA
"150302","084",2,NA,NA,NA,NA,NA,NA,1,1,0,1,NA,2,"No",NA
"150302","095",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150302","105",1,NA,20,NA,NA,NA,NA,17,1,NA,4,"Estatal",NA,"No",NA
"150302","105",2,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"Estatal",1,"No",NA
"150302","105",3,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,2,"No",NA
"150304","001",1,NA,7,NA,NA,NA,NA,13,1,NA,4,"Estatal",NA,"No",NA
"150304","001",2,NA,NA,NA,NA,NA,NA,NA,1,NA,4,"Estatal",NA,"No",NA
"150304","014",1,NA,10,NA,NA,NA,NA,NA,1,0,1,NA,2,"No",NA
"150304","021",1,NA,10,NA,NA,NA,NA,19,4,6,4,"Estatal",NA,"Si",NA
"150304","039",1,NA,7,NA,NA,NA,NA,2,4,NA,3,"Estatal",1,"No",NA
"150304","048",1,NA,9,NA,NA,NA,NA,2,1,NA,3,"Estatal",2,"No",NA
"150304","055",1,NA,9,NA,NA,NA,NA,160,4,NA,5,"Estatal",NA,"No",NA
"150304","055",2,NA,NA,NA,NA,NA,NA,NA,1,NA,5,"Estatal",NA,"No",NA
"150304","055",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150304","055",4,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Estatal",1,"No",NA
"150304","055",5,NA,NA,NA,NA,0.08,5,NA,4,0,1,NA,2,NA,NA
"150304","065",1,NA,12,10,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150304","065",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Privado",NA,"No",NA
"150304","065",3,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150304","065",4,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150304","073",1,NA,9,NA,NA,NA,NA,50,1,0,1,NA,2,"No",NA
"150403","013",1,NA,12,65,NA,NA,NA,420,4,NA,6,"Estatal",NA,"No",NA
"150403","013",2,NA,NA,NA,NA,NA,NA,1040,4,NA,6,"Estatal",NA,"Si",NA
"150403","013",3,NA,NA,NA,NA,0.33,30,NA,4,NA,5,"Estatal",NA,"Si",NA
"150403","013",4,NA,NA,NA,NA,NA,NA,1667,4,5,3,"Estatal",1,"Si",NA
"150403","013",5,NA,NA,NA,NA,0.5,20,NA,4,4,3,"Estatal",1,"Si",NA
"150403","013",6,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Privado",NA,"No",NA
"150403","014",1,NA,15,NA,NA,NA,NA,400,4,NA,6,"Estatal",NA,"No",NA
"150403","015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150403","016",1,NA,32,0,NA,NA,NA,1975,4,NA,5,"Estatal",NA,"No",NA
"150403","016",2,NA,NA,NA,NA,NA,NA,866,4,NA,6,"Estatal",NA,"Si",NA
"150403","049",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150403","050",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150403","051",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150403","052",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150403","053",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150403","054",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150403","055",1,12,35,NA,NA,NA,NA,720,4,NA,6,"Estatal",NA,"Si",NA
"150403","055",2,NA,NA,NA,NA,NA,NA,720,4,6,4,"Estatal",NA,"Si",NA
"150403","055",3,NA,NA,NA,NA,0.33,5,NA,4,NA,5,"Estatal",NA,"Si",NA
"150403","055",4,NA,NA,NA,NA,0.42,5,NA,4,2,3,"Estatal",1,"Si",NA
"150403","056",1,NA,0,NA,NA,0.33,5,NA,1,NA,2,"Estatal",1,"No",NA
"150403","057",1,12,100,30,18,NA,NA,1200,4,NA,3,"Estatal",1,"Si",NA
"150403","057",2,NA,NA,NA,NA,0.5,5,NA,1,NA,3,"Estatal",2,"No",NA
"150403","057",3,NA,NA,NA,NA,NA,NA,960,4,NA,6,"Estatal",NA,"Si",NA
"150403","057",4,NA,NA,NA,NA,NA,NA,1040,4,NA,6,"Estatal",NA,"Si",NA
"150403","057",5,NA,NA,NA,NA,0.17,3,800,4,NA,6,"Estatal",NA,"Si",NA
"150403","057",6,NA,NA,NA,NA,0.08,3,NA,4,0,1,NA,2,NA,NA
"150403","057",7,NA,NA,NA,NA,0.25,5,540,4,NA,7,"Privado",NA,"Si",NA
"150403","057",8,NA,NA,NA,NA,0.17,3,NA,4,NA,8,"Estatal",NA,"Si",NA
"150403","057",9,NA,NA,NA,NA,0.08,3,NA,NA,NA,NA,NA,NA,NA,NA
"150403","058",1,12,57,37,NA,0.08,3,1500,1,NA,6,"Estatal",NA,"Si",NA
"150403","058",2,NA,NA,NA,NA,NA,NA,480,1,NA,6,"Estatal",NA,"Si",NA
"150403","058",3,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150403","058",4,NA,NA,NA,NA,1,5,NA,4,NA,2,"Estatal",1,"No",NA
"150403","059",1,12,36,35,40,NA,NA,NA,4,NA,3,"Estatal",1,"Si",NA
"150403","059",2,NA,NA,NA,NA,NA,NA,1200,4,NA,6,"Estatal",NA,"Si",NA
"150501","001",1,18,95,NA,30,NA,NA,1360,4,NA,6,"Estatal",NA,"Si",NA
"150501","001",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","001",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150501","001",4,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Estatal",1,"Si",NA
"150501","002",1,20,120,NA,150,2,15,2500,4,NA,10,"Estatal",NA,"Si",NA
"150501","002",2,NA,NA,NA,NA,2,15,NA,4,6,4,"Privado",NA,"Si",NA
"150501","005",1,NA,18,NA,NA,NA,NA,100,1,0,1,NA,2,"No",NA
"150501","005",2,8,50,NA,NA,NA,NA,2500,4,NA,6,"Estatal",NA,"No",NA
"150501","005",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150501","005",4,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150501","006",1,12,50,27,NA,NA,NA,880,4,NA,6,"Estatal",NA,"Si",NA
"150501","006",2,NA,NA,NA,NA,NA,NA,2100,4,NA,6,"Privado",NA,"Si",NA
"150501","006",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",10
"150501","006",4,NA,NA,NA,NA,0.02,30,1080,4,NA,6,"Estatal",NA,"Si",NA
"150501","007",1,12,40,90,NA,NA,NA,1500,4,NA,6,"Estatal",NA,"Si",NA
"150501","007",2,NA,NA,NA,NA,NA,NA,387,4,NA,6,"Estatal",NA,"Si",NA
"150501","008",1,12,14,NA,NA,NA,NA,NA,4,NA,3,"Estatal",1,"No",NA
"150501","009",1,15,85,NA,114,NA,NA,2500,4,NA,8,"Privado",NA,"Si",NA
"150501","009",2,NA,NA,NA,NA,NA,NA,1100,4,NA,8,"Estatal",NA,"Si",NA
"150501","015",1,NA,0,NA,NA,2,30,NA,1,NA,3,"Estatal",1,"No",NA
"150501","015",2,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Estatal",NA,"No",NA
"150501","020",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","022",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","023",1,25,50,40,140,NA,NA,NA,4,NA,4,"Estatal",NA,"No",NA
"150501","023",2,NA,NA,NA,NA,NA,NA,1351,1,NA,10,"Estatal",NA,"Si",NA
"150501","023",3,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150501","023",4,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Privado",NA,"Si",NA
"150501","023",5,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Privado",NA,"Si",NA
"150501","033",1,20,39,30,130,NA,NA,2000,4,NA,11,"Privado",NA,"Si",NA
"150501","033",2,NA,119,40,NA,NA,NA,340,4,NA,4,"Estatal",NA,"No",NA
"150501","033",3,NA,NA,NA,NA,NA,NA,1300,4,NA,10,"Estatal",NA,"Si",NA
"150501","033",4,NA,NA,NA,NA,2,5,NA,1,0,1,NA,2,"No",NA
"150501","033",5,NA,NA,NA,NA,NA,NA,880,4,NA,5,"Estatal",NA,"No",NA
"150501","033",6,NA,NA,NA,NA,NA,NA,1143,4,NA,4,"Estatal",NA,"No",NA
"150501","034",1,NA,100,0,60,NA,NA,247,1,NA,4,"Estatal",NA,"No",NA
"150501","034",2,NA,NA,NA,NA,NA,NA,2400,4,NA,8,"Privado",NA,"Si",NA
"150501","034",3,NA,NA,NA,NA,NA,NA,NA,4,NA,10,"Estatal",NA,"Si",NA
"150501","035",1,NA,58,31,50,NA,NA,1025,4,NA,6,"Estatal",NA,"Si",NA
"150501","035",2,NA,NA,NA,NA,NA,NA,1120,4,NA,9,"Estatal",NA,"Si",NA
"150501","035",3,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",2,"Si",NA
"150501","036",1,NA,20,NA,NA,NA,NA,280,4,NA,6,"Estatal",NA,"Si",NA
"150501","037",1,50,100,NA,NA,2,30,NA,1,NA,4,"Estatal",NA,"No",NA
"150501","037",2,NA,NA,NA,NA,2,30,NA,1,NA,3,"Estatal",2,"No",NA
"150501","037",3,NA,NA,NA,NA,NA,NA,360,4,NA,6,"Estatal",NA,"Si",NA
"150501","037",4,NA,NA,NA,NA,2,30,NA,4,6,4,"Estatal",NA,"No",NA
"150501","037",5,NA,NA,NA,NA,2,30,NA,1,0,1,NA,2,"No",NA
"150501","038",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","039",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","040",1,8,0,0,NA,NA,NA,NA,4,NA,3,"Estatal",1,"Si",NA
"150501","045",1,NA,NA,NA,NA,NA,NA,800,4,NA,5,"Estatal",NA,"No",NA
"150501","045",2,NA,NA,NA,NA,3,30,145,4,NA,6,"Estatal",NA,"Si",NA
"150501","045",3,NA,NA,NA,NA,NA,NA,420,4,NA,6,"Estatal",NA,"Si",NA
"150501","045",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","045",5,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150501","054",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","059",1,20,90,NA,59,NA,NA,1300,4,NA,8,"Estatal",NA,"Si",NA
"150501","059",2,NA,NA,NA,NA,NA,NA,455,4,NA,6,"Estatal",NA,"No",NA
"150501","059",3,NA,NA,NA,NA,NA,NA,720,4,NA,7,"Privado",NA,"Si",NA
"150501","059",4,NA,NA,NA,NA,24,15,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","064",1,38,56,NA,98,NA,NA,1970,4,NA,6,"Estatal",NA,"Si",NA
"150501","064",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Privado",NA,"Si",NA
"150501","064",3,NA,NA,NA,NA,NA,NA,2145,4,NA,7,"Privado",NA,"Si",NA
"150501","064",4,NA,NA,NA,NA,NA,NA,NA,4,5,3,"Estatal",1,"Si",NA
"150501","064",5,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Privado",1,"Si",NA
"150501","064",6,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150501","070",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","071",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","075",1,10,180,30,80,NA,NA,960,4,NA,5,"Estatal",NA,"No",NA
"150501","075",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150501","075",3,NA,NA,NA,NA,NA,NA,1800,4,NA,6,"Estatal",NA,"Si",NA
"150501","075",4,NA,NA,NA,NA,NA,NA,1400,4,6,4,"Estatal",NA,"Si",NA
"150501","075",5,NA,NA,NA,NA,NA,NA,1400,4,4,3,"Estatal",1,"Si",NA
"150501","075",6,NA,NA,NA,NA,NA,NA,2000,4,1,3,"Estatal",1,"Si",NA
"150501","075",7,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","075",8,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","075",9,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","075",10,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Estatal",1,"Si",NA
"150501","075",11,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","075",12,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150501","075",13,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Estatal",1,"Si",NA
"150501","075",14,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",2,NA,NA
"150501","082",1,10,100,0,0,NA,NA,850,4,NA,6,"Estatal",NA,"Si",NA
"150501","083",1,NA,0,NA,NA,3,30,NA,1,0,1,NA,2,"No",NA
"150501","085",1,38,96,50,60,NA,NA,2300,4,NA,10,"Estatal",NA,"Si",NA
"150501","085",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","086",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","091",1,NA,NA,NA,NA,NA,NA,900,1,6,4,"Estatal",NA,"Si",NA
"150501","091",2,NA,50,NA,10,NA,NA,230,1,6,4,"Estatal",NA,"No",NA
"150501","091",3,NA,NA,NA,NA,NA,NA,220,4,NA,6,"Estatal",NA,"Si",NA
"150501","091",4,NA,NA,NA,NA,NA,NA,NA,4,NA,8,"Privado",NA,"Si",NA
"150501","091",5,NA,NA,NA,NA,NA,NA,NA,1,0,3,"Estatal",1,"No",NA
"150501","091",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","092",1,NA,90,NA,15,NA,NA,482,1,NA,4,"Estatal",NA,"No",NA
"150501","092",2,NA,NA,NA,NA,NA,NA,1000,4,NA,6,"Estatal",NA,"Si",1
"150501","092",3,NA,NA,NA,NA,NA,NA,840,4,NA,8,"Privado",NA,"Si",NA
"150501","092",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","092",5,NA,NA,NA,NA,NA,NA,480,4,NA,5,"Estatal",NA,"Si",NA
"150501","093",1,NA,7,NA,NA,NA,NA,200,4,NA,5,"Estatal",NA,"No",NA
"150501","094",1,NA,40,NA,NA,NA,NA,NA,1,NA,6,"Estatal",NA,"No",NA
"150501","094",2,NA,NA,NA,NA,NA,NA,804,1,NA,3,"Estatal",1,"No",NA
"150501","094",3,NA,NA,NA,NA,NA,NA,120,4,NA,9,"Estatal",NA,"Si",NA
"150501","094",4,NA,NA,NA,NA,NA,NA,740,4,NA,6,"Estatal",NA,"Si",NA
"150501","101",1,20,30,10,30,NA,NA,2000,4,NA,10,"Privado",NA,"Si",NA
"150501","101",2,NA,NA,NA,NA,NA,NA,1200,4,NA,6,"Estatal",NA,"Si",NA
"150501","101",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","101",4,NA,NA,NA,NA,NA,NA,NA,4,1,3,"Estatal",1,"No",NA
"150501","101",5,NA,NA,NA,NA,4,15,NA,NA,NA,NA,NA,NA,NA,NA
"150501","105",1,NA,0,NA,15,0.17,5,1025,4,NA,6,"Estatal",NA,"Si",NA
"150501","105",2,20,45,NA,35,NA,NA,650,1,6,4,"Estatal",NA,"Si",NA
"150501","105",3,60,100,50,120,NA,NA,960,1,5,3,"Estatal",1,"Si",NA
"150501","105",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","105",5,NA,NA,NA,NA,NA,NA,650,4,NA,5,"Estatal",NA,"Si",NA
"150501","105",6,NA,NA,NA,NA,NA,NA,727,4,NA,6,"Estatal",NA,"No",NA
"150501","105",7,NA,NA,NA,NA,NA,NA,2300,4,NA,8,"Privado",NA,"Si",NA
"150501","105",8,NA,NA,NA,NA,NA,NA,NA,4,NA,9,"Estatal",NA,"Si",NA
"150501","105",9,NA,NA,NA,NA,0.08,10,NA,NA,NA,NA,NA,NA,NA,NA
"150501","111",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","117",1,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Privado",NA,"No",NA
"150501","117",2,30,80,70,0,NA,NA,NA,4,NA,6,"Estatal",NA,"No",NA
"150501","118",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","119",1,12,52,25,NA,3,30,NA,4,NA,7,"Estatal",NA,"No",NA
"150501","119",2,NA,NA,NA,NA,NA,NA,1600,4,0,3,"Estatal",1,"Si",NA
"150501","119",3,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","119",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","119",5,NA,NA,NA,NA,NA,NA,NA,4,5,3,"Estatal",1,"Si",NA
"150501","119",6,NA,NA,NA,NA,0.25,10,NA,NA,NA,NA,NA,NA,NA,NA
"150501","120",1,12,58,45,NA,NA,NA,1080,4,NA,6,"Estatal",NA,"Si",NA
"150501","120",2,NA,NA,NA,NA,NA,NA,320,4,NA,5,"Estatal",NA,"No",NA
"150501","120",3,NA,NA,NA,NA,NA,NA,1400,4,NA,6,"Estatal",NA,"Si",NA
"150501","120",4,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",10
"150501","121",1,12,35,NA,0,0.5,1,1280,4,NA,6,"Estatal",NA,"Si",NA
"150501","121",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","121",3,NA,NA,NA,NA,NA,NA,460,4,6,4,"Estatal",NA,"Si",NA
"150501","121",4,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Estatal",1,"Si",NA
"150501","121",5,NA,NA,NA,NA,2,15,NA,1,NA,3,"Estatal",1,"Si",NA
"150501","122",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","123",1,30,180,25,20,NA,NA,2100,4,NA,6,"Estatal",NA,"Si",NA
"150501","123",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","123",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","123",4,NA,NA,NA,NA,NA,NA,1000,4,3,3,"Estatal",1,"No",NA
"150501","123",5,NA,NA,NA,NA,NA,NA,1697,4,NA,7,"Privado",NA,"Si",NA
"150501","123",6,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Privado",NA,"Si",NA
"150501","123",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","126",1,14,20,NA,45,0.5,25,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","126",2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","126",3,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Privado",1,"Si",NA
"150501","126",4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Privado",2,NA,NA
"150501","127",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","133",1,26,65,40,95,NA,NA,3000,4,NA,10,"Estatal",NA,"Si",NA
"150501","133",2,NA,NA,NA,NA,3,30,NA,4,NA,8,"Estatal",NA,"Si",NA
"150501","133",3,NA,NA,NA,NA,3,30,1400,4,NA,10,"Estatal",NA,"Si",NA
"150501","133",4,NA,NA,NA,NA,3,30,NA,4,NA,6,"Estatal",NA,"Si",NA
"150501","137",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","138",1,18,23,NA,NA,NA,NA,1680,1,NA,6,"Estatal",NA,"Si",NA
"150501","138",2,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150501","138",3,NA,NA,NA,NA,NA,NA,80,4,NA,5,"Estatal",NA,"Si",NA
"150501","138",4,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Estatal",1,"Si",NA
"150501","138",5,NA,NA,NA,NA,NA,NA,NA,4,0,1,NA,2,NA,NA
"150501","138",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","139",1,12,100,49,118,NA,NA,1248,4,NA,6,"Estatal",NA,"Si",NA
"150501","139",2,NA,NA,NA,NA,NA,NA,1872,4,NA,5,"Estatal",NA,"Si",NA
"150501","139",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","140",1,NA,39,NA,20,NA,15,4689,4,NA,6,"Estatal",NA,"Si",NA
"150501","140",2,NA,NA,NA,NA,NA,NA,NA,4,NA,10,"Privado",NA,"Si",NA
"150501","140",3,NA,NA,NA,NA,NA,NA,1250,4,NA,6,"Estatal",NA,"Si",NA
"150501","140",4,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Privado",1,"Si",NA
"150501","140",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","145",1,8,60,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"No",NA
"150501","149",1,14,21,NA,17,48,30,55,4,NA,6,"Estatal",NA,"Si",NA
"150501","149",2,NA,NA,NA,NA,2,30,NA,4,5,3,"Estatal",1,"Si",NA
"150501","149",3,NA,NA,NA,NA,2,30,NA,NA,NA,NA,NA,NA,NA,NA
"150501","355",1,25,63,NA,30,NA,NA,800,4,NA,6,"Estatal",NA,"Si",NA
"150501","355",2,NA,NA,NA,NA,NA,NA,NA,1,NA,5,"Estatal",NA,"Si",NA
"150501","355",3,NA,NA,NA,NA,NA,NA,NA,4,NA,7,"Privado",NA,"Si",NA
"150501","355",4,NA,NA,NA,NA,NA,NA,NA,4,2,3,"Estatal",1,"Si",NA
"150501","355",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","356",1,25,35,0,NA,NA,NA,227,1,NA,3,"Estatal",1,"No",NA
"150501","357",1,21,80,NA,NA,NA,NA,321,1,NA,5,"Estatal",NA,"Si",NA
"150501","357",2,NA,NA,NA,NA,NA,NA,720,1,1,3,"Estatal",2,"No",NA
"150501","357",3,NA,NA,NA,NA,NA,NA,NA,4,NA,5,"Estatal",NA,"Si",NA
"150501","357",4,NA,NA,NA,NA,NA,NA,600,4,NA,7,"Privado",NA,"Si",NA
"150501","358",1,10,15,NA,50,NA,NA,807,1,2,3,"Estatal",1,"Si",NA
"150501","358",2,NA,NA,NA,NA,NA,NA,1600,4,5,3,"Estatal",1,"No",NA
"150501","358",3,NA,NA,NA,NA,NA,NA,1120,4,NA,6,"Estatal",NA,"Si",NA
"150501","358",4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,"Estatal",1,"Si",NA
"150501","359",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150501","360",1,26,40,NA,15,NA,NA,2500,4,NA,7,"Privado",NA,"Si",NA
"150501","360",2,NA,NA,NA,NA,NA,NA,1200,4,NA,7,"Privado",NA,"Si",NA
"150501","360",3,NA,NA,NA,NA,NA,NA,NA,4,6,4,"Estatal",NA,"Si",NA
"150502","014",1,20,22,20,NA,NA,NA,3200,4,NA,5,"Estatal",NA,"Si",NA
"150502","014",2,NA,NA,NA,NA,NA,NA,2400,4,NA,6,"Estatal",NA,"Si",NA
"150502","014",3,NA,NA,NA,NA,NA,NA,3200,4,NA,6,"Estatal",NA,"Si",NA
"150502","032",1,15,20,NA,NA,NA,NA,940,4,6,4,"Estatal",NA,"Si",NA
