"GENERO","MINEDAD","CAP300P324A","SELECT_UNI_GESTION","NOMBRECCDD","CAP300P351","CAP300P353","CAP400P473","CAP300P319_4","CAP100P101","CAP400P472","CAP400P441_MONE","CAP400P440_MONE","CAP400P437_MONE","CAP400P436_MONE","CAP300P319_2","CAP300P319_5","CAP300P312","SELECT_UNI","CAP400P469","CAP400P406","CAP400P401"
1,1,2,1,"LIMA",6,1,6,2,1,NA,0,0,0,1500,1,2,"INGENIERÍA MECÁNICA ELÉCTRICA (INGENIERÍA MECÁNICA- ELÉCTRICA E INGENIERÍA MECÁNICA Y ELÉCTRICA)","U0123",NA,1,1
1,1,NA,2,"LORETO",3,5,6,2,1,NA,0,866,400,0,1,2,"CONTABILIDAD Y FINANZAS","U0001",NA,2,2
2,1,NA,2,"ANCASH",NA,NA,8,2,1,1,0,0,0,750,1,2,"CONTABILIDAD","U0023",1,1,1
2,1,NA,2,"ANCASH",8,5,5,2,1,NA,0,0,0,0,1,2,"ENFERMERÍA","U0023",NA,NA,2
2,1,1,2,"LIMA",2,2,3,2,1,NA,0,0,0,1200,1,2,"FARMACIA Y BIOQUÍMICA","U0023",NA,1,1
2,1,NA,1,"LORETO",3,2,6,2,1,NA,0,0,0,750,1,2,"EDUCACIÓN INICIAL","U0051",NA,1,1
1,1,1,2,"LORETO",2,5,6,2,1,4,0,0,0,4000,1,2,"INGENIERÍA CIVIL","U0001",6,1,1
1,1,NA,2,"ANCASH",4,1,1,2,1,NA,0,400,0,1800,1,2,"INGENIERÍA CIVIL","U0023",NA,1,1
1,1,2,2,"ANCASH",2,1,6,2,1,2,0,0,0,1500,1,2,"INGENIERÍA DE SISTEMAS E INFORMÁTICA   ( INGENIERÍA INFORMÁTICA Y  DE SISTEMAS)","U0023",6,1,1
2,1,NA,2,"ANCASH",2,1,6,2,1,NA,0,0,0,450,1,2,"DERECHO","U0023",NA,1,1
1,1,3,2,"ANCASH",3,1,4,2,1,2,0,0,0,0,1,2,"CIENCIAS DE LA COMUNICACIÓN","U0036",2,NA,2
1,1,NA,2,"TACNA",1,5,6,2,1,NA,0,0,0,1000,1,2,"ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES   ( ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES)","U0008",NA,1,1
1,1,1,2,"LORETO",2,2,6,2,1,4,0,0,0,0,1,2,"ARQUITECTURA Y URBANISMO","U0001",2,NA,2
1,1,1,1,"ANCASH",2,1,6,2,1,NA,750,0,0,500,1,2,"INGENIERÍA DE SISTEMAS","U0029",NA,1,1
2,1,NA,2,"ICA",2,4,6,2,1,2,0,0,0,1700,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0060",1,1,2
2,1,1,2,"CALLAO",2,3,6,2,1,1,0,0,0,1200,1,2,"PSICOLOGÍA","U0124",3,1,1
2,1,NA,1,"ANCASH",1,5,6,2,1,2,0,0,0,1080,1,2,"ADMINISTRACIÓN","U0037",2,1,1
2,1,NA,2,"LIMA",2,1,6,2,1,NA,0,0,0,2000,1,2,"INGENIERÍA DE SISTEMAS","U0036",NA,1,1
1,1,1,2,"CUSCO",1,3,8,2,1,3,0,0,0,1250,1,2,"INGENIERÍA DE SISTEMAS","U0049",2,1,1
1,1,1,1,"CUSCO",2,5,1,2,1,NA,0,0,0,4200,1,2,"CONTABILIDAD","U0044",NA,1,1
1,1,NA,2,"CUSCO",2,5,1,2,1,NA,0,0,4000,0,1,1,"INGENIERÍA CIVIL","U0056",NA,1,2
1,1,NA,1,"CUSCO",1,3,6,2,1,3,0,0,0,0,1,2,"INGENIERÍA CIVIL","U0044",1,NA,2
2,1,NA,2,"LIMA",1,6,8,2,1,NA,0,0,0,700,1,2,"INGENIERÍA ECONÓMICA Y DE NEGOCIOS","U0076",NA,1,1
1,1,1,1,"HUANCAVELICA",1,5,5,2,1,3,0,400,0,1700,1,2,"ADMINISTRACIÓN","U0038",1,1,1
2,1,1,1,"CUSCO",2,1,6,2,1,1,0,0,0,1250,1,2,"CIENCIAS DE LA COMUNICACIÓN","U0044",1,1,1
2,1,1,1,"TUMBES",1,3,6,2,1,NA,0,0,0,980,1,2,"OBSTETRICIA","U0050",NA,1,1
2,1,1,2,"CALLAO",3,3,6,2,1,NA,0,0,0,1500,1,2,"EDUCACIÓN SECUNDARIA - CIENCIAS SOCIALES","U0095",NA,1,1
1,1,NA,2,"CUSCO",1,5,6,2,1,NA,0,0,0,1400,1,2,"INGENIERÍA CIVIL","U0049",NA,1,1
1,1,NA,2,"LIMA",2,1,6,2,1,NA,0,0,0,2800,1,2,"INGENIERÍA DE SISTEMAS","U0130",NA,1,1
2,1,2,1,"TACNA",1,1,6,2,1,NA,0,0,0,1430,1,2,"ECONOMÍA AGRARIA","U0024",NA,1,1
2,1,NA,2,"LAMBAYEQUE",2,2,4,2,2,NA,0,0,0,0,1,2,"INGENIERÍA INDUSTRIAL","U0063",NA,NA,2
2,1,NA,2,"PUNO",1,1,2,2,1,1,0,0,0,0,1,2,"DERECHO","U0052",2,NA,2
2,1,1,2,"AREQUIPA",2,2,6,2,1,NA,500,0,0,1650,1,2,"INGENIERÍA INDUSTRIAL","U0059",NA,1,1
2,1,NA,2,"LORETO",2,1,8,2,1,3,200,0,0,600,1,2,"TURISMO Y HOTELERÍA","U0001",6,1,1
2,1,NA,2,"LIMA",2,2,6,2,1,1,0,0,0,1000,1,2,"ENFERMERÍA","U0098",2,1,1
2,1,1,2,"LIMA",1,2,6,2,2,4,0,0,0,0,1,2,"TURISMO Y HOTELERÍA","U0014",2,NA,2
1,1,2,2,"LIMA",2,1,6,2,2,NA,0,0,0,6000,1,2,"ARQUITECTURA","U0126",NA,1,2
1,1,NA,2,"LIMA",1,6,4,2,1,2,0,0,0,5000,1,2,"INGENIERÍA DE SISTEMAS","U0128",6,1,1
2,1,1,2,"LIMA",2,6,6,2,2,3,0,1700,1000,0,1,2,"ECONOMÍA","U0033",1,1,1
2,1,NA,2,"AREQUIPA",4,3,6,2,1,NA,0,0,0,0,1,2,"ENFERMERÍA","U0056",NA,1,1
1,1,3,1,"LIMA",2,1,6,2,2,NA,0,0,0,1500,1,2,"INGENIERÍA EN GESTIÓN EMPRESARIAL   (INGENIERIA DE GESTION EMPRESARIAL)","U0026",NA,1,1
2,1,NA,2,"CAJAMARCA",4,1,6,2,1,2,0,0,0,1000,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0064",3,2,1
1,1,2,1,"AREQUIPA",2,5,6,2,1,2,0,0,0,1000,1,2,"INGENIERÍA GEOLÓGICA","U0035",2,1,1
1,1,3,1,"LIMA",2,5,6,2,1,NA,0,0,0,5436,1,2,"INGENIERÍA DE MINAS","U0027",NA,1,1
1,1,NA,2,"JUNIN",3,1,5,2,1,NA,0,692.8,0,1000,1,2,"INGENIERÍA AMBIENTAL","U0057",NA,1,1
1,1,NA,2,"LA LIBERTAD",1,2,6,2,2,1,0,0,0,1250,1,2,"INGENIERÍA INDUSTRIAL","U0127",1,1,1
1,1,1,2,"LIMA",2,1,6,2,1,NA,0,0,0,2000,1,2,"ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES   ( ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES)","U0013",NA,1,1
1,1,1,2,"PIURA",2,5,6,2,1,NA,0,0,0,1200,1,2,"INGENIERÍA DE SISTEMAS","U0036",NA,1,1
1,1,NA,2,"ICA",2,5,6,2,1,NA,120,0,0,960,1,2,"BIOLOGÍA MARINA Y ECONEGOCIOS","U0065",NA,1,1
1,1,1,2,"LIMA",3,5,6,2,1,4,100,0,0,2800,1,2,"INGENIERÍA COMERCIAL","U0094",1,1,1
1,1,3,2,"AREQUIPA",2,1,6,2,1,3,0,0,0,1900,1,2,"INGENIERÍA DE REDES Y COMUNICACIONES","U0076",6,1,1
2,1,1,1,"UCAYALI",2,5,8,2,1,NA,0,800,0,2200,1,2,"ENFERMERÍA","U0031",NA,1,1
2,1,2,2,"LIMA",1,2,6,2,2,3,0,0,0,2000,1,2,"INGENIERÍA DE SISTEMAS","U0016",6,1,1
2,1,2,1,"SAN MARTIN",2,3,7,2,3,4,0,0,0,4000,1,2,"ECONOMÍA","U0034",1,1,1
1,1,NA,1,"HUANUCO",NA,NA,6,2,1,5,0,1500,0,2000,1,2,"ECONOMÍA","U0043",6,1,1
1,1,NA,1,"APURIMAC",1,4,6,2,1,NA,0,0,0,1200,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0105",NA,1,1
1,1,1,1,"APURIMAC",2,4,5,2,1,3,0,0,0,1050,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0105",1,1,1
1,1,NA,1,"APURIMAC",1,5,6,2,1,NA,0,0,0,0,1,2,"OBSTETRICIA","U0044",NA,NA,2
2,1,1,1,"APURIMAC",1,1,1,2,1,NA,0,0,0,1100,1,2,"INGENIERÍA DE SISTEMAS","U0105",NA,2,1
2,1,NA,2,"CALLAO",NA,NA,6,2,1,1,0,0,0,750,1,2,"TURISMO Y HOTELERÍA","U0077",1,2,2
2,1,1,2,"CUSCO",2,1,8,2,1,4,0,0,2000,0,1,2,"ECONOMÍA","U0049",2,1,1
2,1,NA,1,"AYACUCHO",2,3,1,2,1,NA,0,433,0,1000,1,2,"TRABAJO SOCIAL","U0019",NA,1,1
1,1,NA,2,"LORETO",5,5,6,2,1,NA,0,0,500,0,1,2,"ESTOMATOLOGÍA","U0001",NA,1,1
2,1,NA,2,"MOQUEGUA",1,5,6,2,1,3,0,0,0,1150,1,2,"INGENIERÍA COMERCIAL","U0053",4,1,1
2,1,1,2,"LA LIBERTAD",1,1,6,2,1,3,0,0,0,1500,1,2,"CONTABILIDAD Y FINANZAS","U0127",1,1,1
1,1,NA,2,"LA LIBERTAD",1,1,6,2,1,NA,0,0,4000,0,2,2,"ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES   ( ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES)","U0018",NA,1,1
2,1,2,2,"LA LIBERTAD",2,1,6,2,1,4,0,0,0,1200,1,2,"ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES   ( ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES)","U0127",4,2,1
1,1,1,2,"LA LIBERTAD",5,3,6,2,1,1,0,0,0,1000,1,2,"ARQUITECTURA","U0127",1,1,1
1,1,2,2,"LIMA",1,4,6,2,1,NA,0,0,0,3000,1,2,"ADMINISTRACIÓN DE NEGOCIOS","U0126",NA,1,1
2,1,NA,1,"TACNA",2,1,6,2,1,3,0,0,0,1200,1,2,"CONTABILIDAD","U0024",3,1,1
2,1,NA,1,"TACNA",4,2,6,2,1,NA,0,0,0,960,1,2,"EDUCACIÓN SECUNDARIA - IDIOMA EXTRANJERO TRADUCCIÓN E INTERPRETACIÓN","U0024",NA,1,1
1,1,NA,1,"CUSCO",2,2,1,2,1,NA,1500,0,0,800,1,2,"ZOOTECNIA","U0044",NA,1,1
1,1,NA,2,"PUNO",1,3,6,2,1,3,0,0,0,1100,1,2,"INGENIERÍA CIVIL","U0052",2,1,1
1,1,NA,1,"LORETO",3,1,6,2,1,3,0,0,0,3500,1,2,"INGENIERÍA EN GESTIÓN AMBIENTAL ( INGENIERÍA Y  GESTIÓN AMBIENTAL )","U0051",3,1,2
2,1,1,2,"LIMA",3,3,8,2,1,NA,0,0,0,2500,1,2,"INGENIERÍA INDUSTRIAL","U0033",NA,1,1
2,1,1,1,"ANCASH",2,4,8,2,1,NA,150,0,0,1500,1,2,"INGENIERÍA AMBIENTAL","U0037",NA,1,1
2,1,1,1,"LA LIBERTAD",1,4,6,2,1,NA,0,0,0,1360,1,2,"ECONOMÍA","U0045",NA,1,1
2,1,NA,2,"LIMA",4,5,6,2,1,NA,0,0,0,720,1,2,"ENFERMERÍA","U0098",NA,1,2
1,1,NA,1,"LIMA",2,1,6,2,1,1,600,0,0,800,1,2,"EDUCACIÓN (CIENCIAS DE LA EDUCACION)","U0041",2,1,1
2,1,2,2,"LA LIBERTAD",1,5,6,2,1,NA,0,0,0,2200,1,2,"ADMINISTRACIÓN","U0127",NA,1,1
2,1,1,1,"HUANUCO",1,1,8,2,1,NA,0,0,0,200,1,2,"INGENIERÍA AMBIENTAL","U0042",NA,2,1
1,1,1,2,"JUNIN",3,5,6,2,1,NA,0,0,1800,0,1,2,"OBSTETRICIA","U0011",NA,2,1
2,1,NA,2,"LIMA",1,2,6,2,2,NA,0,0,0,0,1,2,"DERECHO","U0126",NA,NA,2
1,1,3,2,"AREQUIPA",2,4,6,2,1,2,150,0,0,1500,1,2,"INGENIERÍA DE TELECOMUNICACIONES   ( INGENIERÍA DE LAS TELECOMUNICACIONES E INGENIERÍA EN TELECOMUNICACIONES)","U0059",6,1,1
2,1,NA,1,"LIMA",2,1,6,2,1,NA,0,0,0,1000,1,2,"ENFERMERÍA","U0030",NA,1,1
2,1,2,1,"MOQUEGUA",2,5,6,2,1,2,0,0,0,1500,1,2,"GESTIÓN PÚBLICA Y DESARROLLO SOCIAL","U0069",3,1,1
1,1,1,2,"LORETO",2,3,6,2,1,2,1000,0,0,600,1,2,"INGENIERÍA DE SISTEMAS","U0089",2,1,1
1,1,3,2,"PIURA",1,3,4,2,1,NA,0,0,0,0,1,2,"INGENIERÍA MECÁNICA ELÉCTRICA (INGENIERÍA MECÁNICA- ELÉCTRICA E INGENIERÍA MECÁNICA Y ELÉCTRICA)","U0047",NA,NA,2
1,1,3,2,"CUSCO",3,5,6,2,1,NA,0,0,0,1050,1,2,"TURISMO","U0049",NA,1,1
1,1,1,1,"SAN MARTIN",1,4,6,2,1,4,0,0,0,1500,1,2,"INGENIERÍA AGRÓNOMA","U0034",2,1,1
1,1,NA,2,"PIURA",2,5,6,2,1,NA,5600,0,0,1500,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0047",NA,1,1
2,1,NA,1,"LIMA",1,1,6,2,2,NA,0,0,0,0,1,2,"PERIODISMO","U0040",NA,NA,2
2,1,NA,2,"CUSCO",NA,NA,6,2,1,NA,0,0,0,1000,1,2,"ECONOMÍA","U0049",NA,1,1
1,1,NA,2,"LIMA",2,5,6,2,1,NA,0,0,0,2800,1,2,"ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES   ( ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES)","U0003",NA,1,1
2,1,1,2,"LIMA",2,1,6,2,1,1,0,0,0,1800,1,2,"ECONOMÍA","U0014",1,1,1
1,1,NA,2,"JUNIN",3,1,6,2,1,NA,0,0,200,0,1,2,"ODONTOLOGÍA","U0011",NA,1,2
1,1,NA,2,"LA LIBERTAD",4,1,6,2,1,NA,0,0,700,0,1,2,"CONTABILIDAD Y FINANZAS","U0127",NA,1,1
1,1,NA,2,"CUSCO",3,1,6,2,1,2,0,0,0,2000,1,2,"TURISMO","U0049",1,2,1
2,1,1,1,"APURIMAC",1,4,6,2,1,NA,1000,0,0,2500,1,2,"INGENIERÍA AGROINDUSTRIAL","U0103",NA,2,1
1,1,1,2,"AREQUIPA",4,4,6,2,1,NA,0,0,5000,0,1,2,"VETERINARIA Y ZOOTECNIA","U0017",NA,1,1
1,1,2,1,"AYACUCHO",1,4,6,2,1,NA,0,0,0,4200,1,2,"INGENIERÍA CIVIL","U0019",NA,1,1
1,1,1,2,"AREQUIPA",2,5,6,2,1,NA,600,0,0,1900,1,2,"INGENIERÍA INDUSTRIAL","U0017",NA,1,1
2,1,NA,2,"CUSCO",4,1,6,2,1,NA,400,0,400,0,1,2,"TURISMO","U0049",NA,1,1
1,1,NA,2,"MADRE DE DIOS",2,1,3,2,2,4,2000,0,0,2039,1,2,"CONTABILIDAD","U0049",2,1,1
2,1,NA,1,"PASCO",2,1,6,2,1,2,0,0,0,0,1,2,"INGENIERÍA AMBIENTAL","U0032",3,2,2
1,1,NA,2,"MOQUEGUA",NA,NA,6,2,1,NA,0,0,0,960,1,2,"INGENIERÍA DE SISTEMAS E INFORMÁTICA   ( INGENIERÍA INFORMÁTICA Y  DE SISTEMAS)","U0053",NA,2,1
1,1,NA,2,"TACNA",1,3,6,2,1,NA,0,0,0,3000,1,2,"INGENIERÍA CIVIL","U0008",NA,1,1
2,1,3,1,"TACNA",1,1,6,2,1,NA,0,0,0,0,1,2,"CONTABILIDAD","U0024",NA,NA,2
2,1,2,2,"LIMA",2,4,6,2,2,1,0,0,0,1800,1,2,"ECONOMÍA","U0092",1,1,1
1,1,NA,1,"UCAYALI",5,5,6,2,1,2,0,0,0,1200,2,2,"EDUCACIÓN PRIMARIA","U0031",2,2,1
1,1,NA,1,"APURIMAC",1,3,6,2,1,3,0,0,0,1700,1,2,"INGENIERÍA AGROINDUSTRIAL","U0103",6,2,1
2,1,1,1,"CAJAMARCA",1,1,6,2,1,1,0,0,0,0,1,2,"INGENIERÍA DE INDUSTRIAS ALIMENTARIAS (INGENIERÍA DE INDUSTRIA ALIMENTARIA E INGENIERÍA INDUSTRIAS ALIMENTARIAS)","U0028",1,NA,2
1,1,1,2,"LAMBAYEQUE",1,1,6,2,1,NA,0,0,0,0,1,2,"ARQUITECTURA","U0054",NA,NA,2
1,1,1,1,"JUNIN",1,2,6,2,1,1,0,0,0,0,1,2,"INGENIERÍA CIVIL","U0032",6,NA,2
1,1,2,2,"AREQUIPA",NA,NA,5,2,1,NA,0,0,380,0,1,2,"ARQUITECTURA","U0017",NA,2,1
1,1,NA,1,"CUSCO",3,1,8,2,1,1,750,0,0,750,1,2,"CIENCIAS DE LA COMUNICACIÓN","U0044",1,1,1
2,1,NA,2,"JUNIN",NA,NA,6,2,1,1,0,259.8,0,500,1,2,"DERECHO Y CIENCIAS POLÍTICAS   (DERECHO Y CIENCIA POLÍTICA)","U0011",2,2,1
1,1,1,2,"LA LIBERTAD",1,2,6,2,1,NA,0,0,0,0,1,2,"INGENIERÍA DE SISTEMAS","U0018",NA,NA,2
2,1,1,2,"JUNIN",2,4,6,2,1,3,0,0,0,2400,1,2,"NUTRICIÓN HUMANA","U0011",1,1,1
1,1,NA,2,"LIMA",2,2,6,2,1,NA,0,0,0,1500,1,2,"INGENIERÍA DE SISTEMAS","U0076",NA,1,1
1,1,2,1,"JUNIN",2,4,6,2,1,3,0,0,0,1200,1,2,"INGENIERÍA AMBIENTAL","U0039",4,1,1
1,1,NA,2,"LIMA",1,1,6,2,1,NA,0,0,0,1700,1,2,"INGENIERÍA DE SISTEMAS EMPRESARIALES","U0065",NA,1,1
2,1,1,1,"LIMA",2,5,6,2,1,NA,0,0,0,0,1,2,"INGENIERÍA AGRÍCOLA","U0026",NA,NA,2
1,1,1,2,"LIMA",3,1,6,2,1,NA,0,0,0,1500,1,2,"CIENCIAS DE LA COMUNICACIÓN Y PUBLICIDAD","U0094",NA,1,1
1,1,NA,2,"LIMA",1,2,6,2,1,NA,0,0,0,1000,1,2,"EDUCACIÓN PRIMARIA","U0006",NA,1,1
1,1,1,1,"LORETO",3,2,1,2,1,NA,3400,0,0,1560,1,2,"CIENCIAS FORESTALES","U0051",NA,1,1
1,1,1,1,"LIMA",2,1,5,2,2,NA,0,0,0,3200,1,2,"INGENIERÍA AMBIENTAL","U0026",NA,1,1
2,1,NA,1,"HUANUCO",1,4,6,2,1,NA,0,0,0,1300,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0043",NA,1,1
2,1,NA,2,"LIMA",1,1,5,2,1,4,0,0,0,3000,1,2,"ESTOMATOLOGÍA","U0005",2,1,1
1,1,2,2,"LIMA",1,6,6,2,1,NA,0,0,0,2000,1,2,"ADMINISTRACIÓN Y MARKETING","U0076",NA,1,1
1,1,1,1,"LIMA",1,5,4,2,1,4,80,0,0,1500,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0048",2,1,1
2,1,3,1,"TACNA",1,1,6,2,1,NA,0,0,0,250,1,2,"BIOLOGÍA Y MICROBIOLOGÍA","U0024",NA,1,2
2,1,NA,2,"LIMA",1,1,6,2,1,NA,0,0,0,750,1,2,"ADMINISTRACIÓN HOTELERA Y ECOTURISMO","U0094",NA,2,1
2,1,1,1,"AMAZONAS",NA,NA,6,2,1,1,533.333333333333,0,0,1765,1,2,"TURISMO Y ADMINISTRACIÓN","U0078",6,1,2
2,1,NA,2,"MADRE DE DIOS",2,4,6,2,1,2,0,0,0,1600,1,2,"ADMINISTRACIÓN","U0049",6,1,1
1,1,NA,2,"LIMA",NA,NA,6,2,1,NA,0,0,0,2400,1,2,"ADMINISTRACIÓN","U0023",NA,1,1
1,1,3,2,"LIMA",3,1,6,2,2,2,600,0,0,1000,1,2,"INGENIERÍA DE SISTEMAS E INFORMÁTICA   ( INGENIERÍA INFORMÁTICA Y  DE SISTEMAS)","U0055",6,1,1
2,1,2,2,"LIMA",1,3,6,2,1,1,400,0,0,1200,1,2,"TRADUCCIÓN E INTERPRETACIÓN","U0016",1,1,1
2,1,NA,2,"LIMA",2,2,6,2,1,NA,0,0,0,0,1,2,"TURISMO Y HOTELERÍA","U0025",NA,NA,2
2,1,2,2,"AREQUIPA",1,4,6,2,1,NA,0,0,0,2800,1,2,"INGENIERÍA INDUSTRIAL","U0059",NA,1,1
1,1,3,1,"LIMA",3,1,6,2,1,3,0,0,3000,0,1,2,"INGENIERÍA CIVIL","U0039",2,1,2
2,1,1,1,"CAJAMARCA",1,1,6,2,1,3,0,0,0,1500,1,2,"INGENIERÍA CIVIL","U0028",2,1,1
2,1,NA,2,"LIMA",1,6,6,2,1,3,0,0,0,0,1,2,"CIENCIAS DE LA COMUNICACIÓN","U0014",2,NA,2
2,1,NA,1,"UCAYALI",1,5,6,2,1,NA,0,0,0,433,1,2,"CONTABILIDAD","U0031",NA,1,1
2,1,1,2,"LIMA",2,5,6,2,1,NA,0,0,0,3000,1,2,"INGENIERÍA EMPRESARIAL","U0004",NA,1,1
2,1,1,2,"LIMA",2,1,6,2,1,NA,0,0,0,2600,1,2,"CONTABILIDAD","U0124",NA,1,2
2,1,3,2,"LIMA",2,5,6,2,2,3,0,866,0,1800,1,1,"ENFERMERÍA","U0056",2,1,1
1,1,1,2,"HUANUCO",2,2,5,2,1,3,3200,0,0,1025,1,2,"INGENIERÍA AMBIENTAL","U0009",2,2,1
2,1,NA,2,"LIMA",4,1,6,2,1,NA,0,0,0,0,1,2,"CIENCIAS DE LA COMUNICACIÓN","U0014",NA,NA,2
1,1,NA,1,"ANCASH",1,2,6,2,2,NA,0,0,0,1080,1,2,"ECONOMÍA","U0037",NA,2,1
2,1,1,1,"SAN MARTIN",2,1,6,2,1,2,0,0,0,1500,1,2,"AGRONOMÍA","U0034",1,1,1
1,1,1,2,"ANCASH",2,4,6,2,1,4,0,0,0,2500,1,2,"INGENIERÍA INDUSTRIAL","U0023",2,1,1
1,1,1,2,"LIMA",1,1,6,2,1,3,0,0,0,2000,1,2,"ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES   ( ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES)","U0077",1,1,1
2,1,NA,1,"ANCASH",2,2,6,2,1,NA,0,0,0,1800,1,2,"CIENCIAS DE LA COMUNICACIÓN SOCIAL   (COMUNICACIÓN SOCIAL)","U0029",NA,2,1
1,1,NA,1,"LIMA",NA,NA,6,2,1,NA,0,0,0,1000,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0123",NA,1,1
2,1,NA,1,"SAN MARTIN",2,1,6,2,1,NA,0,0,0,600,1,2,"TURISMO","U0034",NA,1,1
2,1,2,1,"SAN MARTIN",1,3,6,2,1,2,0,0,0,1500,1,2,"INGENIERÍA AMBIENTAL","U0034",1,1,1
1,1,NA,2,"LAMBAYEQUE",1,1,6,2,1,3,150,0,0,1500,1,2,"INGENIERÍA DE SISTEMAS E INFORMÁTICA   ( INGENIERÍA INFORMÁTICA Y  DE SISTEMAS)","U0054",1,1,1
1,1,NA,1,"UCAYALI",1,1,6,2,1,NA,0,0,0,850,1,2,"DERECHO","U0031",NA,1,1
2,1,1,1,"LIMA",1,5,6,2,2,1,0,0,0,1500,1,2,"TECNOLOGÍA MÉDICA","U0040",1,1,1
2,1,1,1,"LIMA",3,4,6,2,2,NA,0,0,0,2700,1,2,"ARQUITECTURA","U0040",NA,1,1
2,1,NA,2,"LIMA",5,1,6,2,1,NA,0,0,0,900,1,2,"EDUCACIÓN PRIMARIA","U0036",NA,1,1
1,1,NA,1,"SAN MARTIN",1,5,6,2,1,1,0,0,0,0,1,2,"AGRONOMÍA","U0034",1,NA,2
1,1,1,2,"CAJAMARCA",2,3,6,2,1,NA,1000,0,0,2000,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0064",NA,1,1
2,1,NA,2,"LIMA",2,5,6,2,1,NA,0,0,0,1650,2,2,"CONTABILIDAD","U0092",NA,1,1
2,1,NA,2,"CAJAMARCA",1,4,6,2,1,1,0,0,0,0,1,2,"INGENIERÍA CIVIL","U0127",1,NA,2
1,1,3,1,"PUNO",1,1,6,2,1,1,0,0,0,0,1,2,"INGENIERÍA ECONÓMICA","U0020",1,NA,2
2,1,NA,1,"APURIMAC",1,6,8,2,1,2,0,0,0,900,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0105",2,2,1
2,1,1,1,"LIMA",2,2,6,2,1,NA,2500,0,0,1500,1,2,"INGENIERÍA FORESTAL","U0026",NA,1,1
2,1,NA,1,"LIMA",2,5,6,2,1,1,6400,0,0,2000,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0123",2,1,1
2,1,1,2,"LIMA",1,5,6,2,1,1,0,450,0,1950,1,2,"ODONTOLOGÍA","U0077",1,1,1
2,1,1,1,"PUNO",2,4,6,2,1,NA,0,0,0,2000,1,2,"ENFERMERÍA","U0020",NA,1,1
2,1,NA,2,"ANCASH",7,1,6,2,1,NA,0,0,0,500,1,2,"ENFERMERÍA","U0023",NA,1,2
1,1,NA,2,"LAMBAYEQUE",NA,NA,6,2,1,1,0,0,0,0,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0063",1,NA,2
1,1,NA,1,"TACNA",1,1,6,2,1,1,0,0,0,700,1,2,"CONTABILIDAD","U0024",1,1,1
1,1,NA,1,"LIMA",4,1,6,2,1,1,0,360,0,1500,1,2,"EDUCACIÓN FÍSICA","U0040",1,1,1
1,1,NA,1,"PASCO",1,1,6,2,1,3,0,0,0,2800,1,2,"OBSTETRICIA","U0032",2,1,1
1,1,NA,1,"PASCO",1,1,6,2,1,2,0,0,0,1400,1,2,"AGRONOMÍA","U0032",2,1,1
2,1,1,1,"AREQUIPA",1,1,6,2,1,NA,320,0,0,750,1,2,"EDUCACIÓN (CIENCIAS DE LA EDUCACION)","U0035",NA,1,1
2,1,2,1,"HUANCAVELICA",2,4,6,2,1,NA,0,259.8,0,1500,1,2,"INGENIERÍA QUÍMICA","U0021",NA,1,1
1,1,NA,2,"PIURA",1,4,6,2,1,NA,0,0,0,0,1,2,"INGENIERÍA MECÁNICA ELÉCTRICA (INGENIERÍA MECÁNICA- ELÉCTRICA E INGENIERÍA MECÁNICA Y ELÉCTRICA)","U0047",NA,1,1
2,1,3,2,"PUNO",6,1,8,2,1,NA,0,0,0,3600,1,2,"ENFERMERÍA","U0052",NA,1,1
2,1,1,2,"LIMA",3,2,6,2,1,1,0,0,0,1200,1,2,"OBSTETRICIA","U0129",2,1,1
2,1,1,2,"JUNIN",1,5,6,2,1,NA,0,0,0,600,1,2,"ADMINISTRACIÓN DE EMPRESAS","U0057",NA,2,1
1,1,1,2,"LIMA",6,4,6,2,1,1,0,0,1500,0,1,2,"ODONTOLOGÍA","U0014",1,1,1
1,1,1,2,"AMAZONAS",2,3,6,2,1,3,0,0,0,1800,1,2,"INGENIERÍA AGROINDUSTRIAL Y COMERCIO EXTERIOR","U0079",6,1,1
