MERCADO,CODE,MARCA,Best tittle ,DATA,PUBLIC,MAYOR,,BASE,MIN,MOVES,NOW,REV,CLIENTE,,LARG,ANCHO,ALTO,PESO,,LARGO,ANCHO,ALTO,PESO,,UNIVERSAL,ML,ENVIO,sugerido,ACTUAL,costo de ENVIO,,,,,,,,,,,,,,,
,TIRLI20030 + TFBLI2002 + TFCLI2001,TOTAL,,atornilaldor de impacto brushless 20v + 1 bater­a 4ah + 1cargador,439.7,394.05,,0,,#ðREF!,#ðREF!,,417.72,,,,,,,,,,,,,483.67,13.45,497.12,479.9,22.4,502.3,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TIWLI20020 + THTL121101 + adaptador-4043,TOTAL,,Llave de impacto 20v sin bater­a sin cargador + maleta metalica con dados + adaptador atornillador de impacto,323,270.28,,0,,#ðREF!,#ðREF!,,306.85,,6,33,23,3,,,,,,,,355.3,13.45,368.75,358.9,18.77,377.67,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TIWLI20020 + TFBLI20011 + TFCLI2001 + adaptador-4043,TOTAL,LLAVE DE IMPACTO 20V TOTAL 1BATER™A + APADTADOR ATORNILLADOR,Llave de impacto 20v + 1 bater­a + 1 cargador + adaptador atornillador de impacto,374.5,330.02,,0,,#ðREF!,#ðREF!,,355.78,,,,,,,,,,,,,411.95,13.45,425.4,399.9,20,419.9,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TIWLI20020 + TFBLI20011 + TFCLI2001 + adaptador-4043 + THTL121101,TOTAL,LLAVE DE IMPACTO 20V 1BATER™A + DADOS APADTADOR ATORNILLADOR,Llave de impacto 20v + 1 bater­a + 1 cargador + maleta metalica con dados + adaptador atornillador de impacto + SET DE DADOS,444.5,388.02,,0,,#ðREF!,#ðREF!,,422.28,,33,12,16,5,,,,,,,,488.95,13.45,502.4,499.9,23,522.9,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TIWLI2001 + THTL121101 + adaptador-4043,TOTAL,LLAVE DE IMPACTO 20V ® + DADOS TOTAL  APADTADOR ATORNILLADOR,Llave de impacto 20v + maleta metalica con dados + adaptador atornillador de impacto + SET DE DADOS,556,505.76,,0,,#ðREF!,#ðREF!,,528.2,,36,20,22,,,,,,,,,611.6,13.45,625.05,624.9,26.75,651.65,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TDLI12415 + TBLI12152,TOTAL,,TALADRO 12V CON 1 BATER™A 1 CARGADOR + 1BATER™A ADICIONAL,151.3,140.71,,0,,#ðREF!,#ðREF!,,143.74,,22,18,6,1.2K,,,,,,,,166.43,,166.43,179.9,13.4,193.3,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TDLI12415 + TACSD3091 + TACSD30136,TOTAL,TALADRO ATORNILLADOR 12V + DESARMADOR ADAPTADOR + SET PUNTAS,Taladro 12v 1bat + desarmador manual + puntas + adaptador de puntas + otro set de puntas TOTAL,144.7,121.45,,0,,#ðREF!,#ðREF!,,137.47,,,,,,,,,,,,,159.17,7.45,166.62,159.9,12.8,172.7,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TDLI12415 + TACSD3091 + TACSD30136 + TBLI12152,TOTAL,TALADRO DESTORNILLADOR 12V + DESARMADOR ADAPTADOR SET PUNTAS,Taladro 12v 2 bat + desarmador manual + puntas + adaptador de puntas + otro set de puntas TOTAL,185,168.2,,0,,#ðREF!,#ðREF!,,175.75,,22,18,10,2,,,,,,,,203.5,7.45,210.95,217.9,14.54,232.44,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TDLI12415 + TUCLI1201,TOTAL,,Taladro 12v 1bat + CARGADOR DE celular,138,119.48,,0,,#ðREF!,#ðREF!,,131.1,,,,,,,,,,,,,151.8,13.45,165.25,159.9,12.8,172.7,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TDLI12415 + TUCLI1201 + TWLI1223,TOTAL,,Taladro 12v 1bat + CARGADOR DE celular + LINTERNA,166.4,140.82,,0,,#ðREF!,#ðREF!,,158.08,,,,,,,,,,,,,183.04,13.45,196.49,195.9,13.88,209.78,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TDLI12415 + TUCLI1201 + TWLI1223 + TBLI12152,TOTAL,,Taladro 12v 1bat + CARGADOR DE celular + LINTERNA + 1 BAT EXTRA,206.7,187.57,,0,,#ðREF!,#ðREF!,,196.37,,,,,,,,,,,,,227.37,7.45,234.82,240.9,15.23,256.13,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TDLI20011 + TFBLI20011,TOTAL,,Taladro 20v 1 bater­a 1.5Ah con adicional 1 Bater­a 2Ah,252.4,228.98,,0,,#ðREF!,#ðREF!,,239.78,,,,,,,,,,,,,277.64,13.45,291.09,269.9,16.1,286,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TDLI20011 + WLBP515,TOTAL,,Taladro 20v 1 bater­a 1.5Ah TOTAL con adicional 1 Bater­a 1.5Ah marca Hermana WADFOW ,231,209.96,,0,,#ðREF!,#ðREF!,,219.45,,,,,,,,,,,,,254.1,13.45,267.55,259.9,15.8,275.7,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TGGLI1201 + TDLI12415,TOTAL,Taladro Atornillador Total + Pistola De Silicona 12v Litio,Taladro Atornillador Total + Pistola De Silicona 12v Litio,155,133.4,,0,,#ðREF!,#ðREF!,,147.25,,,,,,,,,,,,,170.5,13.45,183.95,179.9,13.4,193.3,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TIWLI20020 + TDLI20011,TOTAL,,LLAVE DE IMPACTO BRUSHLESS + TALADRO 20V + 1 BATER™A 20V 1.5AH + 1 CARGADOR,388.3,357.63,,0,,#ðREF!,#ðREF!,,368.89,,,,,,,,,,,,,427.13,13.45,440.58,429.9,20.9,450.8,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TIRLI20030 + TDLI20011,TOTAL,,ATORNILLADOR DE IMPACTO BRUSHLESS + TALADRO 20V + 1 BATER™A 20V 1.5AH + 1 CARGADOR,388.3,357.63,,0,,#ðREF!,#ðREF!,,368.89,,,,,,,,,,,,,427.13,13.45,440.58,439.9,21.2,461.1,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,MG1309 + AKMG2501,INGCO,,GRINDER INGCO + SET APARTE DE ACCESORIOS,199.94,173.93,,0,,#ðREF!,#ðREF!,,189.94,,,,,,,,,,,,,219.93,7.45,227.384,244.99,15.35,260.34,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TSP02501 x 3,TOTAL,,SOPAPA DOBLE PACK POR 3 UNIDADES,78.8,68.21,,0,,#ðREF!,#ðREF!,,74.86,,,,,,,,,,,,,86.68,7.45,94.13,99.9,11,110.9,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,HQBC01602 x 4,ingco,,prensa de 12 rapida x4 unidade,77.72,53.04,,0,,#ðREF!,#ðREF!,,73.83,,,,,,,,,,,,,85.49,13.45,98.942,108.9,11.27,120.17,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,4054 + 4051-5,XTD,,TALADRO 21V PERCUTOR + HIDROLAVADORA  24V Bater­as compatibles x3 unidades de 1.5ah,395,377,,0,,#ðREF!,#ðREF!,,375.25,,,,,,,,,,,,,434.5,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TG1061356 + TACSD5055,TOTAL,,Combo taladro 680w + brocas concreto para instalaci½n de racks cuadros etc,131.9,112.4,,0,,#ðREF!,#ðREF!,,125.31,,,,,,,,,,,,,145.09,13.45,158.54,159.9,12.8,172.7,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,THT10821 + THJS0201,TOTAL,,GATA 2 TONELADAS + 2 CABALLETES DE 2 TONELADAS TOTAL,274.1,225.16,,0,,#ðREF!,#ðREF!,,260.4,,,,,,,,,,,,,301.51,19.45,320.96,381.9,19.46,401.36,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
, THT109022 X 2,TOTAL,,GATA DE BOTELLA 2 TONELADAS X2,144.6,115.54,,0,,#ðREF!,#ðREF!,,137.37,,,,,,,,,,,,,159.06,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TABLI20018 + TDLI20012,TOTAL,,Soplador + Taladro Atornillador 20v Inalÿmbrico 2bat Pc,334.9,313.08,,0,,#ðREF!,#ðREF!,,318.16,,,,,,,,,,,,,368.39,11.95,380.34,379.99,19.4,399.39,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,WCP4312 x 4,WADFOW,,"Prensa rapida wadfow 12"" x4 unidades",79.9,42.22,,0,,#ðREF!,#ðREF!,,75.905,,,,,,,,,,,,,87.89,6.45,94.34,79.9,10.4,90.3,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TABLI20018 + TDLI20011,TOTAL,,Soplador + Taladro Atornillador 20v Inalÿmbrico 1bat,249,225.04,,0,,#ðREF!,#ðREF!,,236.55,,,,,,,,,,,,,273.9,11.95,285.85,299.99,17,316.99,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TAGLI1151 + TDLI20011,TOTAL,,Amoladora 20v + taladro 1 bater­a ,383.2,369.11,,0,,#ðREF!,#ðREF!,,364.04,,,,,,,,,,,,,421.52,11.95,433.47,419.99,20.6,440.59,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TMLI2001 + TDLI20011,TOTAL,,taladro 20v 1bat + oscilante 20v,308.3,282.23,,0,,#ðREF!,#ðREF!,,292.89,,,,,,,,,,,,,339.13,19.45,358.58,359.99,18.8,378.79,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TROSLI2001 + TDLI20011,TOTAL,,lijadora 20v + taldaro 1 bat,335.4,307.86,,0,,#ðREF!,#ðREF!,,318.63,,,,,,,,,,,,,368.94,19.45,388.39,399.9,20,419.9,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TROSLI2001 + TDLI20012,TOTAL,,Lijadora Roto Orbital + Taladro Atornillador 20v Inalÿmbrico,416.3,395.91,,0,,#ðREF!,#ðREF!,,395.48,,,,,,,,,,,,,457.93,11.95,469.88,489.99,22.7,512.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TJSLI8501 + TDLI20011,TOTAL,,Sierra Caladora + Taladro Atornillador 20v Inalÿmbrico 1bat,380.2,359.83,,0,,#ðREF!,#ðREF!,,361.19,,,,,,,,,,,,,418.22,34.95,453.17,429.99,20.9,450.89,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TJSLI8501 + TDLI20012,TOTAL,,Sierra Caladora + Taladro Atornillador 20v Inalÿmbrico /2bat,461.1,447.88,,0,,#ðREF!,#ðREF!,,438.05,,,,,,,,,,,,,507.21,34.95,542.16,519.99,23.6,543.59,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TAKTMT1502 + TMLI2001,TOTAL,,Multifunci½n Oscilante Renovator + 15 Accesorios Consumibles,185.4,162.86,,0,,#ðREF!,#ðREF!,,176.13,,,,,,,,,,,,,203.94,11.95,215.89,215.99,14.48,230.47,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TAKTMT1502 + TS3006,TOTAL,,Herramienta Multifuncio½n Renovator + 15accesorios Respuesto,207.1,170.64,,0,,#ðREF!,#ðREF!,,196.75,,,,,,,,,,,,,227.81,11.95,239.76,235.99,15.08,251.07,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TGGLI2001 + TDLI20011,TOTAL,,Pistola De Silicona + Taladro Atornillador 20v Inalÿmbrico,222.3,199.87,,0,,#ðREF!,#ðREF!,,211.19,,,,,,,,,,,,,244.53,11.95,256.48,269.99,16.1,286.09,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TGGLI2001 + TDLI20012,TOTAL,,Pistola De Silicona + Atornillador 20v Inalÿmbrico 2bater­as,308.2,287.91,,0,,#ðREF!,#ðREF!,,292.79,,,,,,,,,,,,,339.02,11.95,350.97,359.99,18.8,378.79,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TSGLI2001 + TDLI20011,TOTAL,,Pistola De Pintar + Taladro Atornillador 20v Inalÿmbrico 1ba,320.3,290.35,,0,,#ðREF!,#ðREF!,,304.29,,,,,,,,,,,,,352.33,13.45,365.78,379.99,19.4,399.39,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TSGLI2001 + TDLI20012,TOTAL,,Pistola De Pintar + Atornillador 20v Inalÿmbrico 2 Bater­as,401.2,378.39,,0,,#ðREF!,#ðREF!,,381.14,,,,,,,,,,,,,441.32,13.45,454.77,449.99,21.5,471.49,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TABLI2001 + TDLI20011,TOTAL,,Soplador Pro + Taladro Atornillador 20v Inalÿmbrico 1bat Pc,298.3,264.83,,0,,#ðREF!,#ðREF!,,283.39,,,,,,,,,,,,,328.13,11.95,340.08,319.99,17.6,337.59,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TABLI2001 + TDLI20012,TOTAL,,Soplador Pro + Taladro Atornillador 20v Inalÿmbrico 2bat Pc,374.2,352.87,,0,,#ðREF!,#ðREF!,,355.49,,,,,,,,,,,,,411.62,11.95,423.57,399.9,20,419.9,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TMLI2001 + TFBLI20011 + TFCLI2001,TOTAL,,Multifunci½n Oscilante Renovator 20v Inalÿmbrico Bater­a 2ah + cargador,266.5,245.34,,0,,#ðREF!,#ðREF!,,253.18,,,,,,,,,,,,,293.15,11.95,305.1,299.99,17,316.99,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,TAGLI1151 + TFBLI20011 + TFCLI2001,TOTAL,,Amoladora Angular 20v Industrial Total Inalambrico Esmeril + 1 bat + 1 cargador,351.4,332.22,,0,,#ðREF!,#ðREF!,,333.83,,,,,,,,,,,,,386.54,,,,#ðVALOR!,#ðVALOR!,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
,,,,,,0,,0,,#ðREF!,#ðREF!,,0,,,,,,,,,,,,,0,6.95,6.95,189.99,13.7,203.69,,,,,,,,,,,,,,
