pano,pmes,conglome,submuestra,vivienda,hogar,codperso,dominio,estrato,codpanel,p103,p104,p105,p106,p107,p108,p109a,p109b,p109c,p200n,p200i,p200a,p200b,p200bb,p200c,p200d,p200dd,p200e,p200f,p200g,p201,p202,p203,p204,p2041,p2042,p2043,p2044,p2045,p2046,p2047,p2048,p2049,p20410,p20411,p204a,p205a,p206,P206AA,p207a,p207b,p208b1,p208b2,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,p210,p211a,p211b,p212a,p212b,p212c,p212d,p212e,p213,p214,p215,p216,p217,p218,p219,p220,p222,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,P224,P225,ocu200,i211a,i211b,i212a,i212b,i212c,i212d,ingtot,ingprin,resident,fa_mjj22
2022,07,019093,003,0073,11,03,8,1,21071103,5,1,2, ,2,71,4,5, ,3,3,3,7,2022,9,7,2022,2,12,1950,1, , , , , , , , , , , , , , ,942,5610,4,5,1,3,99,99,2018,0,6,6,6,6,6,6,36,1, ,1,2,4,520,104, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,1,1,520,104,0,0,0,0,624,624,1,697.073419282465
2022,07,019093,003,0073,11,04,8,1,21071104,11,1,2, ,2,32,6,5, ,4,4,3,7,2022,9,7,2022,25,4,1990,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,4,4,1,6,0,0,0,0,0,0,1,7,4,2, , , , , , , , ,1,946.334063526132
2022,07,019093,003,0073,11,05,8,1,21071105,9,1,2, ,1,28,6,5, ,5,1,3,7,2022,9,7,2022,25,7,1993,1, , , , , , , , , , , , , , ,987,4752,4,5,1,8,99,1,2021,0,9,9,9,8,8,9,52,1, ,1,2,4,960,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,960,0,0,0,0,0,960,960,1,982.206276176571
2022,07,019093,003,0073,11,06,8,1,21071106,6,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019093,003,0074,11,01,8,1,21071101,1,1,2, ,2,66,7,2, ,1,1,3,7,2022,9,7,2022,29,9,1955,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,697.073419282465
2022,07,019093,003,0074,11,02,8,1,21071102,3,1,2, ,2,44,10,6, ,2,2,3,7,2022,9,7,2022,18,8,1977,1, , , , , , , , , , , , , , ,268,8510,3,5,1,15,6,4,2022,0,8,7,8,6,8,0,37,2,40,1,2,4,1025,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1025,0,0,0,0,0,1025,1025,1,946.334063526132
2022,07,019093,003,0074,11,03,8,1,21071103,3,1,2, ,1,31,10,5, ,3,3,3,7,2022,9,7,2022,14,12,1990,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,1,1,6,0,0,0,0,0,0,1,7,4,2, , , , , , , , ,1,982.206276176571
2022,07,019093,003,0075,11,01,8,1,21071101,1,1,2, ,2,30,5,3, ,1,1,3,7,2022,9,7,2022,29,8,1991,1, , , , , , , , , , , , , , ,522,5610,4,5,1,3,3,6,2022,6,6,6,6,6,6,6,42,1, ,1,2,4,970,242, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,8,4,1,970,242,0,0,0,0,1212,1212,1,946.334063526132
2022,07,019093,003,0075,11,02,8,1,21071102,3,1,2, ,1,12,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019093,003,0075,11,03,8,1,21071103,3,1,2, ,1,10,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019093,003,0075,11,04,8,1,21071104,3,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019093,003,0075,11,05,8,1,22071105,3,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019448,003,0085,11,01,8,1,21071101,1,1,2, ,1,63,10,5, ,1,1,26,6,2022,2,7,2022,28,2,1959,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,99,99,2010,0,4,4,4,4,6,0,22,1, ,2,2, , , ,1000,0, , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,0,0,1000,0,0,0,1000,1000,1,688.977762040329
2022,07,019448,003,0085,11,02,8,1,21071102,2,1,2, ,2,60,9,2, ,2,2,26,6,2022,2,7,2022,12,8,1961,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6,0, ,1,4,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,619.620817139969
2022,07,019448,003,0085,11,03,8,1,21071103,3,1,2, ,1,28,10,5, ,3,3,3,7,2022,9,7,2022,7,4,1994,1, , , , , , , , , , , , , , ,381,9103,3,2,2, ,15,8,2020,1,9,9,9,9,9,1,47,2,44,1,1,4,2000,50, , ,300,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2000,50,0,0,300,0,2350,2050,1,873.072245490285
2022,07,019448,003,0085,11,04,8,1,21071104,4,1,2, ,2,27,9,4, ,4,4,26,6,2022,2,7,2022,27,8,1994,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,1,1,6,0,0,0,0,0,0,1,4,4,2, , , , , , , , ,1,841.185834245451
2022,07,019448,003,0085,11,05,8,1,21071105,10,1,2, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019448,003,0086,11,01,8,1,21071101,1,1,2, ,1,59,6,5, ,1,0,3,7,2022,9,7,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,07,019448,003,0086,11,02,8,1,21071102,2,1,2, ,2,60,10,5, ,2,0,3,7,2022,9,7,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,07,019448,003,0086,11,03,8,1,22071103,3,1,2, ,1,30,8,3, ,3,3,3,7,2022,9,7,2022,10,6,1992,1, , , , , , , , , , , , , , ,313,2220,3,5,2, ,99,99,2018,0,8,8,8,8,8,5,45,1, ,2,2,4,2000,390, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2000,390,0,0,0,0,2390,2390,1,873.072245490285
2022,07,019448,003,0086,11,04,8,1,21071103,3,1,2, ,1,17,6,5, ,4,3,3,7,2022,9,7,2022,18,7,2004,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,2, , ,0, ,2,4,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,781.244219662757
2022,07,019448,003,0087,11,01,8,1,21071101,1,1,2, ,2,68,8,3, ,1,1,26,6,2022,2,7,2022,28,12,1953,1, , , , , , , , , , , , , , ,766,1073,2, ,1,1,15,4,2022,0,4,4,0,4,4,4,20,2,24,1,2, , , ,200,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,0,0,200,0,0,0,200,200,1,619.620817139969
2022,07,019448,003,0087,11,02,8,1,21071102,3,1,2, ,2,38,8,3, ,2,2,3,7,2022,9,7,2022,16,4,1984,1, , , , , , , , , , , , , , ,919,4799,2, ,1,1,8,6,2022,2,2,2,2,2,2,2,14,1, ,1,1, , , ,200,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,0,0,200,0,0,0,200,200,1,841.185834245451
2022,07,019448,003,0087,11,03,8,1,21071103,3,1,2, ,1,13,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019448,003,0087,11,04,8,1,21071104,10,1,2, ,2,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019448,003,0088,11,01,8,1,21071101,1,1,2, ,1,69,5,4, ,1,1,3,7,2022,9,7,2022,19,6,1953,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,688.977762040329
2022,07,019448,003,0088,11,02,8,1,21071102,2,1,2, ,2,64,6,5, ,2,2,26,6,2022,2,7,2022,10,12,1957,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,619.620817139969
2022,07,019448,003,0088,11,03,8,1,21071103,3,1,2, ,1,30,8,3, ,3,3,3,7,2022,9,7,2022,28,2,1992,1, , , , , , , , , , , , , , ,321,8530,3,2,2, ,99,99,2018,0,7,7,7,7,7,7,42,1, ,1,2,4,1500,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1500,0,0,0,0,0,1500,1500,1,873.072245490285
2022,07,019454,003,0055,11,01,8,1,21071101,1,1,2, ,2,55,6,5, ,1,1,26,6,2022,2,7,2022,30,9,1966,1, , , , , , , , , , , , , , ,572,4711,2, ,1,2,99,6,2020,10,10,10,10,10,10,10,70,1, ,1,2, , , ,606,303, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1,0,0,606,303,0,0,909,909,1,503.441913926225
2022,07,019454,003,0055,11,02,8,1,21071102,3,1,2, ,1,22,9,3, ,2,2,26,6,2022,2,7,2022,30,5,2000,1, , , , , , , , , , , , , , ,572,4711,5,5,1,2,99,3,2020,6,6,6,6,6,6,6,42,1, ,1,2, , , , , , , , , , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,0,0,0,0,0,0,0,0,1,634.76092847599
2022,07,019454,003,0056,11,01,8,1,21071101,1,1,2, ,1,55,8,3, ,1,1,26,6,2022,2,7,2022,23,8,1966,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,559.794431657767
2022,07,019454,003,0056,11,02,8,1,21071102,2,1,2, ,2,58,8,3, ,2,2,26,6,2022,2,7,2022,14,11,1963,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,503.441913926225
2022,07,019454,003,0056,11,03,8,1,21071103,3,1,2, ,1,30,8,3, ,3,3,26,6,2022,2,7,2022,31,10,1991,1, , , , , , , , , , , , , , ,314,4520,3,5,2, ,99,99,2017,0,8,8,8,8,8,6,46,1, ,1,1,4,1600,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1600,0,0,0,0,0,1600,1600,1,709.371199460857
2022,07,019454,003,0056,11,04,8,1,21071104,3,1,2, ,1,29,10,5, ,4,3,26,6,2022,2,7,2022,18,3,1993,1, , , , , , , , , , , , , , ,364,5210,3,5,1,80,99,99,2017,0,8,8,8,8,8,0,40,1, ,1,2,4,2500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2500,0,0,0,0,0,2500,2500,1,709.371199460857
2022,07,019454,003,0057,11,01,8,1,22071101,1,1,2, ,2,57,10,5, ,1,1,26,6,2022,2,7,2022,17,1,1965,1, , , , , , , , , , , , , , ,242,8521,3,2,2, ,99,99,1988,0,6,6,6,6,6,0,30,1, ,1,2,4,2800,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2800,0,0,0,0,0,2800,2800,1,503.441913926225
2022,07,019454,003,0057,11,02,8,1,22071102,3,1,2, ,2,21,9,3, ,2,2,26,6,2022,2,7,2022,27,11,2000,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,4,1,6,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,670.314218968564
2022,07,019454,003,0057,11,03,8,1,22071103,3,1,2, ,2,16,5,4, ,3,1,26,6,2022,2,7,2022,8,8,2005,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,670.314218968564
2022,07,019454,003,0058,11,01,8,1,21071101,1,1,2, ,1,50,6,5, ,1,1,26,6,2022,2,7,2022,1,9,1971,1, , , , , , , , , , , , , , ,951,4663,3,5,1,50,99,99,2001,0,9,9,9,9,9,9,54,1, ,1,1,4,2000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,1,1,2000,0,0,0,0,0,2000,2000,1,559.794431657767
2022,07,019454,003,0058,11,02,8,1,21071102,2,1,2, ,2,48,6,5, ,2,2,26,6,2022,2,7,2022,1,6,1974,1, , , , , , , , , , , , , , ,941,9700,6, ,1,3,10,3,2022,0,8,0,8,0,8,0,24,1, ,1,2,2,150,30, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,1,1,650,130,0,0,0,0,780,780,1,503.441913926225
2022,07,019454,003,0058,11,03,8,1,21071103,3,1,2, ,1,19,9,1, ,3,3,26,6,2022,2,7,2022,22,3,2003,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,2,1,6,0,0,0,0,0,0,1,1,4,2, , , , , , , , ,1,634.76092847599
2022,07,019454,003,0058,11,04,8,1,21071104,3,1,2, ,2,13,4, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019460,003,0075,11,01,8,1,21071101,1,1,2, ,1,49,3, ,4,1,1,19,6,2022,25,6,2022,15,5,1973,1, , , , , , , , , , , , , , ,922,4782,2, ,1,1,20,11,2021,0,8,8,8,0,0,0,24,1, ,1,1, , , ,400,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,5,4,1,0,0,400,0,0,0,400,400,1,904.283312677931
2022,07,019460,003,0075,11,02,8,1,21071102,2,1,2, ,2,46,6,5, ,2,2,19,6,2022,25,6,2022,2,12,1975,1, , , , , , , , , , , , , , ,942,5610,4,5,1,2,15,4,2022,0,0,3,3,0,0,0,6,2,0,2,1,2,30,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,7,4,1,130,0,0,0,0,0,130,130,1,813.252322496209
2022,07,019460,003,0075,11,03,8,1,21071103,3,1,2, ,1,21,6,5, ,3,2,19,6,2022,25,6,2022,7,11,2000,1, , , , , , , , , , , , , , ,785,4322,4,5,1,2,15,5,2022,0,8,8,8,8,8,5,45,1, ,2,1,3,600,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1200,0,0,0,0,0,1200,1200,1,1025.38303830737
2022,07,019460,003,0075,11,04,8,1,21071104,3,1,2, ,1,10,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019460,003,0076,11,01,8,1,21071101,1,1,2, ,1,35,8,3, ,1,1,19,6,2022,25,6,2022,8,8,1986,1, , , , , , , , , , , , , , ,775,3100,4,5,1,2,99,99,2020,0,7,7,7,7,7,7,42,1, ,1,2,2,250,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1083,0,0,0,0,0,1083,1083,1,1145.907322206
2022,07,019460,003,0076,11,02,8,1,21071102,2,1,2, ,2,32,10,5, ,2,1,19,6,2022,25,6,2022,16,4,1990,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,4,1,5,0,0,0,0,0,0,1,5,4,2, , , , , , , , ,1,1104.05640744715
2022,07,019460,003,0076,11,03,8,1,21071103,3,1,2, ,1,12,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019460,003,0076,11,04,8,1,21071104,3,1,2, ,1,11,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019460,003,0076,11,05,8,1,21071105,3,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019460,003,0076,11,06,8,1,21071106,3,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019460,003,0077,11,01,8,1,22071101,1,1,2, ,1,26,6,5, ,1,1,26,6,2022,2,7,2022,1,11,1995,1, , , , , , , , , , , , , , ,523,5610,4,5,1,50,99,99,2018,9,0,9,9,9,9,9,54,1, ,2,2,3,510,117, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1020,234,0,0,0,0,1254,1254,1,1145.907322206
2022,07,019460,003,0077,11,02,8,1,22071102,2,1,2, ,2,23,6,5, ,2,2,26,6,2022,2,7,2022,19,3,1999,1, , , , , , , , , , , , , , ,523,5610,4,5,1,50,18,11,2021,4,4,0,4,4,4,4,24,1, ,2,2,4,510,130, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,510,130,0,0,0,0,640,640,1,1082.81527679537
2022,07,019460,003,0092,11,01,8,1,21071101,1,1,2, ,1,56,6,5, ,1,2,19,6,2022,25,6,2022,6,5,1966,1, , , , , , , , , , , , , , ,885,4923,3,5,1,20,99,99,2020,0,14,14,14,14,14,14,84,1, ,2,2,4,1800,650, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,1,1,1800,650,0,0,0,0,2450,2450,1,904.283312677931
2022,07,019460,003,0092,11,02,8,1,21071102,2,1,2, ,2,47,6,5, ,2,2,19,6,2022,25,6,2022,1,7,1975,1, , , , , , , , , , , , , , ,922,4782,2, ,1,1,99,5,2020,0,0,0,7,7,7,0,21,1, ,2,1, , , ,500,70, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,3,4,1,0,0,500,70,0,0,570,570,1,813.252322496209
2022,07,019460,003,0092,11,03,8,1,21071103,3,1,2, ,2,22,9,2, ,3,3,19,6,2022,25,6,2022,4,3,2000,1, , , , , , , , , , , , , , ,423,6202,3,5,2, ,22,3,2021,0,8,8,8,8,8,8,48,1, ,2,1,4,2000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2000,0,0,0,0,0,2000,2000,1,1082.81527679537
2022,07,019460,003,0092,11,04,8,1,21071104,3,1,2, ,1,20,6,5, ,4,1,19,6,2022,25,6,2022,29,1,2002,1, , , , , , , , , , , , , , ,443,5310,3,5,2, ,30,5,2022,11,0,11,7,7,7,11,54,1, ,2,2,4,1800,260, , ,360,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,7,4,1,1800,260,0,0,360,0,2420,2060,1,1025.38303830737
2022,07,019460,003,0092,11,06,8,1,21071106,3,1,2, ,1,6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019460,003,0092,11,07,8,1,21071107,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019460,003,0092,11,08,8,1,22071108,3,1,2, ,1,26,6,5, ,8,8,19,6,2022,25,6,2022,22,2,1996,1, , , , , , , , , , , , , , ,951,5610,4,5,2, ,99,99,2019,13,8,8,13,13,13,13,81,1, ,2,1,2,350,0, , ,1000,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1516,0,0,0,1000,0,2516,1516,1,1145.907322206
2022,07,019460,003,0092,11,09,8,1,22071109,10,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019539,003,0097,11,01,8,1,21071101,1,1,1, ,2,60,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,07,019539,003,0097,11,02,8,1,21071102,3,1,2, ,1,20,6,5, ,2,2,3,7,2022,9,7,2022,16,12,2001,2,1, , , , , , , , , , , , , ,381,4100,3,5,1,8,3,5,2021,0,0,0,0,0,0,0,0,2,48,2,1,3,450,130, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,900,260,0,0,0,0,1160,1160,1,634.76092847599
2022,07,019539,003,0097,11,03,8,1,21071103,3,1,2, ,2,19,9,1, ,3,3,3,7,2022,9,7,2022,4,5,2003,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,670.314218968564
2022,07,019539,003,0097,11,04,8,1,21071104,9,1,2, ,2,31,6,5, ,4,4,3,7,2022,9,7,2022,21,6,1991,1, , , , , , , , , , , , , , ,917,4781,2, ,1,1,99,99,2019,0,6,6,6,6,6,6,36,1, ,1,2, , , ,520,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,1,1,0,0,520,0,0,0,520,520,1,683.463490324429
2022,07,019539,003,0097,11,05,8,1,21071105,9,1,2, ,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,019539,003,0098,11,01,8,1,21071101,1,1,2, ,2,55,3,2, ,1,1,3,7,2022,9,7,2022,8,6,1967,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,15,7,2020,0,7,7,7,7,7,7,42,1, ,1,1,4,1050,234, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,1,1,1050,234,0,0,0,0,1284,1284,1,503.441913926225
2022,07,019539,003,0098,11,02,8,1,21071102,3,1,2, ,1,21,6,5, ,2,2,3,7,2022,9,7,2022,4,7,2001,1, , , , , , , , , , , , , , ,523,5610,3,5,1,30,20,2,2022,10,9,10,0,9,10,9,57,1, ,1,2,4,1175,312, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,4,1,1175,312,0,0,0,0,1487,1487,1,634.76092847599
2022,07,019539,003,0099,11,01,8,1,21071101,1,1,2, ,1,59,8,3, ,1,1,3,7,2022,9,7,2022,16,9,1962,1, , , , , , , , , , , , , , ,885,8411,3,2,2, ,99,99,2007,0,10,10,10,10,10,0,50,1, ,1,2,4,2750,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2750,0,0,0,0,0,2750,2750,1,559.794431657767
2022,07,019539,003,0099,11,02,8,1,21071102,2,1,2, ,2,59,10,5, ,2,2,3,7,2022,9,7,2022,13,11,1962,1, , , , , , , , , , , , , , ,243,8521,3,2,2, ,99,99,2002,0,6,6,6,6,6,0,30,1, ,1,2,4,3000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,3000,0,0,0,0,0,3000,3000,1,503.441913926225
2022,07,019539,003,0099,11,03,8,1,21071103,3,1,2, ,2,22,10,5, ,3,3,3,7,2022,9,7,2022,23,7,1999,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,1,5,0, ,2,2,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,670.314218968564
2022,07,019539,003,0101,11,01,8,1,21071101,1,1,2, ,1,64,6,5, ,1,1,3,7,2022,9,7,2022,27,11,1957,1, , , , , , , , , , , , , , ,945,5610,3,5,1,6,15,2,2022,0,9,9,9,9,9,9,54,1, ,2,2,4,900,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,900,0,0,0,0,0,900,900,1,559.794431657767
2022,07,019539,003,0101,11,02,8,1,21071102,2,1,2, ,2,58,6,5, ,2,2,3,7,2022,9,7,2022,26,9,1963,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,503.441913926225
2022,07,019539,003,0101,11,03,8,1,21071103,3,1,2, ,2,31,10,5, ,3,0,3,7,2022,9,7,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,07,019539,003,0101,11,04,8,1,21071104,3,1,2, ,2,25,9,3, ,4,0,3,7,2022,9,7,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,07,019761,003,0101,11,01,8,1,21071101,1,1,2, ,1,43,9,1, ,1,1,10,7,2022,16,7,2022,26,9,1978,1, , , , , , , , , , , , , , ,564,8010,3,4,2, ,1,8,2020,12,12,0,12,12,12,12,72,1, ,1,1,4,1400,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,2,1,1400,0,0,0,0,0,1400,1400,1,600.237168774571
2022,07,019761,003,0101,11,02,8,1,21071102,2,1,2, ,2,34,6,5, ,2,2,10,7,2022,16,7,2022,26,9,1987,1, , , , , , , , , , , , , , ,772,1410,4,5,1,30,99,99,2012,0,10,10,10,10,10,10,60,1, ,2,2,2,400,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1732,0,0,0,0,0,1732,1732,1,578.315261043748
