Year,Make,Model,Kilometres,Body_Type,Engine,Transmission,Drivetrain,Exterior_Colour,Interior_Colour,Passengers,Doors,Fuel_Type,City,Highway,Price
2021,Subaru,WRX,28806,Sedan,4,Manual,AWD,World Rally Blue Pearl,Black,5,2,Gas,"14,4","10,8",52900
2008,Subaru,Tribeca,125152,SUV,6,5 Speed Automatic,AWD,White,Black,6,2,Gas,"13,2","9,4",6790
2013,Subaru,XV,187625,Wagon,4,CVT,AWD,Crystal Black Silica,Black,5,2,Gas,"8,2",6,13900
2017,Subaru,Legacy,100750,Sedan,4,CVT,AWD,Crystal White Pearl,Black,5,2,Gas,"9,3",7,22900
2015,Subaru,BRZ,106000,Coupe,4,Manual,RWD,World Rally Blue Pearl,Black,4,2,Gas,"10,9","7,9",19995
2018,Subaru,BRZ,61000,Coupe,4,Manual,RWD,World Rally Blue Pearl,Black,4,2,Gas,"11,2","8,1",28895
2020,Subaru,BRZ,23419,Coupe,4,6 Speed Manual,RWD,Magnetite Grey Metallic,Black,4,2,Gas,"11,2","8,2",29900
2020,Subaru,BRZ,14000,Coupe,4,6 Speed Manual,RWD,World Rally Blue Pearl,Black,4,2,Gas,"11,2","8,2",34995
2022,Subaru,BRZ,9075,Coupe,4,6 Speed Manual,RWD,Ignition Red,Black,4,2,Gas,12,"8,8",39990
2019,Subaru,Outback,77532,Wagon,4,CVT,AWD,Crystal Black Silica,Black,5,2,Gas,"9,4","7,3",30000
2018,Subaru,Impreza,67920,Wagon,4,CVT,AWD,Crystal White Pearl,Black,5,2,Gas,"8,4","6,4",23500
2019,Subaru,Forester,74749,SUV,4,CVT,AWD,Dark Grey Metallic,Black,5,2,Gas,9,"7,2",28988
2020,Subaru,BRZ,33200,Coupe,4,Manual,RWD,Blue,Black,4,2,Gas,"11,2","8,2",29480
2019,Subaru,Forester,72575,SUV,4,CVT,AWD,Crystal Black Silica,Black,5,2,Gas,9,"7,2",30500
2013,Subaru,BRZ,176690,Coupe,4,6 Speed Manual,RWD,Satin White Pearl,Black,4,2,Gas,"11,02666667","8,066666667",16800
2016,Subaru,BRZ,160047,Coupe,4,Automatic,RWD,World Rally Blue Pearl,Black,4,2,Gas,"9,6",7,17999
2017,Tesla,Model,138000,Hatchback,E,Automatic,AWD,Black,Black,5,2,Electric,0,0,57711
2021,Tesla,Model,7860,Sedan,E,1 Speed Automatic,AWD,Deep Blue Metallic,Black,5,2,Electric,0,0,62980
2022,Tesla,Model,10116,SUV,E,1 Speed Automatic,AWD,Midnight Silver Metallic,Black,5,2,Electric,0,0,77999
2020,Tesla,Model,63835,Sedan,E,Automatic,AWD,Pearl White Multi-Coat,Black,5,2,Electric,0,0,41999
2022,Tesla,Model,10116,SUV,E,1 Speed Automatic,AWD,Midnight Silver Metallic,Black,5,2,Electric,0,0,77999
2021,Dodge,Challenger,2000,Coupe,8,8 Speed Automatic,RWD,Go Mango,Black,4,2,Gas,"15,15138889","9,606944444",154777
2020,Dodge,Challenger,34164,Coupe,6,Automatic,RWD,Torred,Black,5,2,Gas,"12,4","7,8",41999
2021,Dodge,Challenger,84,Coupe,8,8 Speed Automatic,RWD,White Knuckle,Brown,4,2,Gas,"17,6","10,7",104995
2021,Dodge,Durango,36080,SUV,8,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,6,2,Gas,"16,7","10,9",52999
2016,Dodge,Challenger,148828,Coupe,6,Automatic,RWD,Jazz Blue Pearl,Black,4,2,Gas,"12,4","7,8",20998
2019,Dodge,Grand,61818,Minivan,6,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,6,2,Gas,"13,7","9,4",29590
2017,Dodge,Challenger,148300,Coupe,6,Automatic,AWD,Gray,Black,4,2,Gas,"12,8","8,7",30388
2018,Dodge,Challenger,98122,Coupe,6,8 Speed Automatic,AWD,Go Mango,Black,5,2,Gas,"12,8","8,7",36088
2017,Dodge,Challenger,40119,Coupe,8,Automatic,RWD,Go Mango,Black,4,2,Gas,"14,7","9,4",44800
2022,Dodge,Challenger,774,Coupe,8,Automatic,RWD,Red,Black,2,2,Gas,"17,6","10,7",104395
2019,Dodge,Challenger,10723,Coupe,8,Automatic,RWD,White Knuckle Clear Coat,Black,4,2,Gas,"17,6","10,7",114800
2019,Dodge,Challenger,9291,Coupe,8,Automatic,RWD,Pitch Black Clear Coat,Black,2,2,Gas,"17,6","10,7",115800
2019,Dodge,Challenger,7500,Coupe,8,Automatic,RWD,F8 Green,Black,2,2,Gas,"17,6","10,7",115800
2021,Dodge,Challenger,1513,Coupe,8,Automatic,RWD,Indigo Blue,Black,4,2,Gas,"18,6","11,3",129800
2016,Dodge,Journey,117574,SUV,6,Automatic,FWD,Redline Pearl,Black,6,2,Flexible,"12,7","9,1",16499
2021,Dodge,Challenger,19000,Coupe,6,Automatic,AWD,Orange,Brown,4,2,Gas,"12,8","8,7",46690
2019,Dodge,Challenger,10723,Coupe,8,Automatic,RWD,White Knuckle Clear Coat,Black,4,2,Gas,"17,6","10,7",114800
2019,Dodge,Challenger,14000,Coupe,8,8 Speed Automatic,RWD,Green,Black,2,2,Gas,"15,15138889","9,606944444",107777
2021,Dodge,Challenger,2000,Coupe,8,8 Speed Automatic,RWD,Go Mango,Black,4,2,Gas,"15,15138889","9,606944444",154777
2020,Dodge,Challenger,34817,Coupe,8,8 Speed Automatic,RWD,Indigo Blue,Black,5,2,Gas,"16,7","10,4",65999
2019,Dodge,Challenger,3124,Coupe,8,Automatic,RWD,B5 Blue Pearl,Black,5,2,Gas,"15,8","9,6",66485
2019,Dodge,Grand,82195,Minivan,6,6 Speed Automatic,FWD,Brilliant Black Crystal Pearl,Black,6,2,Gas,"13,7","9,4",30980
2013,Dodge,Grand,140698,Minivan,6,Automatic,FWD,White,Charcoal,2,2,Gas,"13,2185","8,9315",15988
2022,Dodge,Challenger,5050,Coupe,8,8 Speed Automatic,RWD,Pitch Black,Black,5,2,Gas,"15,8","9,6",82777
2000,Dodge,Viper,4313,Convertible,4,Manual,RWD,Viper Black,Black,2,2,Gas,"18,25625","12,9375",83295
2019,Dodge,Challenger,14000,Coupe,8,8 Speed Automatic,RWD,Green,Black,2,2,Gas,"15,15138889","9,606944444",107777
2021,Dodge,Challenger,76,Coupe,8,Automatic,RWD,White Knuckle,Black,5,2,Gas,"17,6","10,7",115495
2001,Dodge,Viper,34693,Coupe,4,6 Speed Manual,RWD,Viper Race Yellow Clearcoat/Viper Black,Black,2,2,Gas,14,27,124800
2022,Dodge,Challenger,9500,Coupe,8,8 Speed Automatic,RWD,Pitch Black,Black,5,2,Gas,"15,15138889","9,606944444",134777
2020,Dodge,Challenger,11140,Coupe,8,Automatic,RWD,Triple Nickel Clear Coat,Black,4,2,Gas,"17,6","10,7",139800
2002,Dodge,Viper,17357,Coupe,4,6 Speed Manual,RWD,Viper Red Clearcoat,Black,2,2,Gas,"20,9","10,5",149800
2021,Dodge,Challenger,2000,Coupe,8,8 Speed Automatic,RWD,Go Mango,Black,4,2,Gas,"15,15138889","9,606944444",154777
2013,Dodge,SRT,7917,Coupe,4,Manual,RWD,Venom Black,Black,2,2,Gas,"18,1","11,1",175695
2016,Dodge,Viper,11449,Coupe,4,6 Speed Manual,RWD,Orange,Black,2,2,Gas,"19,2","11,3",269900
2016,Dodge,Viper,8072,Coupe,4,6 Speed Manual,RWD,Viper White Clearcoat,Black,2,2,Gas,"19,2","11,3",332800
2017,Dodge,Viper,33553,Coupe,4,6 Speed Manual,RWD,Venom Black Clear Coat,Black,2,2,Gas,"19,9","12,6",339800
2017,Dodge,Viper,1501,Coupe,4,Manual,RWD,Adrenaline Red,Black,2,2,Gas,"19,9","12,6",369695
2019,Dodge,Challenger,7500,Coupe,8,8 Speed Automatic,RWD,Plum Crazy Pearl,Black,5,2,Gas,"17,6","10,7",114777
2008,Dodge,Viper,41762,Coupe,4,6 Speed Manual,RWD,Viper Black Clear Coat,Black,2,2,Gas,"16,8","9,2",129800
2021,Dodge,Challenger,1513,Coupe,8,Automatic,RWD,Indigo Blue,Black,4,2,Gas,"18,6","11,3",129800
2017,Dodge,Viper,33553,Coupe,4,6 Speed Manual,RWD,Venom Black Clear Coat,Black,2,2,Gas,"19,9","12,6",339800
2008,Dodge,Viper,41762,Coupe,4,6 Speed Manual,RWD,Viper Black Clear Coat,Black,2,2,Gas,"16,8","9,2",129800
2019,Dodge,Grand,82195,Minivan,6,6 Speed Automatic,FWD,Brilliant Black Crystal Pearl,Black,6,2,Gas,"13,7","9,4",30980
2015,Dodge,Challenger,87661,Coupe,6,8 Speed Automatic,RWD,Black,Charcoal,5,2,Gas,"12,4","7,8",26995
2014,Dodge,Challenger,72423,Coupe,8,6 Speed Manual,RWD,Jazz Blue Pearlcoat,Black,5,2,Gas,"15,15138889","9,606944444",27848
2018,Dodge,Challenger,150000,Coupe,8,8 Speed Automatic,RWD,Bright White,Red,5,2,Gas,"14,7","9,4",31777
2021,Dodge,Durango,36080,SUV,8,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,6,2,Gas,"16,7","10,9",52999
2020,Dodge,Challenger,34164,Coupe,6,Automatic,RWD,Torred,Black,5,2,Gas,"12,4","7,8",41999
2018,Dodge,Challenger,57253,Coupe,6,Automatic,AWD,Red,Black,5,2,Gas,"12,8","8,7",42880
2020,Dodge,Challenger,28500,Coupe,6,Automatic,RWD,Dark Grey,Black,5,2,Gas,"12,4","7,8",43880
2021,Dodge,Challenger,15674,Coupe,6,Automatic,AWD,Go Mango,Grey,5,2,Gas,"12,8","8,7",48880
2021,Dodge,Challenger,21204,Coupe,6,Automatic,AWD,Pitch Black,Black,5,2,Gas,"12,8","8,7",50880
2017,Dodge,Challenger,148300,Coupe,6,Automatic,AWD,Gray,Black,4,2,Gas,"12,8","8,7",30388
2001,Dodge,Viper,34693,Coupe,4,6 Speed Manual,RWD,Viper Race Yellow Clearcoat/Viper Black,Black,2,2,Gas,14,27,124800
2019,Dodge,Challenger,7500,Coupe,8,Automatic,RWD,F8 Green,Black,2,2,Gas,"17,6","10,7",115800
2016,Dodge,Charger,130067,Sedan,6,8 Speed Automatic,AWD,Grey,Grey,5,2,Gas,"12,8","8,6",25990
2019,Dodge,Challenger,14000,Coupe,8,8 Speed Automatic,RWD,Green,Black,2,2,Gas,"15,15138889","9,606944444",107777
2008,Dodge,Viper,41762,Coupe,4,6 Speed Manual,RWD,Viper Black Clear Coat,Black,2,2,Gas,"16,8","9,2",129800
2019,Dodge,Grand,82195,Minivan,6,6 Speed Automatic,FWD,Brilliant Black Crystal Pearl,Black,6,2,Gas,"13,7","9,4",30980
2019,Dodge,Challenger,90000,Coupe,6,8 Speed Automatic,RWD,Black,Black,5,2,Gas,"15,15138889","9,606944444",33777
2010,Dodge,Challenger,53042,Coupe,8,6 Speed Manual,RWD,Brilliant Black Pearl,Black,5,2,Gas,"15,6","9,2",35990
2011,Dodge,Challenger,128000,Coupe,8,Automatic,RWD,Green,Black,5,2,Gas,"15,15138889","9,606944444",37777
2023,Dodge,Challenger,0,Coupe,6,8 Speed Automatic,AWD,Pitch Black,Black,4,2,Gas,"12,8","8,7",53255
2023,Dodge,Challenger,100,Coupe,8,8 Speed Automatic,RWD,Pitch Black,Black,4,2,Gas,"14,7","9,4",56385
2023,Dodge,Challenger,0,Coupe,8,8 Speed Automatic,RWD,Sublime Pearl,Black,4,2,Gas,"14,7","9,4",56695
2023,Dodge,Challenger,0,Coupe,8,8 Speed Automatic,RWD,Pitch Black,Black,4,2,Gas,"14,7","9,4",58475
1994,Dodge,Viper,25873,Convertible,4,6 Speed Manual,RWD,Red,Grey,2,2,Gas,"18,25625","12,9375",64999
2022,Dodge,Challenger,250,Coupe,8,Automatic,RWD,White Knuckle,Black,2,2,Gas,"17,6","10,7",100570
2021,Dodge,Challenger,84,Coupe,8,8 Speed Automatic,RWD,White Knuckle,Brown,4,2,Gas,"17,6","10,7",104995
2020,Dodge,Challenger,14422,Coupe,8,8 Speed Automatic,RWD,Dark Green,Black,4,2,Gas,"17,6","10,7",126900
2002,Dodge,Viper,17200,Coupe,8,6 Speed Manual,RWD,Graphite Metallic,Black,2,2,Gas,"20,9","10,5",149888
2020,Dodge,Challenger,12738,Coupe,8,8 Speed Automatic,RWD,Blue,Black,4,2,Gas,"17,6","10,7",149900
2018,Dodge,Challenger,5700,Coupe,8,8 Speed Automatic,RWD,Pitch Black Clearcoat,Red,4,2,Gas,"17,6","10,7",210888
2019,Dodge,Challenger,7500,Coupe,8,Automatic,RWD,F8 Green,Black,2,2,Gas,"17,6","10,7",115800
2019,Dodge,Challenger,14000,Coupe,8,8 Speed Automatic,RWD,Green,Black,2,2,Gas,"15,15138889","9,606944444",107777
2021,Dodge,Challenger,84,Coupe,8,8 Speed Automatic,RWD,White Knuckle,Brown,4,2,Gas,"17,6","10,7",104995
2019,Dodge,Durango,69580,SUV,6,8 Speed Automatic,AWD,Red,Black,6,2,Gas,"12,7","9,6",43995
2009,Dodge,Ram,66000,Truck,6,Automatic,4x4,Bright White,Grey,3,2,Diesel,"16,525","11,25",29900
2019,Dodge,Grand,0,Minivan,6,6 Speed Automatic,FWD,Brilliant Black Crystal Pearl,Black,6,2,Gas,"13,7","9,4",34467
2005,Ferrari,F430,46962,Coupe,8,Automatic,RWD,Black,Black,2,2,Gas,"23,5","14,7",158800
2008,Ferrari,F430,62560,Convertible,8,Automatic,RWD,Corsa Red,Black,2,2,Gas,"21,4","14,7",168800
2007,Ferrari,599,33801,Coupe,4,Automatic,RWD,Daytona Black,Black,2,2,Gas,"21,4","15,7",189800
2017,Ferrari,California,12797,Convertible,8,Automatic,RWD,Blu California,Red,4,2,Gas,"14,7","10,2",248800
2017,Ferrari,California,14000,Convertible,8,Automatic,RWD,Bianco Avus,Black,4,2,Gas,"14,7","10,2",249800
2005,Ferrari,F430,46962,Coupe,8,Automatic,RWD,Black,Black,2,2,Gas,"23,5","14,7",158800
2011,Ferrari,California,23001,Convertible,8,Automatic,RWD,Grigio Alloy Metallic,Black,4,2,Gas,"18,1","12,4",158800
2015,Ferrari,FF,30000,Wagon,6,Automatic,AWD,Nero Daytona Metallic,Black,4,2,Gas,"21,4","14,7",229899
2005,Ferrari,F430,50957,Convertible,8,Automatic,RWD,Grigio Alloy,Red,2,2,Gas,"23,5","14,7",158800
2007,Ferrari,F430,30236,Convertible,8,Automatic,RWD,Dark Blue,Cream,2,2,Gas,"18,1","13,8",165910
2008,Ferrari,F430,62560,Convertible,8,Automatic,RWD,Corsa Red,Black,2,2,Gas,"21,4","14,7",168800
2014,Ferrari,FF,69114,Coupe,4,Automatic,AWD,Black,Black,4,2,Gas,"21,4","14,7",169910
2006,Ferrari,F430,26628,Convertible,8,Automatic,RWD,Red,Brown,2,2,Gas,"18,1","13,8",172800
2007,Ferrari,599,33801,Coupe,4,Automatic,RWD,Daytona Black,Black,2,2,Gas,"21,4","15,7",189800
2008,Ferrari,F430,30682,Convertible,8,Automatic,RWD,Black,Black,2,2,Gas,"21,4","14,7",192800
2008,Ferrari,F430,40375,Convertible,6,6 Speed Manual,RWD,Black,Black,2,2,Gas,"21,4","14,7",175277
2013,Ferrari,FF,46002,Coupe,4,Automatic,AWD,Grey,Tan,4,2,Gas,"21,4","14,7",199910
2008,Ferrari,430,15002,Coupe,8,6 Speed Manual,RWD,Red,Black,2,2,Gas,"21,4","14,7",218800
2014,Ferrari,FF,40470,Coupe,4,Automatic,AWD,Black,Black,4,2,Gas,"21,4","14,7",219910
2015,Ferrari,FF,30000,Wagon,6,Automatic,AWD,Nero Daytona Metallic,Black,4,2,Gas,"21,4","14,7",229899
2017,Ferrari,California,12797,Convertible,8,Automatic,RWD,Blu California,Red,4,2,Gas,"14,7","10,2",248800
2017,Ferrari,California,14000,Convertible,8,Automatic,RWD,Bianco Avus,Black,4,2,Gas,"14,7","10,2",249800
2018,Ferrari,GTC4Lusso,59472,Wagon,4,Automatic,AWD,White,Blue,4,2,Gas,"19,6","13,8",259910
2019,Ferrari,Portofino,9959,Convertible,6,Automatic,RWD,Grigio Alloy Metallic,Blue,4,2,Gas,"14,7","10,7",297888
2013,Ferrari,458,39000,Convertible,8,Automatic,RWD,Nero,Black,2,2,Gas,"18,6","13,56666667",318888
2015,Ferrari,458,20000,Coupe,8,Automatic,RWD,Bianco Avus,Black,2,2,Gas,"18,6","13,56666667",368899
2015,Ferrari,458,20000,Coupe,8,Automatic,RWD,Bianco Avus,Black,2,2,Gas,"18,6","13,56666667",368899
2021,Ferrari,F8,900,Coupe,6,Automatic,RWD,Rosso Corsa,Black,2,2,Gas,"15,7","12,4",509899
2016,Ferrari,California,37211,Convertible,8,Automatic,RWD,Red,Black,4,2,Gas,"15,26666667","10,56666667",219999
2021,Ferrari,Roma,5257,Coupe,8,8 Speed Automatic,RWD,Nero Daytona Metallic,Tan,4,2,Gas,"13,8","10,7",339999
2019,Ferrari,488,11710,Convertible,8,Automatic,RWD,Bianco Avus,Black,2,2,Gas,"15,7","10,7",419910
2022,Ferrari,F8,6000,Coupe,6,Automatic,RWD,Rosso Corsa,Black,2,2,Gas,"15,7","12,82",559899
2015,Ferrari,California,16350,Sedan,6,7 Speed Automatic,RWD,Grey,Tan,4,2,Gas,"15,26666667","10,56666667",184800
2007,Ferrari,430,22648,Convertible,8,Automatic,RWD,Blue,Cream,2,2,Gas,"18,1","13,8",199900
2017,Ferrari,California,8673,Convertible,8,7 Speed Automatic,RWD,Black,Black,4,2,Gas,"14,7","10,2",216000
2009,Ferrari,F430,9859,Convertible,8,6 Speed Automatic with auto-shift,RWD,Red,Tan,2,2,Gas,"21,4","14,7",229888
2012,Ferrari,458,24751,Coupe,8,7 Speed Automatic,RWD,Black,Black,2,2,Gas,"19,6","13,1",298888
2019,Ferrari,Portofino,4737,Convertible,8,7 Speed Automatic,RWD,Nero Daytona Metallic,Cream,4,2,Gas,"14,7","10,7",299900
2019,Ferrari,Portofino,3800,Convertible,8,7 Speed Automatic,RWD,Bianco Avus,Blue,4,2,Gas,"14,7","10,7",299900
2013,Ferrari,458,18462,Convertible,8,7 Speed Automatic,RWD,White,Black,2,2,Gas,"18,1","13,8",320000
2013,Ferrari,458,35900,Convertible,8,Automatic,RWD,White,Black,2,2,Gas,"18,6","13,56666667",329950
2018,Ferrari,812,4078,Coupe,4,7 Speed Automatic,RWD,Red,Beige,2,2,Gas,"19,6","14,7",635000
2020,Ferrari,812,3305,Coupe,4,7 Speed Automatic,RWD,Red,Black,2,2,Gas,"19,6","14,7",788000
2019,Ferrari,488,4711,Coupe,8,7 Speed Automatic,RWD,Red,Black,2,2,Gas,"15,7","11,8",799999
2019,Ferrari,488,1254,Coupe,8,7 Speed Automatic,RWD,Bianco Avus,Black,2,2,Gas,"15,7","11,8",889998
2017,Ferrari,F12tdf,1077,Coupe,4,7 Speed Automatic,RWD,Blue,Black,2,2,Gas,"21,4","15,7",1250000
2013,Ferrari,California,25481,Convertible,8,Automatic,RWD,White,Brown,4,2,Gas,"15,26666667","10,56666667",179900
2007,Ferrari,599,11672,Coupe,4,F1 Transmission,RWD,Black,Black,2,2,Gas,"21,4","15,7",229999
2015,Ferrari,FF,16592,Coupe,4,7 Speed Automatic,AWD,Argento Nurburgring Metallic,Black,4,2,Gas,"21,4","14,7",249900
2021,Ferrari,Roma,763,Coupe,6,8 Speed Automatic,RWD,Not Specified,Tan,4,2,Gas,"13,8","10,7",349900
2014,Ferrari,458,7955,Convertible,8,7 Speed Automatic,RWD,White,Black,2,2,Gas,"18,1","13,8",399000
2013,Fiat,500,98158,Convertible,4,Automatic,FWD,White,Red,4,2,Gas,"6,7","5,2",12295
2014,Fiat,500,76864,Convertible,4,Automatic,FWD,Granito Lucente (Granite Crystal),Black,4,2,Gas,"6,761538462","5,192307692",15899
2012,Fiat,500,122982,Hatchback,4,5 Speed Manual,FWD,Bianco (White),Red,4,2,Gas,"6,7","5,1",16888
2013,Fiat,500,131850,Coupe,4,Automatic,FWD,Green,Black,4,2,Gas,"6,4","4,9",7500
2012,Fiat,500,96805,Convertible,4,5 Speed Manual,FWD,Red,Black,4,2,Gas,"6,7","5,1",7995
2012,Fiat,500,154700,Hatchback,4,5 Speed Manual,FWD,Nero (Black),Red,4,2,Gas,"6,7","5,1",7999
2012,Fiat,500,147000,Convertible,4,5 Speed Manual,FWD,Red,Red,4,2,Gas,"6,7","5,1",8800
2012,Fiat,500,108595,Coupe,4,5 Speed Manual,FWD,Red,Black,4,2,Gas,"7,8","6,2",8995
2012,Fiat,500,110000,Convertible,4,5 Speed Manual,FWD,Nero (Black),Red,4,2,Gas,"6,7","5,1",9800
2012,Fiat,500,36446,Hatchback,4,Manual,FWD,Red,Black,4,2,Gas,"6,7","5,1",10500
2013,Fiat,500,152000,Convertible,4,Automatic,FWD,White,Red,4,2,Gas,"6,7","5,2",10800
2012,Fiat,500,76000,Hatchback,4,Automatic,FWD,Red,Black,4,2,Gas,"6,7","5,1",10900
2013,Fiat,500,115000,Convertible,4,Automatic,FWD,White,Red,4,2,Gas,"6,7","5,2",10900
2012,Fiat,500,46000,Convertible,4,Automatic,FWD,Nero (Black),Black,4,2,Gas,"6,7","5,1",12900
2016,Ford,Mustang,119000,Coupe,6,6 Speed Manual,RWD,Grey,Black,4,2,Gas,"12,6","8,4",21990
2020,Ford,Edge,59012,SUV,4,8 Speed Automatic,AWD,Beige,Beige,5,2,Gas,"12,5","9,2",42495
2019,Ford,Escape,71468,SUV,4,Automatic,4WD,Agate Black Metallic,Black,5,2,Gas,"11,2","8,4",23999
2019,Ford,Escape,89609,SUV,4,Automatic,4WD,Lightning Blue,Black,5,2,Gas,"11,2","8,4",24999
2017,Ford,Mustang,64007,Convertible,8,6 Speed Manual,RWD,Ruby Red Metallic Tinted Clearcoat,Black,4,2,Gas,"15,5","10,2",39800
2019,Ford,Edge,59610,SUV,6,Automatic,AWD,Ingot Silver Metallic,Black,5,2,Gas,"12,6","9,2",41959
2017,Ford,Mustang,44000,Coupe,8,6 Speed Manual,RWD,Red,Black,4,2,Gas,"15,6","9,6",41995
2020,Ford,Mustang,25,Coupe,8,Manual,RWD,White,Black,4,2,Gas,"17,1","11,4",159888
2007,Ford,Mustang,126850,Convertible,8,5 Speed Manual,RWD,Yellow,Black,4,2,Gas,"13,8","8,6",18888
2019,Ford,Edge,59610,SUV,6,Automatic,AWD,Ingot Silver Metallic,Black,5,2,Gas,"12,6","9,2",41959
2017,Ford,Mustang,44000,Coupe,8,6 Speed Manual,RWD,Red,Black,4,2,Gas,"15,6","9,6",41995
2018,Ford,Mustang,18000,Coupe,8,6 Speed Manual,RWD,Shadow Black,Black,4,2,Gas,"15,1","9,3",43996
2019,Ford,F-150,39449,Truck,6,Automatic,4WD,Agate Black,Black,5,2,Gas,"12,7","9,8",45959
2020,Ford,F-150,56344,Truck,6,Automatic,4WD,Agate Black,Black,5,2,Gas,"12,9","10,2",45959
2021,Ford,Mustang,18300,Convertible,4,Automatic,RWD,Iconic Silver Metallic,Black,4,2,Gas,"11,8","8,4",46899
2021,Ford,F-150,67616,Truck,6,Automatic,4WD,White,Black,5,2,Gas,"12,8",10,47959
2021,Ford,Escape,40975,SUV,4,Automatic,AWD,Velocity Blue Metallic,Black,5,2,Gas,9,"7,6",33995
2020,Ford,F-150,52503,Truck,6,Automatic,4WD,Agate Black,Black,5,2,Gas,"13,1","10,2",55959
2021,Ford,Mustang,9727,Coupe,8,Automatic,RWD,Shadow Black,Black,4,2,Gas,"15,3","9,8",57699
2017,Ford,Mustang,24311,Coupe,8,Manual,RWD,Shadow Black,Black,4,2,Gas,"17,2","11,3",102995
2011,Ford,Ranger,174551,Truck,6,Manual,RWD,Oxford White,Black,5,2,Gas,"13,5","9,8",8999
2012,Ford,Mustang,71000,Coupe,6,Manual,RWD,Burgundy,Black,4,2,Gas,11,"6,8",14995
2013,Ford,Explorer,165196,SUV,6,6 Speed Automatic,4x4,Ruby Red Metallic Tinted,Black,7,2,Gas,"12,7","8,7",16990
2011,Ford,Mustang,49960,Coupe,6,Automatic,RWD,Silver,Black,4,2,Gas,"10,7","6,4",19995
2019,Ford,Mustang,48266,Coupe,4,Manual,RWD,Oxford White,Black,4,2,Gas,"11,2","7,3",26795
2017,Ford,Mustang,75000,Coupe,8,6 Speed Manual,RWD,Blue,Black,4,2,Gas,"15,6","9,6",38995
2020,Ford,Explorer,48111,SUV,4,Automatic,AWD,Blue,Black,7,2,Gas,"11,6","8,7",45959
2021,Ford,F-150,31234,Regular Cab,6,Automatic,4WD,Oxford White,Black,5,2,Gas,"12,8",10,67959
2022,Ford,Mustang,5,Coupe,8,Automatic,RWD,Shadow Black,Black,4,2,Gas,"15,3","9,8",48585
2016,Ford,Mustang,31002,Coupe,8,Manual,RWD,Grey,Black,4,2,Gas,"16,9",11,84991
2022,Ford,Mustang,0,Convertible,8,Automatic,RWD,Cyber Orange Metallic Tri-Coat,Grey,4,2,Gas,"15,8","10,4",74135
2019,Ford,Escape,56756,SUV,4,Automatic,FWD,Ruby Red Metallic Tinted Clearcoat,Black,5,2,Gas,"10,2","7,8",27995
2022,Ford,Escape,0,SUV,4,8 Speed Automatic,4WD,Blue,Black,5,2,Gas,9,"7,6",36999
2021,Ford,Mustang,10201,Coupe,8,Automatic,RWD,Race Red,Black,4,2,Gas,"15,3","10,1",78995
2005,Ford,Mustang,24883,Coupe,8,Manual,RWD,Blue,Black,5,2,Gas,"13,3","8,8",48910
2013,Ford,Mustang,40364,Coupe,8,6 Speed Manual,RWD,School Bus Yellow,Black,4,2,Gas,"13,8","7,9",52985
1990,Ford,Mustang,13903,Hatchback,8,Manual,RWD,Red,Grey,4,2,Gas,"13,59487179","8,901282051",55900
2022,Ford,Mustang,6889,Coupe,8,10 Speed Automatic,RWD,Grey,Black,4,2,Gas,"15,3","9,8",56999
2012,Ford,Mustang,28737,Coupe,8,6 Speed Manual,RWD,Ebony Black,Black,4,2,Gas,"12,2","7,6",69888
2019,Ford,Edge,64261,SUV,4,Automatic,AWD,GRAY,Black,5,2,Gas,"11,4","8,3",36995
2022,Ford,Mustang,5,Coupe,8,Automatic,RWD,Shadow Black,Black,4,2,Gas,"15,3","9,8",48585
2022,Ford,Bronco,3575,SUV,4,Automatic,4x4,Shadow Black,Black,5,2,Gas,"12,8","11,9",82888
2020,Ford,Mustang,2275,Coupe,8,Automatic,RWD,Shadow Black,Black,4,2,Gas,"19,9","12,7",132888
2020,Ford,Mustang,25,Coupe,8,Manual,RWD,White,Black,4,2,Gas,"17,1","11,4",159888
1968,Ford,Mustang,96560,Coupe,8,4 Speed Manual,RWD,White,Black,4,2,Gas,"13,59487179","8,901282051",499000
2008,Ford,Ranger,178756,Truck,6,Automatic,RWD,Oxford White,Black,5,2,Gas,"13,1","9,3",9845
2007,Ford,Mustang,59613,Convertible,8,Manual,RWD,Colorado Red,Red,4,2,Gas,"15,4","10,1",42888
2021,Ford,Escape,40975,SUV,4,Automatic,AWD,Velocity Blue Metallic,Black,5,2,Gas,9,"7,6",33995
2007,Ford,Focus,145820,Station Wagon,4,5 Speed Manual,FWD,Red,Grey,5,2,Gas,"8,7","5,9",2895
2014,Ford,F-150,200000,Truck,6,6 Speed Automatic,4x4,Oxford White,Grey,3,2,Flexible,"13,4","9,7",13888
2012,Ford,F-150,230000,Truck,8,6 Speed Automatic,4x4,White,Grey,5,2,Gas,"12,96840855","10,21876485",13888
2020,Ford,Edge,59012,SUV,4,8 Speed Automatic,AWD,Beige,Beige,5,2,Gas,"12,5","9,2",42495
2007,Ford,Mustang,145500,Convertible,8,5 Speed Manual,RWD,Performance White Metallic,Black,4,2,Gas,"13,8","8,6",14995
2010,Ford,Mustang,217000,Coupe,8,5 Speed Manual,RWD,Blue,Black,4,2,Gas,"13,59487179","8,901282051",14999
