AÑO,FECHA ENVIO,DEPARTAMENTO,PROVINCIA,DISTRITO,NOMBRE CENTRO ATENCION,CASOS ATENDIDOS-TOTAL--,CASOS ATENDIDOS - HOMBRES - TOTAL,CASOS ATENDIDOS - MUJERES - TOTAL,CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA,CASOS ATENDIDOS - VIOLENCIA FISICA,CASOS ATENDIDOS - VIOLENCIA SEXUAL,CASOS ATENDIDOS - 0_5 - TOTAL,CASOS ATENDIDOS - 0_5 - HOMBRES,CASOS ATENDIDOS - 0_5 - MUJERES,CASOS ATENDIDOS - 6_11 - TOTAL,CASOS ATENDIDOS - 6_11 - HOMBRES,CASOS ATENDIDOS - 6_11 - MUJERES,CASOS ATENDIDOS - 12_17 - TOTAL,CASOS ATENDIDOS - 12_17 - HOMBRES,CASOS ATENDIDOS - 12_17 - MUJERES,CASOS ATENDIDOS - 18_29 - TOTAL,CASOS ATENDIDOS - 18_29 - HOMBRES,CASOS ATENDIDOS - 18_29 - MUJERES,CASOS ATENDIDOS - 30_59 - TOTAL,CASOS ATENDIDOS - 30_59 - HOMBRES,CASOS ATENDIDOS - 30_59 - MUJERES,CASOS ATENDIDOS - 60_MAS - TOTAL,CASOS ATENDIDOS - 60_MAS - HOMBRES,CASOS ATENDIDOS - 60_MAS - MUJERES
2022,15/12/2021,AMAZONAS,LUYA,LAMUD,CEM LUYA,176,14,162,95,63,18,15,0,15,29,3,26,35,3,32,26,0,26,52,3,49,19,5,14
2022,15/12/2021,LIMA,LIMA,PUENTE PIEDRA,CEM PUENTE PIEDRA,597,98,499,220,192,185,48,25,23,101,33,68,162,27,135,87,1,86,177,2,175,22,10,12
2022,15/12/2021,PUNO,CHUCUITO,JULI,CEM CHUCUITO,142,13,129,41,82,19,1,1,0,14,2,12,19,7,12,23,0,23,74,2,72,11,1,10
2022,15/12/2021,LIMA,HUARAL,HUARAL,CEM HUARAL,434,50,384,148,180,106,5,1,4,60,28,32,87,9,78,85,1,84,179,7,172,18,4,14
2022,15/12/2021,SAN MARTÍN,LAMAS,LAMAS,CEM LAMAS,310,39,271,152,105,53,15,8,7,38,16,22,76,6,70,60,1,59,104,5,99,17,3,14
2022,15/12/2021,HUÁNUCO,HUAMALÍES,LLATA,CEM HUAMALIES,291,44,247,97,148,46,18,10,8,27,12,15,40,2,38,73,4,69,117,13,104,16,3,13
2022,15/12/2021,CUSCO,QUISPICANCHI,URCOS,CEM QUISPICANCHI,480,62,418,199,207,74,9,5,4,39,24,15,69,15,54,116,4,112,220,3,217,27,11,16
2022,15/12/2021,PIURA,PAITA,PAITA,CEM PAITA,270,17,253,136,99,35,4,2,2,10,2,8,42,6,36,76,2,74,130,4,126,8,1,7
2022,15/12/2021,ÁNCAsh,YUNGAY,YUNGAY,CEM YUNGAY,167,30,137,66,72,29,15,6,9,22,8,14,40,5,35,27,0,27,57,9,48,6,2,4
2022,15/12/2021,ÁNCAsh,HUari,HUARI,CEM HUARI,190,28,162,32,111,47,8,6,2,27,10,17,50,11,39,45,1,44,58,0,58,2,0,2
2022,15/12/2021,MOQUEGUA,ILO,ILO,CEM ILO,222,27,195,118,83,21,6,2,4,23,12,11,25,6,19,39,1,38,116,5,111,13,1,12
2022,15/12/2021,PIURA,TALARA,PARIÑAS,CEM TALARA,498,85,413,250,183,65,9,6,3,44,26,18,81,20,61,118,9,109,223,16,207,23,8,15
2022,15/12/2021,PIURA,HUANCABAMBA,HUANCABAMBA,CEM HUANCABAMBA,213,21,192,73,86,54,9,3,6,12,5,7,44,1,43,52,2,50,83,5,78,13,5,8
2022,15/12/2021,HUÁNUCO,PACHITEA,PANAO,CEM PACHITEA,181,38,143,96,55,30,25,11,14,29,17,12,37,8,29,40,0,40,46,2,44,4,0,4
2022,15/12/2021,HUANCAVELICA,ANGARAES,LIRCAY,CEM ANGARAES,264,53,211,183,60,21,27,14,13,49,24,25,53,13,40,53,1,52,79,0,79,3,1,2
2022,15/12/2021,CAJAMARCA,CUTERVO,CUTERVO,CEM CUTERVO,255,11,244,84,129,42,7,0,7,20,3,17,35,3,32,66,1,65,122,3,119,5,1,4
2022,15/12/2021,LA LIBertAD,CHEPÉN,CHEPÉN,CEM CHEPEN,213,25,188,74,85,54,3,1,2,29,12,17,48,7,41,45,1,44,68,0,68,20,4,16
2022,15/12/2021,CAJAMARCA,HUALGAYOC,BAMBAMARCA,CEM HUALGAYOC,172,13,159,68,73,31,5,2,3,13,1,12,40,5,35,38,0,38,64,2,62,12,3,9
2022,15/12/2021,LORETO,MARISCAL RAMÓN CASTILLA,RAMÓN CASTILLA,CEM CABALLO COCHA,74,11,63,28,24,22,8,6,2,9,2,7,19,2,17,17,1,16,20,0,20,1,0,1
2022,15/12/2021,AREQUIPA,ISLAY,MOLLENDO,CEM ISLAY,279,52,227,137,107,35,8,4,4,49,24,25,46,10,36,40,1,39,104,11,93,32,2,30
2022,15/12/2021,LA LIBertAD,VIRÚ,VIRÚ,CEM VIRU,241,23,218,86,107,48,13,6,7,22,6,16,54,3,51,77,2,75,69,2,67,6,4,2
2022,15/12/2021,ICA,CHINCHA,PUEBLO NUEVO,CEM PUEBLO NUEVO,261,19,242,125,103,33,6,4,2,14,5,9,34,5,29,63,2,61,127,3,124,17,0,17
2022,15/12/2021,ÁNCAsh,CASMA,CASMA,CEM CASMA,213,66,147,103,86,24,42,21,21,55,28,27,36,12,24,21,0,21,35,2,33,24,3,21
2022,15/12/2021,PUNO,SAN ANTONIO DE PUTINA,PUTINA,CEM SAN ANTONIO DE PUTINA,116,14,102,47,65,4,3,0,3,10,1,9,10,3,7,36,1,35,51,7,44,6,2,4
2022,15/12/2021,LIMA,LIMA,RÍMAC,CEM RÍMAC,468,113,355,200,164,104,66,33,33,82,25,57,113,26,87,65,0,65,95,9,86,47,20,27
2022,15/12/2021,CUSCO,ANTA,ANTA,CEM ANTA,199,21,178,80,77,42,13,4,9,20,5,15,42,8,34,30,0,30,83,1,82,11,3,8
2022,15/12/2021,TACNA,CANDARAVE,CANDARAVE,CEM CANDARAVE,89,20,69,68,16,5,1,1,0,12,6,6,17,4,13,9,0,9,35,1,34,15,8,7
2022,15/12/2021,CAJAMARCA,CAJABAMBA,CAJABAMBA,CEM CAJABAMBA,185,14,171,86,81,18,1,0,1,8,2,6,22,4,18,51,1,50,84,2,82,19,5,14
2022,15/12/2021,APURÍMAC,COTABAMBAS,TAMBOBAMBA,CEM COTABAMBAS,235,4,231,53,150,32,0,0,0,4,0,4,29,2,27,64,0,64,132,1,131,6,1,5
2022,15/12/2021,PUNO,CARABAYA,MACUSANI,CEM CARABAYA,190,10,180,41,96,53,5,2,3,17,3,14,40,4,36,48,1,47,80,0,80,0,0,0
2022,15/12/2021,PUNO,SANDIA,SANDIA,CEM SANDIA,154,19,135,61,77,16,9,3,6,16,12,4,24,2,22,33,1,32,64,0,64,8,1,7
2022,15/12/2021,LORETO,DATEM DEL MARAÑON,BARRANCA,CEM DATEM DEL MARAÑON,190,7,183,64,87,39,1,0,1,16,3,13,32,2,30,59,1,58,76,0,76,6,1,5
2022,15/12/2021,CUSCO,URUBAMBA,URUBAMBA,CEM URUBAMBA,240,26,214,119,71,50,4,2,2,23,11,12,39,4,35,50,1,49,110,4,106,14,4,10
2022,15/12/2021,JUNÍN,JUNÍN,JUNÍN,CEM JUNIN,84,16,68,39,38,7,5,3,2,7,2,5,17,6,11,15,0,15,35,1,34,5,4,1
2022,15/12/2021,LIMA,BARRANCA,BARRANCA,CEM BARRANCA,285,34,251,118,120,47,8,5,3,25,3,22,61,10,51,73,3,70,97,8,89,21,5,16
2022,15/12/2021,AMAZONAS,CONDORCANQUI,NIEVA,CEM CONDORCANQUI,169,9,160,57,58,54,5,0,5,19,5,14,51,2,49,44,1,43,46,1,45,4,0,4
2022,15/12/2021,HUÁNUCO,DOS DE MAYO,LA UNIÓN,CEM DOS DE MAYO,167,14,153,63,79,25,5,1,4,7,1,6,29,6,23,47,1,46,67,2,65,12,3,9
2022,15/12/2021,PUNO,HUANCANÉ,HUANCANÉ,CEM HUANCANE,132,16,116,56,66,10,5,1,4,20,10,10,24,2,22,36,1,35,34,1,33,13,1,12
2022,15/12/2021,ÁNCAsh,HUAYLAS,CARAZ,CEM HUAYLAS,138,17,121,49,49,40,21,6,15,19,8,11,35,3,32,32,0,32,26,0,26,5,0,5
2022,15/12/2021,HUANCAVELICA,HUAYTARA,HUAYTARA,CEM HUAYTARA,73,10,63,33,25,15,6,4,2,4,3,1,17,3,14,17,0,17,26,0,26,3,0,3
2022,15/12/2021,PUNO,LAMPA,LAMPA,CEM LAMPA,105,20,85,32,59,14,5,2,3,16,10,6,18,5,13,14,0,14,36,2,34,16,1,15
2022,15/12/2021,UCAYALI,ATALAYA,RAYMONDI,CEM ATALAYA,226,17,209,76,66,84,4,1,3,24,7,17,61,3,58,62,2,60,72,4,68,3,0,3
2022,15/12/2021,ÁNCAsh,CARHUAZ,CARHUAZ,CEM CARHUAZ,156,20,136,49,77,30,2,1,1,19,8,11,26,2,24,29,0,29,67,5,62,13,4,9
2022,15/12/2021,CAJAMARCA,CELENDÍN,CELENDÍN,CEM CELENDÍN,114,5,109,40,50,24,2,1,1,4,0,4,14,3,11,36,0,36,48,0,48,10,1,9
2022,15/12/2021,LORETO,REQUENA,REQUENA,CEM REQUENA,157,18,139,60,52,45,10,4,6,15,4,11,47,6,41,32,1,31,52,3,49,1,0,1
2022,15/12/2021,SAN MARTÍN,MARISCAL CÁCERES,JUANJUI,CEM MARISCAL CÁCERES,182,21,161,85,44,53,13,7,6,31,8,23,50,2,48,28,0,28,58,4,54,2,0,2
2022,15/12/2021,SAN MARTÍN,BELLAVISTA,BELLAVISTA,CEM BELLAVISTA-SAN MARTIN,369,41,328,159,133,77,37,11,26,56,18,38,78,8,70,83,0,83,109,4,105,6,0,6
2022,15/12/2021,PASCO,DANIEL ALCIDES CARRIÓN,YANAHUANCA,CEM DANIEL ALCIDES CARRION,149,34,115,71,53,25,18,14,4,18,11,7,39,3,36,21,1,20,51,5,46,2,0,2
2022,15/12/2021,TACNA,JORGE BASADRE,LOCUMBA,CEM JORGE BASADRE,67,13,54,29,26,12,2,1,1,6,4,2,17,3,14,8,2,6,27,2,25,7,1,6
2022,15/12/2021,TUMBES,ZARUMILLA,ZARUMILLA,CEM ZARUMILLA,350,23,327,166,156,28,7,2,5,24,8,16,54,5,49,107,5,102,145,0,145,13,3,10
2022,15/12/2021,JUNÍN,SATIPO,PANGOA,CEM PANGOA,530,75,455,178,275,77,13,4,9,46,16,30,77,13,64,155,9,146,211,21,190,28,12,16
2022,15/12/2021,AYACUCHO,HUANTA,SIVIA,CEM SIVIA,153,4,149,41,84,28,2,1,1,6,1,5,21,0,21,65,1,64,54,1,53,5,0,5
2022,15/12/2021,CUSCO,CALCA,CALCA,CEM CALCA,283,23,260,181,61,41,6,4,2,15,6,9,44,11,33,67,0,67,138,0,138,13,2,11
2022,15/12/2021,LA LIBertAD,GRAN CHIMU,CASCAS,CEM GRAN CHIMU,76,6,70,32,29,15,0,0,0,4,1,3,22,3,19,19,0,19,27,1,26,4,1,3
2022,15/12/2021,ICA,ICA,SANTIAGO,CEM SANTIAGO,256,61,195,116,65,75,36,26,10,33,17,16,81,17,64,38,1,37,54,0,54,14,0,14
2022,15/12/2021,ICA,ICA,PARCONA,CEM PARCONA,267,28,239,129,94,44,8,2,6,20,6,14,42,5,37,54,1,53,120,5,115,23,9,14
2022,15/12/2021,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,CEM CASTROVIRREYNA,127,33,94,53,53,21,21,10,11,28,14,14,25,5,20,24,1,23,23,0,23,6,3,3
2022,15/12/2021,CAJAMARCA,CONTUMAZA,CONTUMAZA,CEM CONTUMAZA,71,4,67,19,31,21,1,0,1,14,3,11,17,1,16,13,0,13,26,0,26,0,0,0
2022,15/12/2021,HUÁNUCO,PUERTO INCA,PUERTO INCA,CEM PUERTO INCA,386,26,360,84,190,112,12,4,8,35,12,23,84,1,83,123,2,121,122,3,119,10,4,6
2022,15/12/2021,LORETO,UCAYALI,CONTAMANA,CEM UCAYALI,155,13,142,38,70,47,6,3,3,13,7,6,42,2,40,33,1,32,57,0,57,4,0,4
2022,15/12/2021,CUSCO,PAUCARTAMBO,PAUCARTAMBO,CEM PAUCARTAMBO,260,35,225,114,111,35,16,12,4,33,14,19,49,5,44,54,1,53,88,3,85,20,0,20
2022,15/12/2021,SAN MARTÍN,PICOTA,PICota,CEM PICOTA,214,49,165,145,49,20,34,18,16,45,18,27,48,11,37,29,0,29,53,2,51,5,0,5
2022,15/12/2021,LA LIBertAD,PATAZ,TAYABAMBA,CEM PATAZ,216,10,206,63,91,62,15,2,13,24,6,18,48,0,48,58,1,57,63,1,62,8,0,8
2022,15/12/2021,HUÁNUCO,LAURICOCHA,JESÚS,CEM LAURICOCHA,169,16,153,65,82,22,8,2,6,16,5,11,37,5,32,22,0,22,63,2,61,23,2,21
2022,15/12/2021,CUSCO,CANAS,YANAOCA,CEM CANAS,185,23,162,61,99,25,3,1,2,12,5,7,29,3,26,33,1,32,86,8,78,22,5,17
2022,15/12/2021,AMAZONAS,RODRÍGUEZ DE MENDOZA,SAN NICOLAS,CEM RODRÍGUEZ DE MENDOZA,216,32,184,100,88,28,3,2,1,18,4,14,36,6,30,33,5,28,107,11,96,19,4,15
2022,15/12/2021,MOQUEGUA,GENERAL SÁNCHEZ CERRO,OMATE,CEM GENERAL SANCHEZ CERRO,143,37,106,78,45,20,10,3,7,32,17,15,34,11,23,6,0,6,47,3,44,14,3,11
2022,15/12/2021,HUÁNUCO,YAROWILCA,CHAVINILLO,CEM YAROWILCA,115,14,101,51,48,16,2,2,0,7,4,3,20,5,15,29,0,29,52,3,49,5,0,5
2022,15/12/2021,LA LIBertAD,JULCÁN,JULCÁN,CEM JULCÁN,89,9,80,30,47,12,4,1,3,4,0,4,17,3,14,14,0,14,39,3,36,11,2,9
2022,15/12/2021,SAN MARTÍN,EL DORADO,SAN JOSÉ DE SISA,CEM EL DORADO,184,50,134,106,48,30,24,14,10,47,23,24,48,10,38,23,0,23,39,3,36,3,0,3
2022,15/12/2021,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,CEM SAN MIGUEL,111,6,105,50,47,14,4,2,2,6,2,4,17,2,15,36,0,36,47,0,47,1,0,1
2022,15/12/2021,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,CEM SAN MARCOS,231,18,213,101,84,46,6,1,5,19,5,14,44,4,40,38,0,38,105,4,101,19,4,15
2022,15/12/2021,AREQUIPA,CASTILLA,APLAO,CEM CASTILLA,233,46,187,141,52,40,16,10,6,35,17,18,53,8,45,25,2,23,84,2,82,20,7,13
2022,15/12/2021,AREQUIPA,CARAVELI,CARAVELI,CEM CARAVELI,127,8,119,50,39,38,0,0,0,13,5,8,23,2,21,29,0,29,57,1,56,5,0,5
2022,15/12/2021,ÁNCAsh,BOLOGNESI,CHIQUIAN,CEM BOLOGNESI,127,53,74,60,54,13,19,12,7,46,26,20,40,13,27,24,1,23,-10,0,-10,8,1,7
2022,15/12/2021,ÁNCAsh,SIHuas,SIHuas,CEM SIHuas,201,14,187,60,96,45,3,2,1,22,6,16,34,1,33,37,0,37,91,3,88,14,2,12
2022,15/12/2021,ÁNCAsh,PALLASCA,CABANA,CEM PALLASCA,104,33,71,71,25,8,22,13,9,19,10,9,19,9,10,13,0,13,29,0,29,2,1,1
2022,15/12/2021,LA LIBertAD,TRUJILLO,EL PORVENIR,CEM EL PORVENIR,1132,191,941,591,428,113,140,60,80,148,69,79,210,41,169,234,4,230,378,12,366,22,5,17
2022,15/12/2021,CUSCO,LA CONVENCIÓN,ECHARATE,CEM ECHARATI,266,22,244,102,93,71,4,1,3,31,12,19,56,6,50,42,0,42,120,1,119,13,2,11
2022,15/12/2021,ÁNCAsh,MARISCAL LUZURIAGA,PISCOBAMBA,CEM MARISCAL LUZURIAGA,119,21,98,53,58,8,1,0,1,17,6,11,22,9,13,12,1,11,61,4,57,6,1,5
2022,15/12/2021,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,CEM CONDESUYOS,166,41,125,86,52,28,18,11,7,34,17,17,30,10,20,23,1,22,48,0,48,13,2,11
2022,15/12/2021,SAN MARTÍN,HUALLAGA,SAPOSOA,CEM HUALLAGA,153,16,137,64,56,33,2,2,0,21,3,18,27,3,24,26,2,24,71,5,66,6,1,5
2022,15/12/2021,puno,yunguyo,acora,cem acora,121,28,93,47,57,17,7,1,6,11,5,6,17,4,13,22,0,22,36,1,35,28,17,11
2022,15/12/2021,APURÍMAC,AYMARAES,CHALHUANCA,CEM AYMARAES,41,5,36,17,20,4,1,1,0,3,2,1,4,0,4,7,0,7,23,2,21,3,0,3
2022,15/12/2021,ÁNCAsh,ASUNCIÓN,CHACAS,CEM ASUNCION,219,73,146,199,17,3,28,14,14,38,17,21,41,16,25,40,18,22,51,3,48,21,5,16
2022,15/12/2021,CAJAMARCA,SAN PABLO,SAN PABLO,CEM SAN PABLO,94,15,79,24,42,28,3,2,1,6,5,1,26,2,24,23,3,20,31,0,31,5,3,2
2022,15/12/2021,LIMA,OYÓN,OYÓN,CEM OYON,137,4,133,65,43,29,0,0,0,8,1,7,34,2,32,26,0,26,53,1,52,16,0,16
2022,15/12/2021,CUSCO,ACOMAYO,ACOMAYO,CEM ACOMAYO,108,18,90,54,33,21,2,1,1,9,3,6,32,9,23,11,1,10,45,3,42,9,1,8
2022,15/12/2021,HUÁNUCO,MARAÑON,HUACRACHUCO,CEM MARAÑON,114,18,96,56,47,11,7,2,5,13,5,8,23,2,21,19,1,18,45,4,41,7,4,3
2022,15/12/2021,LIMA,LIMA,SANTA ROSA,CEM SANTA ROSA,130,27,103,74,31,25,6,1,5,17,6,11,43,14,29,19,1,18,38,2,36,7,3,4
2022,15/12/2021,ÁNCAsh,POMABAMBA,POMABAMBA,CEM POMABAMBA,193,21,172,106,75,12,5,2,3,23,9,14,18,7,11,48,1,47,90,2,88,9,0,9
2022,15/12/2021,tacna,tarata,tarata,cem tarata,119,36,83,77,29,13,19,11,8,19,9,10,29,11,18,14,0,14,21,0,21,17,5,12
2022,15/12/2021,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,CEM CONTRALMIRANTE VILLAR,127,22,105,74,41,12,3,0,3,24,11,13,22,8,14,32,1,31,46,2,44,0,0,0
2022,15/12/2021,LIMA,CANTA,CANTA,CEM CANTA,109,31,78,53,47,9,13,5,8,19,13,6,23,7,16,13,1,12,28,1,27,13,4,9
2022,15/12/2021,ICA,PALPA,PALPA,CEM PALPA,207,52,155,60,106,41,29,14,15,42,16,26,67,18,49,23,0,23,40,1,39,6,3,3
2022,15/12/2021,PUNO,MOHO,MOHO,CEM MOHO,62,6,56,29,31,2,0,0,0,0,0,0,5,0,5,15,0,15,33,4,29,9,2,7
2022,15/12/2021,HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,CEM HUACAYBAMBA,154,37,117,77,55,22,28,12,16,28,12,16,20,5,15,31,1,30,40,3,37,7,4,3
2022,15/12/2021,LIMA,CAJATAMBO,cajatambo,CEM CAJATAMBO,54,6,48,28,15,11,1,1,0,3,1,2,9,1,8,8,0,8,27,0,27,6,3,3
2022,15/12/2021,ÁNCAsh,CARLOS FERMIN FITZCARRALD,SAN LUIS,CEM CARLOS FERMIN FITZCARRALD,74,7,67,38,33,3,0,0,0,7,1,6,2,1,1,17,3,14,42,2,40,6,0,6
2022,15/12/2021,ÁNCAsh,ANTONIO RAYMONDI,LLAMELLIN,CEM ANTONIO RAYMONDI,83,5,78,34,47,2,0,0,0,1,1,0,6,0,6,15,1,14,53,3,50,8,0,8
2022,15/12/2021,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,CEM SANTA CRUZ,83,8,75,39,28,16,0,0,0,12,3,9,16,4,12,10,1,9,41,0,41,4,0,4
2022,15/12/2021,AREQUIPA,LA UNIÓN,COTAHUASI,CEM LA UNIÓN,37,8,29,22,14,1,4,1,3,5,3,2,13,4,9,3,0,3,8,0,8,4,0,4
2022,15/12/2021,LIMA,LIMA,LURIGANCHO,CEM CHOSICA,382,47,335,150,140,92,22,5,17,45,14,31,92,12,80,68,1,67,132,7,125,23,8,15
2022,15/12/2021,LIMA,LIMA,CIENEGUILLA,CEM CIENEGUILLA,302,84,218,113,143,46,42,22,20,71,28,43,55,10,45,40,2,38,55,7,48,39,15,24
2022,15/12/2021,ÁNCAsh,RECUAY,RECUAY,CEM RECUAY,133,12,121,48,60,25,6,3,3,17,4,13,23,3,20,26,0,26,49,0,49,12,2,10
2022,15/12/2021,LORETO,MAYNAS,NAPO,CEM NAPO,109,31,78,63,24,22,18,11,7,20,7,13,26,6,20,14,3,11,28,4,24,3,0,3
2022,15/12/2021,ÁNCAsh,AIJA,aija,CEM AIJA,80,19,61,58,16,6,12,6,6,16,6,10,20,6,14,8,0,8,21,1,20,3,0,3
2022,15/12/2021,ÁNCAsh,OCROS,OCROS,CEM OCROS,50,9,41,32,11,7,3,0,3,9,3,6,9,3,6,7,0,7,10,0,10,12,3,9
2022,15/12/2021,LA LIBertAD,BOLIVAR,BOLIVAR,CEM BOLIVAR,159,36,123,89,58,12,29,14,15,32,12,20,28,7,21,25,0,25,35,3,32,10,0,10
2022,15/12/2021,CUSCO,PARURO,PARURO,CEM PARURO,119,14,105,39,64,16,2,1,1,8,5,3,23,6,17,27,0,27,53,2,51,6,0,6
2022,15/12/2021,UCAYALI,PURÚS,PURÚS,CEM PURUS,34,8,26,6,18,10,4,2,2,7,4,3,14,2,12,13,0,13,-4,0,-4,0,0,0
2022,15/12/2021,AMAZONAS,BONGARÁ,JUMBILLA,CEM BONGARÁ,64,6,58,26,29,9,4,1,3,8,2,6,8,3,5,12,0,12,28,0,28,4,0,4
2022,15/12/2021,LORETO,PUTUMAYO,PUTUMAYO,CEM PUTUMAYO,78,5,73,24,27,27,1,0,1,17,1,16,22,2,20,15,1,14,21,1,20,2,0,2
2022,15/12/2021,ÁNCAsh,CORONGO,CORONGO,CEM CORONGO,38,10,28,14,14,10,5,4,1,3,1,2,10,3,7,10,1,9,9,0,9,1,1,0
2022,15/12/2021,JUNÍN,CHANCHAMAYO,PICHANAQUI,CEM PICHANAQUI,142,10,132,52,51,39,6,3,3,17,4,13,27,0,27,36,0,36,50,1,49,6,2,4
2022,15/12/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM ZARATE,269,45,224,109,100,60,36,18,18,49,13,36,61,10,51,42,1,41,60,0,60,21,3,18
2022,15/12/2021,CUSCO,CUSCO,SAN SEBASTIÁN,CEM SAN SEBASTIÁN,308,87,221,190,84,34,59,33,26,58,27,31,66,21,45,45,2,43,70,1,69,10,3,7
2022,15/12/2021,AREQUIPA,CAYLLOMA,MAJES,CEM MAJES,323,52,271,112,123,88,22,13,9,51,19,32,65,9,56,58,5,53,111,1,110,16,5,11
2022,15/12/2021,AREQUIPA,AREQUIPA,MARIANO MELGAR,CEM MARIANO MELGAR,352,50,302,194,101,57,15,4,11,49,17,32,70,12,58,44,5,39,130,3,127,44,9,35
2022,15/12/2021,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,CEM FLORENCIA DE MORA,256,58,198,139,83,34,33,20,13,58,23,35,55,13,42,31,0,31,62,0,62,17,2,15
2022,15/12/2021,LIMA,LIMA,LA VÍCTORIA,CEM LA VÍCTORIA,412,108,304,118,217,77,34,21,13,89,49,40,97,26,71,59,2,57,95,2,93,38,8,30
2022,15/12/2021,LIMA,LIMA,SAN MIGUEL,CEM SAN MIGUEL - LIMA,290,64,226,136,101,53,14,5,9,50,25,25,61,16,45,40,0,40,93,6,87,32,12,20
2022,15/12/2021,MADRE DE DIOS,TAMBOPATA,INAMBARI,CEM INAMBARI,201,28,173,67,91,43,17,10,7,34,12,22,19,1,18,48,0,48,80,4,76,3,1,2
2022,15/12/2021,CUSCO,cusco,SAYLLA,CEM SAYLLA,235,50,185,133,96,6,24,8,16,36,19,17,29,11,18,51,5,46,86,6,80,9,1,8
2022,15/12/2021,LORETO,MAYNAS,SAN JUAN BAUTISTA,CEM SAN JUAN BAUTISTA,227,19,208,133,49,45,5,1,4,23,7,16,49,5,44,48,1,47,90,3,87,12,2,10
2022,15/12/2021,AREQUIPA,AREQUIPA,CERRO COLORADO,CEM COMISARÍA CERRO COLORADO,1578,270,1308,715,573,290,135,60,75,282,98,184,311,67,244,261,5,256,507,13,494,82,27,55
2022,15/12/2021,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CEM COMISARÍA JOSE LEONARDO ORTIZ,370,15,355,177,148,45,7,0,7,29,6,23,51,6,45,119,0,119,148,2,146,16,1,15
2022,15/12/2021,LA LIBertAD,TRUJILLO,HUANCHACO,CEM COMISARÍA EL MILAGRO,321,42,279,126,120,75,24,8,16,52,19,33,74,11,63,73,0,73,92,3,89,6,1,5
2022,15/12/2021,LIMA,CAÑETE,IMPERIAL,CEM COMISARÍA IMPERIAL,501,39,462,202,249,50,18,8,10,34,11,23,68,10,58,135,1,134,225,4,221,21,5,16
2022,15/12/2021,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,CEM COMISARÍA VILLA MARIA DEL TRIUNFO,952,189,763,518,291,143,56,34,22,124,54,70,146,30,116,173,5,168,349,34,315,104,32,72
2022,15/12/2021,AYACUCHO,HUAMANGA,CARMEN ALTO,CEM COMISARÍA CARMEN ALTO,469,18,451,129,247,93,8,1,7,17,3,14,84,6,78,149,0,149,189,4,185,22,4,18
2022,15/12/2021,AYACUCHO,HUANTA,HUANTA,CEM COMISARÍA HUANTA,724,71,653,288,331,105,24,12,12,72,21,51,108,14,94,220,7,213,266,9,257,34,8,26
2022,15/12/2021,LIMA,LIMA,CHORRILLOS,CEM COMISARÍA CHORRILLOS,1413,301,1112,580,524,309,171,78,93,234,86,148,330,63,267,222,10,212,308,10,298,148,54,94
2022,15/12/2021,TACNA,TACNA,CIUDAD NUEVA,CEM COMISARÍA CIUDAD NUEVA,378,42,336,145,158,75,17,6,11,37,16,21,72,5,67,79,2,77,154,9,145,19,4,15
2022,15/12/2021,LIMA,LIMA,SANTIAGO DE SURCO,CEM COMISARÍA SAGITARIO,400,43,357,245,88,67,30,11,19,43,16,27,59,12,47,76,1,75,162,0,162,30,3,27
2022,15/12/2021,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CEM COMISARÍA CANTO REY,404,47,357,160,134,110,36,14,22,63,21,42,73,5,68,95,2,93,131,4,127,6,1,5
2022,15/12/2021,CALLAO,CALLAO,CARMEN DE LA LEGUA,CEM COMISARÍA CARMEN DE LA LEGUA REYNOSO,335,52,283,153,109,73,41,17,24,46,16,30,61,12,49,91,3,88,87,2,85,9,2,7
2022,15/12/2021,CAJAMARCA,CAJAMARCA,CAJAMARCA,CEM COMISARÍA DE FAMILIA CAJAMARCA,527,50,477,241,209,77,14,9,5,38,15,23,96,10,86,125,4,121,235,11,224,19,1,18
2022,15/12/2021,CUSCO,CUSCO,WANCHAQ,CEM COMISARÍA DE FAMILIA WANCHAQ CUSCO,407,70,337,213,140,54,14,7,7,39,23,16,32,6,26,86,2,84,199,24,175,37,8,29
2022,15/12/2021,LIMA,LIMA,EL AGUSTINO,CEM COMISARÍA DE FAMILIA EL AGUSTINO,538,110,428,253,199,86,64,29,35,77,28,49,101,20,81,96,2,94,154,10,144,46,21,25
2022,15/12/2021,JUNÍN,HUANCAYO,HUANCAYO,CEM COMISARÍA HUANCAYO,862,80,782,334,371,157,40,10,30,75,24,51,125,15,110,259,7,252,310,9,301,53,15,38
