"PANO,C,4","PMES,C,2","CONGLOME,C,6","SUBMUESTRA,C,3","VIVIENDA,C,4","HOGAR,C,2","CODPERSO,C,2","DOMINIO,N,1,0","ESTRATO,N,1,0","CODPANEL,C,8","P103,N,1,0","P104,N,1,0","P105,N,1,0","P106,N,1,0","P107,N,1,0","P108,N,2,0","P109A,N,2,0","P109B,N,2,0","P109C,N,1,0","P200N,N,2,0","P200I,N,2,0","P200A,N,2,0","P200B,N,2,0","P200BB,N,4,0","P200C,N,2,0","P200D,N,2,0","P200DD,N,4,0","P200E,N,2,0","P200F,N,2,0","P200G,N,4,0","P201,N,1,0","P202,N,1,0","P203,N,1,0","P204,N,1,0","P2041,N,1,0","P2042,N,1,0","P2043,N,1,0","P2044,N,1,0","P2045,N,1,0","P2046,N,1,0","P2047,N,1,0","P2048,N,1,0","P2049,N,1,0","P20410,N,1,0","P204A,N,3,0","P205A,N,4,0","P206,N,1,0","P206AA,N,1,0","P207A,N,1,0","P207B,N,4,0","P208B1,N,2,0","P208B2,N,2,0","P208B3,N,4,0","P209A,N,2,0","P209B,N,2,0","P209C,N,2,0","P209D,N,2,0","P209E,N,2,0","P209F,N,2,0","P209G,N,2,0","P209T,N,3,0","P209BB,N,1,0","P209CC,N,3,0","P209H,N,1,0","P209EE,N,1,0","P210,N,1,0","P211A,N,6,0","P211B,N,6,0","P212A,N,6,0","P212B,N,6,0","P212C,N,6,0","P212D,N,6,0","P212E,N,1,0","P213,N,1,0","P214,N,2,0","P215,N,1,0","P216,N,1,0","P217,N,2,0","P218,N,1,0","P219,N,3,0","P220,N,1,0","P222,N,1,0","P223A1,N,1,0","P223A2,N,1,0","P223A3,N,1,0","P223A4,N,1,0","P223A5,N,1,0","P223A6,N,1,0","P223A7,N,1,0","P224,N,1,0","P225,N,1,0","OCU200,N,1,0","I211A,N,6,0","I211B,N,6,0","I212A,N,6,0","I212B,N,6,0","I212C,N,6,0","I212D,N,6,0","INGTOT,N,8,0","INGPRIN,N,8,0","RESIDENT,N,1,0","FA_MAM20,N,8,2"
2020,05,028872,002,0031,11,03,0,4,20051103,3,1,2,0,2,12,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028872,002,0031,11,04,0,4,20051104,3,1,2,0,1,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028872,002,0032,11,01,0,4,20051101,1,1,2,0,2,41,3,0,5,1,1,10,5,2020,16,5,2020,3,9,1978,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,4,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,639.61
2020,05,028872,002,0032,11,02,0,4,20051102,3,1,2,0,2,21,7,2,0,2,2,0,0,0,0,0,0,2,4,1999,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,678.05
2020,05,028872,002,0032,11,03,0,4,20051103,3,1,2,0,1,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028906,004,0111,11,01,0,5,19051101,1,1,2,0,2,40,6,5,0,1,1,0,0,0,0,0,0,10,1,1980,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,713.54
2020,05,028906,004,0111,11,02,0,5,19051102,3,1,2,0,2,14,5,2,0,2,2,0,0,0,0,0,0,19,3,2006,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,2,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,756.42
2020,05,028906,004,0111,11,03,0,5,20051103,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028906,004,0112,11,01,0,5,19051101,1,1,2,0,1,66,6,5,0,1,1,3,5,2020,9,5,2020,19,2,1954,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,5,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,474.72
2020,05,028906,004,0112,11,02,0,5,19051102,2,1,2,0,2,67,4,5,0,2,2,0,0,0,0,0,0,12,2,1953,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,5,0,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,0,0,1,488.38
2020,05,028906,004,0112,11,03,0,5,19051103,3,1,2,0,2,26,6,5,0,3,3,3,5,2020,9,5,2020,13,10,1993,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,713.54
2020,05,028906,004,0113,11,01,0,5,19051101,1,1,2,0,2,31,6,5,0,1,1,0,0,0,0,0,0,14,7,1988,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,4,0,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,0,0,1,713.54
2020,05,028906,004,0113,11,02,0,5,19051102,2,1,2,0,1,32,6,5,0,2,2,3,5,2020,9,5,2020,26,9,1987,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,0,0,1,802.14
2020,05,028906,004,0113,11,03,0,5,19051103,3,1,2,0,2,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028906,004,0113,11,04,0,5,19051104,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028910,004,0086,11,01,0,3,19051101,1,1,2,0,1,77,3,2,0,1,1,0,0,0,0,0,0,15,12,1942,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,472.11
2020,05,028910,004,0086,11,02,0,3,19051102,2,1,2,0,2,75,3,2,0,2,1,0,0,0,0,0,0,20,9,1944,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,485.68
2020,05,028910,004,0088,11,01,0,3,20051101,1,1,2,0,2,45,8,3,0,1,1,17,5,2020,23,5,2020,25,5,1975,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,485.68
2020,05,028910,004,0088,11,02,0,3,20051102,3,1,2,0,2,15,5,3,0,2,1,0,0,0,0,0,0,21,9,2004,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,2,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,752.25
2020,05,028910,004,0089,11,01,0,3,19051101,1,1,2,0,1,31,6,5,0,1,1,17,5,2020,23,5,2020,19,11,1988,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,1,1,0,0,0,0,0,0,1,6,4,2,0,0,0,0,0,0,0,0,1,797.72
2020,05,028910,004,0089,11,02,0,3,19051102,2,1,2,0,2,30,6,5,0,2,2,17,5,2020,23,5,2020,25,7,1989,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,1,1,0,0,0,0,0,0,1,6,4,2,0,0,0,0,0,0,0,0,1,709.61
2020,05,028910,004,0090,11,01,0,3,19051101,1,1,2,0,1,62,6,5,0,1,1,17,5,2020,23,5,2020,26,2,1958,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,472.11
2020,05,028910,004,0090,11,02,0,3,19051102,2,1,2,0,2,61,6,5,0,2,2,0,0,0,0,0,0,23,1,1959,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,485.68
2020,05,028919,004,0088,11,01,0,5,19051101,1,1,2,0,1,43,4,0,6,1,3,10,5,2020,16,5,2020,10,5,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,987,5224,2,0,1,1,99,99,2005,0,8,8,8,8,8,8,48,1,0,1,2,0,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,0,0,600,0,0,0,600,600,1,802.14
2020,05,028919,004,0088,11,02,0,5,19051102,2,1,2,0,2,42,4,0,3,2,3,10,5,2020,16,5,2020,8,9,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,885,4922,2,0,1,1,1,1,2020,0,6,6,6,6,6,6,36,1,0,1,2,0,0,0,300,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,4,1,0,0,300,0,0,0,300,300,1,713.54
2020,05,028919,004,0088,11,03,0,5,19051103,3,1,2,0,2,19,6,5,0,3,3,10,5,2020,16,5,2020,7,4,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,572,4711,3,5,2,0,1,7,2018,0,0,0,5,0,0,0,5,2,48,1,2,3,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,500,0,0,0,0,0,500,500,1,756.42
2020,05,028919,004,0088,11,04,0,5,19051104,3,1,2,0,2,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028919,004,0088,11,05,0,5,19051105,3,1,2,0,1,11,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028919,004,0089,11,01,0,5,19051101,1,1,2,0,1,54,6,5,0,1,2,0,0,0,0,0,0,28,8,1965,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,474.72
2020,05,028919,004,0089,11,02,0,5,19051102,2,1,2,0,2,48,4,0,6,2,2,10,5,2020,16,5,2020,15,4,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,942,8121,3,5,2,0,18,6,2017,0,8,8,8,8,8,8,48,1,0,1,2,4,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,930,0,0,0,0,0,930,930,1,488.38
2020,05,028919,004,0089,11,03,0,5,19051103,3,1,1,0,1,25,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,028919,004,0089,11,04,0,5,20051104,3,1,1,0,1,22,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,028919,004,0104,11,01,0,5,19051101,1,1,2,0,2,41,6,5,0,1,1,0,0,0,0,0,0,11,10,1978,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,713.54
2020,05,028919,004,0104,11,02,0,5,19051102,2,1,2,0,1,43,6,5,0,2,1,10,5,2020,16,5,2020,5,2,1977,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,1,5,0,0,0,0,0,0,1,5,4,4,0,0,0,0,0,0,0,0,1,802.14
2020,05,028919,004,0104,11,03,0,5,19051104,3,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028933,002,0048,11,01,0,5,20051101,1,1,2,0,1,49,3,0,5,1,1,3,5,2020,9,5,2020,26,11,1970,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,5,0,0,0,0,0,0,1,5,1,4,0,0,0,0,0,0,0,0,1,474.72
2020,05,028933,002,0048,11,02,0,5,20051102,2,1,1,0,2,48,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,028933,002,0048,11,03,0,5,20051103,3,1,2,0,1,18,6,5,0,3,3,0,0,0,0,0,0,27,12,2001,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,705.62
2020,05,028933,002,0048,11,04,0,5,20051104,3,1,2,0,1,17,5,3,0,4,4,0,0,0,0,0,0,28,3,2003,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,5,0,0,2,5,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,705.62
2020,05,028933,002,0048,11,05,0,5,20051105,3,1,2,0,1,13,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028933,002,0048,11,06,0,5,20051106,3,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,028933,002,0048,11,07,0,5,20051107,3,1,1,0,2,22,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,028933,002,0048,11,08,0,5,20051108,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028933,002,0056,11,01,0,5,20051101,1,1,2,0,2,35,6,5,0,1,1,3,5,2020,9,5,2020,23,9,1984,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,2,0,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,0,0,1,713.54
2020,05,028933,002,0056,11,02,0,5,20051102,0,1,1,0,1,28,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2020,05,028933,002,0060,11,01,0,5,20051101,1,1,2,0,1,33,7,2,0,1,1,3,5,2020,9,5,2020,1,12,1986,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,9,0,0,1,1,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,802.14
2020,05,028933,002,0060,11,02,0,5,20051102,2,1,2,0,2,30,6,5,0,2,2,3,5,2020,9,5,2020,22,5,1989,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,4,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,713.54
2020,05,028933,002,0060,11,03,0,5,20051103,3,1,2,0,1,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028933,002,0060,11,04,0,5,20051104,3,1,2,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028957,004,0117,11,01,0,3,19051101,1,1,2,0,1,70,10,5,0,1,2,3,5,2020,9,5,2020,8,10,1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,218,8411,3,2,2,0,4,5,2019,0,8,8,8,8,8,0,40,1,0,2,2,4,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,4,1,5000,0,0,0,0,0,5000,5000,1,1303.70
2020,05,028957,004,0117,11,02,0,3,19051102,3,1,2,0,1,20,9,2,0,2,2,0,0,0,0,0,0,2,10,1999,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,2,5,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,1937.78
2020,05,028981,002,0029,11,01,0,3,20051101,1,1,2,0,2,34,6,5,0,1,1,17,5,2020,23,5,2020,4,3,1986,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,1,5,0,0,0,0,0,0,1,5,4,2,0,0,0,0,0,0,0,0,1,489.89
2020,05,028981,002,0029,11,02,0,3,20051102,2,1,2,0,1,31,6,5,0,2,2,17,5,2020,23,5,2020,27,2,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,885,4922,2,0,1,1,99,99,2017,0,8,0,8,0,8,0,24,2,48,1,2,0,0,0,779,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,4,1,0,0,779,0,0,0,779,779,1,550.71
2020,05,028981,002,0029,11,03,0,3,20051103,3,1,2,0,1,12,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
2020,05,028981,002,0030,11,01,0,3,20051101,1,1,2,0,1,73,6,5,0,1,1,0,0,0,0,0,0,29,9,1946,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,1,5,0,0,0,0,0,0,1,6,5,4,0,0,0,0,0,0,0,0,1,325.92
2020,05,028981,002,0030,11,02,0,3,20051102,2,1,2,0,2,32,5,1,0,2,2,0,0,0,0,0,0,22,5,1988,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,4,0,0,0,0,0,0,1,3,4,4,0,0,0,0,0,0,0,0,1,489.89
2020,05,028981,002,0030,11,03,0,3,20051103,3,1,2,0,1,14,5,2,0,3,3,0,0,0,0,0,0,20,11,2005,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,2,4,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,484.44
2020,05,028981,002,0032,11,01,0,3,20051101,1,1,2,0,2,59,3,2,0,1,1,0,0,0,0,0,0,13,4,1961,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,1,4,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,335.30
2020,05,028981,002,0033,11,01,0,3,20051101,1,1,2,0,1,42,7,2,0,1,1,17,5,2020,23,5,2020,4,2,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,783,6120,4,4,2,0,99,99,2012,0,8,8,8,8,8,8,48,1,0,2,2,4,1300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,4,1,1300,0,0,0,0,0,1300,1300,1,550.71
2020,05,028981,002,0033,11,02,0,3,20051102,2,1,2,0,2,35,7,2,0,2,2,0,0,0,0,0,0,18,8,1984,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,0,0,1,1,0,0,0,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,1,489.89
