ID,Nombre,Ano_de_publicacion,Min_jugadores,Max_jugadores,Min_tiempo_de_juego,Max_tiempo_de_juego,Min_edad,Min_comunidad,Max_comunidad,Dependencia_lenguaje,Nota,Complejidad,Cnt_partidas_jugadas,Premios,Categorias
242523,Dolly Crush,2017,2,4,10,20,7,N/A,N/A,0,5.81176,0,136,0,"['Animals', 'Card Game', 'Farming', 'Puzzle']"
4271,Artifact,1980,2,2,60,180,12,2,2,0,5.77308,2.25,32,0,"['Science Fiction', 'Wargame']"
1146,Shadowlord!,1983,2,4,150,150,10,4,4,2,5.62298,2.2973,206,0,"['Exploration', 'Fantasy', 'Science Fiction']"
34296,Cobra,2007,2,5,10,10,0,3,4,1,5.71865,1,69,0,"['Action / Dexterity', 'Bluffing']"
3664,Grand Mastermind,1974,2,2,10,10,8,2,2,1,5.65227,2.9091,130,0,"['Deduction', 'Puzzle']"
247860,Fleecing Olympus,2018,3,6,20,45,14,N/A,N/A,0,7.1825,1.5,48,0,"['Bluffing', 'Card Game', 'Dice', 'Mythology', 'Negotiation', 'Party Game']"
2361,U.F.O.s,1992,3,6,45,45,10,N/A,N/A,0,5.6886,1.8333,33,1,"['Card Game', 'Science Fiction']"
22991,Mona Lisa Mysteries,2006,3,5,30,30,11,4,5,2,5.73592,2,120,0,['Winning Moves Games (USA)']
145587,Alley Thieves,2014,2,4,10,10,12,4,4,0,5.87097,1,73,0,['Dice']
19978,Maunz Maunz,2004,2,5,10,10,5,N/A,N/A,1,5.85938,1,173,0,"['Card Game', 'Childrens Game']"
5054,War in the Falklands,1982,2,2,60,60,12,2,2,1,5.76029,2.4,32,0,"['Modern Warfare', 'Wargame', 'World War I']"
176663,Wordariffic,2015,2,6,20,30,6,4,6,0,5.73559,1.3333,55,0,['Word Game']
2972,Fantasy Business,2002,3,8,45,45,12,6,8,3,5.54503,1.5926,291,1,"['Bluffing', 'Card Game', 'Economic', 'Fantasy', 'Negotiation']"
138064,Line Dice,2013,2,6,5,5,5,N/A,N/A,0,5.88889,1,269,0,"['Dice', 'Maze', 'Puzzle']"
120618,1000 Bornes Express,2009,2,4,15,15,6,3,4,1,5.96341,1,47,0,['Card Game']
231837,Action Cats!,2017,3,6,20,45,9,5,6,0,5.725,1,118,0,"['Animals', 'Party Game']"
166156,Hoshi Battle,2014,2,2,10,10,7,2,2,3,5.79487,1,104,0,['Action / Dexterity']
27546,Champions of Faith,2006,2,6,30,120,10,6,6,3,5.71719,1.5,21,0,"['Adventure', 'Educational', 'Religious']"
172510,Asterix & Obelix  Mission Zaubertrank!,2017,2,4,20,40,10,N/A,N/A,2,5.69512,2,95,0,['Comic Book / Strip']
101660,Witty Chronos,2011,3,5,30,30,8,N/A,N/A,1,5.80659,1.8333,137,0,"['Action / Dexterity', 'Card Game', 'Negotiation', 'Party Game', 'Real-time']"
13614,Chancellorsville (first edition),1961,2,2,120,120,12,2,2,2,5.79412,3,26,0,"['American Civil War', 'Wargame']"
75445,Grunwald  Walka 600-lecia,2010,2,2,30,30,12,2,2,1,5.78,1.6667,88,0,"['Card Game', 'Fighting', 'Medieval']"
207814,Shadow Games,2016,2,6,10,15,14,N/A,N/A,0,5.78412,0,75,0,"['Bluffing', 'Card Game']"
19498,Kille,1741,3,15,0,0,9,N/A,N/A,1,5.84,1,54,0,['Card Game']
8008,The Construction Game,1993,2,6,90,90,10,N/A,N/A,0,5.76467,1.5,56,0,"['Educational', 'Industry / Manufacturing']"
182090,The Game of Nasty Things...,2015,4,15,30,60,18,7,10,4,5.86477,1,170,0,"['Deduction', 'Humor', 'Memory', 'Party Game']"
12943,Go Mental,2003,3,6,60,60,12,N/A,N/A,5,5.79333,1.6,49,0,"['Abstract Strategy', 'Trivia']"
33782,Bonanza,1964,2,4,60,60,12,4,4,1,6.10857,1,54,0,"['American West', 'Movies / TV / Radio theme']"
172555,Loaded Questions Party,2014,4,6,45,60,13,N/A,N/A,0,6.09429,0,24,0,"['Card Game', 'Humor', 'Party Game']"
7270,GOLO,1999,1,0,10,10,8,N/A,N/A,1,5.66155,1.1724,861,0,"['Dice', 'Sports']"
18858,UNO  Nintendo,2004,2,10,30,30,7,N/A,6,0,5.75697,1.25,84,0,"['Card Game', 'Video Game Theme']"
11235,Golf the Perfect Game,1995,2,6,45,45,10,N/A,N/A,2,5.67444,1.1667,27,0,"['Number', 'Sports']"
8835,Stars and Bars,1984,2,2,240,240,12,N/A,N/A,0,5.99167,3.5,4,0,"['American Civil War', 'Wargame']"
3374,Scrabble Crossword Cubes Game,1964,1,6,10,10,10,N/A,N/A,0,5.732,1,58,0,"['Dice', 'Word Game']"
22578,Transport,2006,2,4,30,30,10,N/A,N/A,0,5.70833,2,46,0,"['Industry / Manufacturing', 'Transportation']"
242550,Wobble King,2018,2,4,5,15,4,2,4,1,5.7,1,85,0,"['Action / Dexterity', 'Childrens Game']"
271042,UNDO  Curse from the Past,2019,2,6,45,90,10,N/A,3,4,5.62718,1.25,254,0,"['Adventure', 'Card Game', 'Deduction', 'Murder/Mystery']"
5640,Bombay Bazar,2001,1,4,45,45,7,4,4,1,5.5193,1.3846,162,2,['Animals']
5554,Vampire,2003,2,4,30,30,8,3,4,1,5.58633,1.2381,184,1,['Horror']
524,Digging,1990,2,4,30,30,8,4,4,1,5.56853,1.5,373,0,"['American West', 'Card Game']"
58192,Nelly,2009,2,4,25,25,6,N/A,N/A,1,5.64273,1.3333,108,2,"['Action / Dexterity', 'Animals', 'Childrens Game']"
180147,Clue  Doctor Who,2015,2,6,30,60,8,3,5,0,6.15248,1.5,74,0,"['Deduction', 'Movies / TV / Radio theme', 'Science Fiction']"
11116,Yarmuk,1997,2,2,0,0,12,N/A,N/A,0,5.92432,2.5556,5,0,"['Ancient', 'Wargame']"
173875,Superfight  The Loot Crate Deck,2015,2,10,30,45,5,5,8,5,5.7314,1,162,0,"['Card Game', 'Fighting', 'Humor']"
24884,Funny Fishing,2006,2,5,15,15,4,N/A,N/A,1,5.65806,1,193,0,"['Childrens Game', 'Memory']"
182168,F**k. The game,2015,3,8,15,30,18,5,N/A,0,5.94286,1.3333,117,0,"['Card Game', 'Mature / Adult', 'Party Game']"
5137,Ellery Queen's Mystery Magazine Game,1986,1,6,120,120,12,1,1,0,5.67514,2,23,0,"['Deduction', 'Movies / TV / Radio theme', 'Murder/Mystery']"
21435,Shoot The Moon,2004,2,6,0,0,8,5,N/A,1,5.83636,1.2222,66,0,['Card Game']
190064,Explorers of the Lost Valley,2016,2,4,15,25,10,4,4,1,5.76,1,82,0,"['Animals', 'Card Game', 'Dice', 'Exploration', 'Fighting', 'Post-Napoleonic']"
103077,Copi\u00e9 Coll\u00e9,2011,3,6,20,20,8,4,5,1,5.61471,1,119,0,"['Bluffing', 'Card Game', 'Memory']"
2806,U-Boat,1959,2,6,30,30,12,2,6,0,5.67279,2.3,80,0,"['Nautical', 'Wargame', 'World War II']"
27291,AtmosFear  Khufu \u2013 The Mummy,2006,3,6,45,45,0,5,6,5,5.7466,1.5,66,0,"['Ancient', 'Horror', 'Party Game']"
152621,Black Stories  Medizin Edition,2014,2,15,45,45,14,6,10,5,5.64967,1,28,0,"['Card Game', 'Deduction', 'Horror', 'Humor', 'Medical', 'Murder/Mystery']"
17693,Piranha,2004,2,6,20,20,5,N/A,5,1,5.675,1,168,0,"['Action / Dexterity', 'Childrens Game']"
3801,When Darkness Comes   The Awakening,2002,1,6,90,90,10,4,6,2,5.58543,2.4583,491,0,"['Dice', 'Horror', 'Zombies']"
19971,Tuppen,0,2,8,5,30,10,5,7,0,5.77778,1.8,267,0,"['Bluffing', 'Card Game']"
25677,Formidable Foes,2006,2,6,90,90,10,3,5,1,5.54487,2.1111,527,0,"['Exploration', 'Fantasy', 'Fighting']"
235940,Chill & Chili,2017,2,5,30,30,8,N/A,4,0,5.70833,1,71,0,['Farming']
52626,Family Alias,2011,3,8,45,45,7,4,5,0,5.9881,1,59,0,"['Party Game', 'Racing', 'Word Game']"
23334,Doodle Dice,2006,2,6,20,30,6,4,6,1,5.57985,1.0606,1130,1,"['Card Game', 'Dice']"
177572,\u733f\u9053 (Monkey Road),2015,2,4,15,15,8,N/A,N/A,0,5.76949,1,83,0,"['Bluffing', 'Deduction', 'Humor']"
7006,Management,1960,2,4,90,90,12,4,4,3,5.62821,2.5,17,0,"['Economic', 'Industry / Manufacturing', 'Math']"
163242,CHEW  Cases of the FDA,2015,2,5,30,30,12,N/A,N/A,0,5.74373,1.4,146,0,"['Card Game', 'Comic Book / Strip']"
4171,Sailor Moon CCG,2000,2,2,20,20,10,3,N/A,0,5.91837,2,25,1,"['Card Game', 'Collectible Components']"
2172,Stealth Chess,1997,2,2,30,30,10,N/A,N/A,0,5.78049,2,49,0,"['Abstract Strategy', 'Deduction', 'Memory']"
119472,Konito?,2012,2,12,30,30,8,6,9,4,5.61651,1,213,0,"['Real-time', 'Trivia']"
109017,Launchpad 23,2011,2,4,15,15,0,N/A,N/A,0,5.63953,1.75,186,0,"['Dice', 'Space Exploration']"
181376,G.Nome,2015,3,6,10,10,0,4,6,1,5.76087,2,86,0,['Medical']
18902,Sputnik,2005,2,6,15,15,7,3,6,1,5.582,1.2941,537,0,"['Abstract Strategy', 'Space Exploration']"
9506,Ooga!,2004,2,6,30,30,6,5,5,1,5.54253,1.1818,157,0,"['Action / Dexterity', 'Animals', 'Childrens Game', 'Humor', 'Prehistoric', 'Real-time']"
159525,Apocalypse Universe  Galactic Arena,2014,2,6,30,30,10,4,6,3,6.43654,1.3333,33,0,"['Fighting', 'Science Fiction']"
877,Troia,2000,2,4,60,60,9,N/A,4,1,5.56635,1.8571,97,1,"['Ancient', 'Civilization', 'Puzzle']"
824,Hijara,1995,2,2,40,40,10,N/A,N/A,0,5.90838,1.5,52,0,"['Abstract Strategy', 'Arabian']"
18908,Cactus Throne  The Mexican War of 1862-1867,2005,2,2,360,360,14,2,2,1,5.76636,2.8571,16,1,"['Post-Napoleonic', 'Wargame']"
14001,Speed,1938,2,5,30,30,7,2,5,1,5.66347,1.1111,505,0,"['Animals', 'Card Game', 'Transportation']"
32409,Wiochmen 2,2007,2,6,30,30,0,4,6,4,5.65991,1.5217,255,0,"['Card Game', 'Humor', 'Racing']"
32109,Electronic Catch Phrase  Music Edition,2007,4,0,15,15,0,N/A,N/A,5,5.712,1.1111,222,0,"['Electronic', 'Music', 'Party Game', 'Trivia']"
19534,Blitzkrieg 1940  Hannut et Stonne,2005,2,2,60,60,12,2,2,2,5.87581,3,13,0,"['Wargame', 'World War II']"
40853,Trivial Pursuit  Genus VI,2006,2,36,240,240,15,8,16,4,5.61248,2.1667,122,0,"['Party Game', 'Trivia']"
10802,Somethin' Fishy,2004,3,6,15,15,6,4,6,1,5.52205,1.2,532,2,"['Animals', 'Card Game']"
204138,Women vs. Men Alias,2016,4,0,60,0,15,N/A,N/A,0,5.82436,1,201,1,"['Party Game', 'Racing', 'Trivia', 'Word Game']"
860,Scotland the Brave,1998,2,2,180,180,12,2,2,0,5.78824,2.7273,14,0,"['Medieval', 'Wargame']"
12281,Versailles,2004,2,6,15,15,8,N/A,N/A,1,5.73667,1.5,57,0,"['Abstract Strategy', 'Card Game', 'Deduction']"
33383,WobBally,2007,1,6,0,0,5,N/A,3,0,5.66923,1,207,0,"['Action / Dexterity', 'Childrens Game', 'Dice']"
775,Die Tafelrunde,2000,3,4,45,45,10,N/A,N/A,0,5.80806,1,20,0,"['Card Game', 'Fantasy']"
7248,Zenix,2000,2,3,20,20,6,N/A,3,1,5.67493,1.7778,204,0,['Abstract Strategy']
174057,Kajko i Kokosz  Przygody Woj\u00f3w,2015,2,5,20,20,8,N/A,N/A,0,6.16667,0,73,0,"['Card Game', 'Childrens Game', 'Comic Book / Strip', 'Medieval', 'Memory']"
5308,Sahara,2002,2,2,10,10,6,2,2,1,5.63104,1.4167,291,0,['Abstract Strategy']
4585,Seaside Frolics,1986,2,6,45,45,7,N/A,N/A,0,5.79032,1.25,19,0,"['Dice', 'Racing', 'Transportation']"
5215,Australian Menagerie,1999,2,3,10,10,6,N/A,N/A,2,5.85294,1.1429,68,0,"['Animals', 'Card Game', 'Educational', 'Environmental']"
170609,Treatment  A Psychiatry Card Game,2016,2,5,20,30,12,3,5,2,5.81818,1,45,0,"['Card Game', 'Medical']"
154721,Boxes,2014,2,8,30,30,10,N/A,5,1,5.88652,1,56,0,"['Bluffing', 'Movies / TV / Radio theme', 'Negotiation', 'Party Game']"
4606,Sucking Vacuum,2004,3,6,45,45,13,6,6,1,5.60268,1.7547,419,0,"['Bluffing', 'Deduction', 'Dice', 'Humor', 'Maze', 'Memory']"
93463,Picnic Blitz,2010,2,4,30,30,7,2,3,1,5.75104,1.25,119,0,"['Animals', 'Dice']"
154841,Knuckle Sammich  A Kobolds Ate My Baby! Card Game,2013,2,8,15,15,14,N/A,N/A,0,5.74359,1,136,0,"['Fantasy', 'Humor', 'Print & Play']"
271040,Tricky Druids,2019,2,4,20,30,8,N/A,N/A,0,5.75629,2,86,0,"['Bluffing', 'Dice', 'Mythology']"
160658,Postcard Cthulhu,2014,1,6,20,20,10,N/A,N/A,0,5.82714,3,35,0,"['Horror', 'Print & Play']"
11970,Dracula's Revenge,2004,2,2,90,90,12,N/A,N/A,0,5.63043,2,25,0,"['Fighting', 'Horror', 'Novel-based']"
197066,Time Management  The Time Management Game,2016,1,4,30,30,13,1,2,0,5.51932,2,156,0,['Dice Hate Me Studio']
41021,Tangram Master,2001,1,4,10,10,8,4,4,1,5.64042,1.8571,92,0,"['Puzzle', 'Real-time']"
179227,3 Seeds  Reap Where You Sow,2017,2,5,30,45,12,N/A,N/A,0,5.92407,2,102,0,['Farming']
178937,El Capitan,2015,2,6,20,20,6,4,5,1,5.75137,1,130,2,"['Action / Dexterity', 'Childrens Game', 'Memory', 'Pirates']"
8903,Zama  Hannibal versus Scipio,1992,2,2,90,90,10,2,2,0,5.6,2.0588,26,0,"['Ancient', 'Wargame']"
3569,Robin Hood,1990,2,6,60,60,8,N/A,4,3,5.61622,1.4,64,0,"['Adventure', 'Racing']"
194688,Island Hopper,2017,2,6,30,45,13,N/A,N/A,0,5.61754,2,115,0,"['Action / Dexterity', 'Aviation / Flight', 'Negotiation']"
18857,Cluedo?,1989,2,6,45,45,8,N/A,N/A,2,5.60484,1.5,17,0,"['Deduction', 'Murder/Mystery', 'Travel']"
18564,Children of Fire,2005,2,5,60,60,12,5,5,2,5.74815,2.5833,48,0,['Political']
165888,Wongamania,2014,2,6,30,30,8,4,6,0,6.625,2,44,0,"['Card Game', 'Economic', 'Educational']"
16273,Race For Tunis,1986,2,2,180,180,12,N/A,N/A,0,5.77105,2.5714,5,0,"['Wargame', 'World War II']"
141679,PicWits!,2012,4,10,30,30,10,N/A,N/A,3,5.745,1,164,1,"['Card Game', 'Humor', 'Party Game']"
1407,Alcatraz,1999,2,4,30,30,10,2,3,1,5.51943,1.95,250,1,['Abstract Strategy']
42702,Jackal,2009,2,4,120,120,8,4,4,1,5.71958,1.4615,222,0,"['Exploration', 'Pirates']"
29080,Twelve Men's Morris,0,2,2,20,20,8,2,2,1,5.83922,2.2,80,0,['Abstract Strategy']
131282,Professor Pugnacious,2013,2,4,20,45,14,4,4,3,5.7587,2.1667,122,0,"['Card Game', 'Fighting', 'Horror']"
2104,Speculate,1972,2,5,60,60,10,N/A,N/A,0,5.59412,2.1111,38,0,['Economic']
5382,Oil War,1975,1,2,120,120,12,2,2,0,5.66577,2.3448,60,0,"['Modern Warfare', 'Wargame']"
30852,Transformers Battling Card Game,2007,2,2,20,20,0,2,2,0,5.72861,1,75,0,"['Card Game', 'Movies / TV / Radio theme']"
66044,Scary Tales  Prince Charming vs. Hansel,2010,2,2,20,20,13,2,N/A,4,5.76909,1.6667,59,0,"['Card Game', 'Fantasy']"
14897,Space Blast,2004,3,6,20,20,10,N/A,3,1,5.636,1.6,36,0,"['Science Fiction', 'Wargame']"
172064,Rally Up!,2015,2,8,10,10,6,4,6,1,5.58947,1.1429,353,0,['Childrens Game']
11441,The Last Panzer Victory,1983,1,2,120,360,12,2,2,0,5.85303,3.2,1,0,"['Wargame', 'World War II']"
15624,Gangster,1985,2,6,60,120,11,5,6,3,5.69692,2.5,16,0,"['Economic', 'Mafia']"
235482,Utter Nonsense  Naughty Edition,2017,4,20,30,30,18,N/A,N/A,0,5.85839,0,42,0,"['Card Game', 'Humor', 'Mature / Adult', 'Party Game']"
217680,Mexican Standoff,2017,3,5,30,0,10,5,5,0,5.91714,2.3333,45,0,"['American West', 'Card Game']"
42360,Space Pirates,2009,2,4,60,60,12,N/A,4,1,5.66735,1.8462,153,0,"['Action / Dexterity', 'Miniatures', 'Pirates', 'Science Fiction']"
212288,Rainbow 35,2016,2,5,10,20,8,4,5,1,5.6437,1,151,0,"['Animals', 'Childrens Game', 'Number', 'Real-time']"
231559,Quirk!,2017,2,6,15,30,7,N/A,N/A,0,6.55556,0,97,0,"['Animals', 'Card Game', 'Childrens Game', 'Humor', 'Party Game']"
2460,House of Horrors,2000,4,6,90,90,12,5,6,0,5.66667,1.7778,45,0,"['Card Game', 'Exploration', 'Fighting', 'Horror']"
54604,High School Drama  Varsity Edition,2010,2,5,60,60,12,N/A,N/A,0,5.8871,1.4,18,0,"['Card Game', 'Humor']"
165557,Quizduell  Das Spiel,2014,2,6,30,30,12,N/A,N/A,0,5.63333,0,46,0,['Trivia']
238721,Stumped,2018,2,4,30,60,12,N/A,4,0,5.70571,1.5,94,0,"['Action / Dexterity', 'Card Game', 'Farming']"
38141,Bitwy II wojny \u015bwiatowej,1997,2,2,0,0,0,3,N/A,0,5.94286,4.5714,9,0,"['Wargame', 'World War II']"
170676,Nosocomio,2015,2,6,60,60,12,4,4,3,6.03687,3,21,0,"['Card Game', 'Humor', 'Medical']"
57183,Jurassic Wars,2009,2,5,25,25,8,2,2,1,6.06757,1.3333,52,0,"['Animals', 'Card Game', 'Fighting', 'Prehistoric']"
14746,Twilight's Last Gleaming 2,2004,1,2,180,180,0,N/A,N/A,0,5.83333,2.4286,204,0,"['Napoleonic', 'Wargame']"
3045,Pentantastar,1983,2,4,120,120,12,2,4,2,5.69147,2.1667,6,0,"['Fantasy', 'Wargame']"
3958,Songburst  70's & 80's Edition,1992,3,0,30,30,18,N/A,N/A,4,5.62192,1.2143,58,0,"['Music', 'Party Game', 'Trivia']"
30000,Stratego  Transformers,2007,2,2,0,0,8,N/A,N/A,0,5.67105,1.6667,47,0,"['Abstract Strategy', 'Movies / TV / Radio theme', 'Science Fiction']"
138748,Flash!,2013,2,6,10,10,7,4,6,1,5.63939,1,450,1,['Dice']
6936,Robotanks,1992,2,4,120,120,12,N/A,N/A,0,5.75,2.3333,30,0,"['Fighting', 'Science Fiction']"
3649,Power Play,1981,2,4,60,60,8,N/A,4,2,5.72222,1.6667,20,0,"['Card Game', 'Political']"
173931,Holy Roman Empire  The Thirty-Years War,2015,2,6,60,300,12,N/A,N/A,0,5.6949,3.6667,30,0,"['Pike and Shot', 'Political', 'Wargame']"
111830,DiceAFARI,2012,2,4,15,15,8,2,2,0,5.58272,1.25,198,0,"['Animals', 'Dice']"
17830,Miskatonic Madness,2005,2,2,0,0,8,N/A,N/A,3,5.81818,1.5,37,0,"['Horror', 'Print & Play']"
25104,Absolut \u00f6verens,2004,3,10,60,60,14,N/A,N/A,5,5.82292,1,41,1,"['Party Game', 'Trivia']"
67041,Monstermania,2010,2,5,15,15,5,N/A,N/A,0,5.68824,1,68,1,"['Childrens Game', 'Puzzle']"
136265,Aliens vs. Zombies,2013,2,2,45,45,10,2,2,0,5.56667,1.4,52,0,"['Dice', 'Science Fiction', 'Wargame', 'Zombies']"
69292,Guardians of Graxia,2010,1,2,45,45,10,2,2,4,5.67584,3.0714,73,0,"['Card Game', 'Fantasy', 'Miniatures']"
193681,ButaBabel,2016,3,5,5,0,6,N/A,N/A,0,5.68286,0,84,0,"['Action / Dexterity', 'Party Game', 'Real-time']"
42980,Myth  Pantheons,2010,3,6,45,45,10,4,5,4,5.56325,2.4348,276,0,"['Card Game', 'Mythology']"
13091,Megaman NT Warrior Trading Card Game,2004,2,2,30,30,8,2,N/A,2,5.72667,1.5,104,0,"['Card Game', 'Collectible Components']"
9610,Travspelet med V65,1982,2,6,180,180,10,4,6,4,5.796,2.2,27,0,"['Animals', 'Dice', 'Racing', 'Sports']"
2760,Knights of the Dinner Table  Orcs at the Gates,1998,2,5,60,60,10,3,5,3,5.66694,1.5833,48,1,"['Comic Book / Strip', 'Exploration', 'Fantasy', 'Fighting']"
204671,Dear Leader,2016,5,9,5,60,13,N/A,N/A,3,6.3,1,36,0,"['Humor', 'Negotiation', 'Party Game', 'Political']"
209667,Golden Snitch  Snitch Snatcher \u2013 The Quidditch Game,0,2,2,0,0,7,2,2,0,5.74413,3,22,0,"['Novel-based', 'Puzzle']"
30582,Good Question!,2007,3,8,30,30,10,6,N/A,5,5.57842,1.1538,153,0,['Party Game']
19044,Holidays,2005,2,4,0,0,8,4,4,1,5.6619,1,36,0,"['Bluffing', 'Card Game']"
22080,Brain Trainer,1975,1,2,10,15,8,N/A,N/A,0,5.57746,1.75,778,0,['Abstract Strategy']
66245,Party Alias (Travel),2010,4,0,45,45,11,N/A,N/A,0,6.09697,2,30,0,"['Humor', 'Party Game', 'Racing', 'Travel', 'Trivia', 'Word Game']"
3918,Raiders of the Lost Ark Game,1981,2,6,30,30,8,3,4,0,5.79722,1.25,34,0,"['Adventure', 'Bluffing', 'Card Game']"
154602,Night of the Grand Octopus,2014,3,5,20,20,7,N/A,4,1,5.54535,1.4375,851,0,['Bluffing']
157696,What the Fake?!,2014,3,8,0,0,10,4,N/A,4,5.72623,1,126,0,['Party Game']
7185,Weapons & Warriors  Power Catapult Set,1994,2,2,20,20,7,N/A,N/A,0,5.63844,1.5,10,0,"['Action / Dexterity', 'Medieval']"
192275,Olympians War,2016,2,6,15,30,8,4,6,3,5.87174,1.3333,123,0,"['Card Game', 'Mythology']"
24658,Avanti mare!,2000,1,6,30,30,3,N/A,4,1,5.61015,1,707,0,"['Childrens Game', 'Dice', 'Nautical']"
19763,Taboo Quick Draw,2002,4,8,60,60,8,N/A,N/A,0,5.79091,1.3333,16,0,['Party Game']
206516,Mine All Mines,2017,2,5,30,30,10,3,5,0,5.70053,2,61,0,"['Card Game', 'Fantasy']"
228370,TerroriXico,2017,2,4,20,30,10,4,4,0,9.44286,2.5,47,0,"['Card Game', 'Deduction', 'Horror', 'Mythology']"
5322,LEGO Soccer,2000,2,2,10,10,8,2,2,1,5.6381,1,78,0,"['Action / Dexterity', 'Sports']"
118567,Gladiatori Deluxe,2012,1,4,90,90,14,4,4,1,5.98493,3.7778,51,0,"['Ancient', 'Card Game', 'Fighting']"
38702,Sink the Bismarck,2008,1,1,25,25,0,1,1,1,5.73617,1.0769,136,0,"['Dice', 'Print & Play', 'Wargame', 'World War II']"
69904,Quack in the Box,2010,2,6,45,45,13,4,5,3,5.76562,1.3333,60,0,"['Card Game', 'Humor', 'Medical']"
3295,Athos,1993,2,4,45,45,12,2,4,1,5.57154,1.6667,43,0,['Abstract Strategy']
51367,Mad Arena,2009,2,7,30,30,10,N/A,N/A,0,5.79688,0,52,0,"['Card Game', 'Dice', 'Fighting']"
9385,Yot\u00e9,0,2,2,10,10,7,2,2,1,5.81579,1.5,100,0,['Abstract Strategy']
3354,Tide of Fortune,1993,1,2,360,360,12,2,2,0,5.9878,3.1429,7,0,"['Wargame', 'World War II']"
65592,Dragon's Ordeal,2009,2,6,120,120,12,4,5,4,5.68718,2.4,64,0,"['Adventure', 'Dice', 'Fantasy', 'Fighting']"
3144,High Hand,1964,2,4,60,60,10,N/A,N/A,0,5.5929,1.8,32,0,"['Abstract Strategy', 'Card Game']"
124378,Die kleinen Drachenritter,2012,2,4,10,10,5,4,4,1,5.60954,2,229,4,"['Action / Dexterity', 'Childrens Game', 'Medieval']"
6404,Seven Days Battles,1993,2,2,120,120,12,N/A,N/A,0,5.66981,2.1818,28,0,"['American Civil War', 'Civil War', 'Wargame']"
19379,Banzai!,2005,3,12,20,20,7,N/A,N/A,1,5.71818,1.1667,65,0,"['Action / Dexterity', 'Card Game', 'Racing', 'Real-time']"
3999,Diabolo,1999,2,6,20,20,10,3,5,0,5.72897,1.3333,38,0,"['Card Game', 'Real-time', 'Word Game']"
365,Tricks,1995,3,5,30,30,10,N/A,N/A,0,5.66397,1.4286,42,0,['Card Game']
8366,Wellington Vs Massena,1985,2,2,120,120,12,N/A,N/A,0,5.78373,2.8571,10,0,"['Napoleonic', 'Wargame']"
40938,Race for the Summit,2009,2,6,40,40,8,4,6,3,5.74706,1.2222,54,0,"['Card Game', 'Racing']"
1559,Wabbit's Wevenge,1986,2,4,120,120,12,4,4,0,5.5415,1.6,26,0,"['Comic Book / Strip', 'Fighting']"
103714,The Lord of the Rings  Nazgul,2012,3,5,120,120,14,3,5,3,5.53381,3,223,0,"['Fantasy', 'Novel-based']"
11476,The Atlanta Campaign  Peachtree Creek & Jonesboro,1993,2,2,0,0,12,2,2,2,5.74286,2.5,30,0,"['American Civil War', 'Wargame']"
156557,Zombie Island,2014,1,4,30,30,13,2,2,0,5.58115,1.2,103,0,"['Abstract Strategy', 'Adventure', 'Dice', 'Exploration', 'Horror', 'Maze']"
19030,Frankenstein,2005,2,2,15,15,10,2,2,1,5.70556,1,52,0,"['Horror', 'Novel-based', 'Puzzle']"
3001,The Godfather Game,1971,2,4,90,90,12,4,4,0,5.79344,2.4,37,0,"['Card Game', 'Economic', 'Mafia']"
11112,Rommel at Gazala,1995,2,2,0,0,12,2,2,0,5.74474,2.4444,16,0,"['Wargame', 'World War II']"
141569,CrossWays,2013,2,4,15,15,8,N/A,N/A,0,5.73333,2,106,0,"['Abstract Strategy', 'Card Game']"
57834,Counter-Attack! Arras,2009,2,2,180,180,0,2,2,2,5.58837,2.25,29,1,"['Wargame', 'World War II']"
2776,Heavy Gear Fighter,1995,2,2,10,10,12,N/A,N/A,0,5.81462,2.6667,9,0,"['Card Game', 'Fighting', 'Science Fiction']"
1913,Transsib,1996,3,5,90,90,0,N/A,N/A,0,5.65972,2.4,19,0,"['Abstract Strategy', 'Bluffing', 'Mafia', 'Trains']"
7418,The Winning Ticket,1977,2,6,120,120,8,N/A,N/A,0,5.9319,2.25,31,0,['Economic']
181080,Pitch Fleet,2015,1,6,20,40,6,3,6,1,5.55615,1,76,0,"['Action / Dexterity', 'Party Game', 'Science Fiction']"
4219,Goal,2000,2,2,15,15,8,2,2,2,5.53032,1.1333,277,0,"['Card Game', 'Sports']"
171626,Lotti Karotti  Das Hasenrennen,2015,2,4,15,15,4,3,4,1,5.71278,1,436,0,"['Animals', 'Childrens Game', 'Racing']"
176859,MasterIslands,2015,2,4,10,15,7,3,4,0,5.68636,2,133,0,"['Abstract Strategy', 'Card Game']"
193272,B\u00fccherwurm,2016,2,8,10,30,8,N/A,8,3,5.60709,0,254,0,"['Card Game', 'Party Game', 'Word Game']"
4247,Boarding Party,1982,1,2,60,60,12,1,2,0,5.83704,1.8,35,0,"['Science Fiction', 'Wargame']"
17195,Gettysburg  Three Days in July,1995,2,2,100,100,12,2,2,0,5.98857,2.5,13,0,"['American Civil War', 'Wargame']"
217827,Battle Yahtzee  Deadpool,2016,1,99,0,0,13,N/A,N/A,0,5.84054,1,49,0,"['Comic Book / Strip', 'Dice']"
22616,Crystal Faire,2006,3,5,120,120,10,4,5,0,5.60865,2.3333,63,0,"['Bluffing', 'Negotiation']"
23292,Gold Thief,2006,2,5,5,5,8,3,5,3,5.67872,1.5556,230,0,"['Card Game', 'Fantasy', 'Number']"
