C9_CARRERA,SELECT,C9P901_ORD,C9P901,C9P902,C9P903,C9P904,C9P905,C9P906,C9P907,C9P908,C9P909,C9P910,C9P911,C9P912,C9P913,C9P914,C9P915,C9P916,C9P917,C9P918,C9P919,C9P920,C9P921,C9P922,C9P923,C9P924,C9P925,C9P926
1200,U0076,24,INGENIERIA MECANICA,11,5,64,451,451,370,314,72,1,13,1,2,65,18,0,2,2,0,0,0,0,0,200,720,1
1201,U0076,25,INGENIERIA MECATRONICA,11,5,66,443,443,383,329,79,0,6,0,2,71,53,2,2,2,0,0,0,0,0,200,720,1
1202,U0076,26,INGENIERIA NAVAL,11,5,66,32,32,24,18,12,0,5,0,0,0,0,0,2,2,0,0,0,0,0,200,720,1
1203,U0076,27,INGENIERIA TEXTIL Y DE CONFECCIONES,11,5,69,66,66,45,32,38,2,4,0,0,14,6,0,2,2,0,0,0,0,0,200,720,1
1204,U0076,28,RELACIONES INTERNACIONALES,11,5,66,27,27,26,24,32,1,6,0,2,5,0,0,2,2,0,0,0,0,0,200,720,1
1205,U0076,29,ADMINISTRACION DE NEGOCIOS,11,5,40,67,67,64,62,18,0,2,0,0,0,0,0,2,2,0,0,0,0,0,209,576,1
1206,U0076,30,ADMINISTRACION DE NEGOCIOS Y FINANZAS,11,5,40,51,51,49,49,14,0,2,0,0,0,0,0,2,2,0,0,0,0,0,200,576,1
1207,U0076,31,ADMINISTRACION DE NEGOCIOS Y MARKETING,11,5,40,69,69,67,65,15,0,2,0,0,0,0,0,2,2,0,0,0,0,0,200,576,1
1208,U0076,32,CONTABILIDAD FINANCIERA,11,5,40,55,55,55,50,12,0,2,0,0,0,0,0,2,2,0,0,0,0,0,200,576,1
1209,U0076,33,NEGOCIOS INTENACIONALES,11,5,40,30,30,29,28,15,0,2,0,0,0,0,0,2,2,0,0,0,0,0,200,576,1
1210,U0076,34,INGENIERIA DEL SOFTWARE,11,5,67,146,146,123,115,52,2,7,0,1,30,12,0,2,2,0,0,0,0,0,200,720,1
1211,U0076,35,INGENIERIA DE TELECOMUNICACIONES,11,5,62,109,109,94,83,35,0,1,0,0,27,19,2,2,2,0,0,0,0,0,200,720,1
1212,U0076,36,INGENIERIA ECONOMICA EMPRESARIAL,11,5,67,68,68,64,53,27,1,4,0,1,13,4,0,2,2,0,0,0,0,0,200,720,1
843,U0077,1,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,10,4,64,280,242,168,1146,43,10,22,4,7,45,45,15,2,1,3,200,200,540,650,0,0,1
845,U0077,3,CONTABILIDAD Y AUDITORIA,10,4,63,162,173,143,479,36,16,11,7,2,0,0,0,2,1,3,200,200,520,630,0,0,1
846,U0077,4,DERECHO Y CIENCIAS POLITICAS,10,4,67,106,100,86,540,31,4,3,5,2,12,12,5,2,1,3,200,200,500,685,0,0,1
847,U0077,5,TURISMO Y HOTELERIA,10,4,65,77,66,54,331,32,4,4,1,0,7,7,3,2,1,3,200,200,460,630,0,0,1
848,U0077,6,ENFERMERIA,10,4,41,181,193,163,1148,128,32,10,6,3,54,54,17,2,1,3,200,200,540,650,0,0,1
849,U0077,7,FARMACIA Y BIOQUIMICA,10,4,50,218,226,211,1705,66,13,13,10,6,95,95,52,2,1,3,200,200,740,880,0,0,1
850,U0077,8,OBSTETRICIA,10,4,49,178,200,168,704,52,7,7,3,2,26,26,12,2,1,6,200,200,540,650,0,0,1
852,U0077,10,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,10,4,50,204,207,198,1180,52,11,10,2,1,39,39,16,2,1,3,200,200,570,705,0,0,1
853,U0077,11,ODONTOLOGIA,10,4,54,180,186,165,1210,79,15,22,6,2,29,29,14,2,1,3,200,200,765,890,0,0,1
855,U0077,13,INGENIERIA DE SISTEMAS E INFORMATICA,10,4,58,95,98,87,603,34,2,3,1,1,28,28,8,2,1,3,200,200,550,685,0,0,1
856,U0077,14,PSICOLOGIA,10,4,59,53,57,49,75,1,1,0,0,0,0,0,0,2,1,3,200,200,540,650,0,0,1
959,U0078,1,ADMINISTRACION DE EMPRESAS,10,4,60,30,65,30,30,4,2,1,1,0,6,4,4,2,2,0,0,0,0,0,60,0,5
960,U0078,2,INGENIERIA DE SISTEMAS,10,4,60,30,70,30,30,3,0,0,0,1,0,0,0,2,2,0,0,0,0,0,120,0,5
961,U0078,3,INGENIERIA EN AGRONEGOCIOS,10,4,60,30,55,30,30,4,1,1,1,0,0,0,0,2,2,0,0,0,0,0,12,0,5
962,U0078,4,DERECHO Y CIENCIAS POLITICAS,12,4,64,30,76,30,30,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,120,0,5
963,U0078,5,EDUCACION PRIMARIA,10,4,60,30,10,10,10,12,2,2,2,2,5,5,5,2,2,0,0,0,0,0,120,0,5
964,U0078,6,ENFERMERIA,10,4,60,30,65,30,30,5,2,0,1,0,10,5,5,2,2,0,0,0,0,0,120,0,5
965,U0078,7,CIENCIAS DE LA COMUNICACION,10,4,60,30,36,30,30,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,120,0,5
966,U0078,8,ESTOMATOLOGIA,10,4,60,30,68,30,30,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,120,0,5
967,U0078,9,INGENIERIA AGRONOMIA,10,4,60,30,25,20,20,3,1,1,1,0,0,0,0,2,2,0,0,0,0,0,120,0,5
968,U0078,10,INGENIERIA AGROINDUSTRIAL,10,4,60,30,25,20,20,8,2,2,1,1,12,12,5,2,2,0,0,0,0,0,120,0,5
970,U0078,12,INGENIERIA CIVIL,10,4,60,30,92,30,30,2,1,1,0,0,0,0,0,2,2,0,0,0,0,0,120,0,5
971,U0078,13,INGENIERIA ZOOTECNISTA,10,4,60,30,25,25,25,5,2,1,1,1,1,0,1,2,2,0,0,0,0,0,120,0,5
973,U0078,15,ECONOMIA,10,4,60,30,56,30,30,4,1,1,1,1,0,0,2,2,2,0,0,0,0,0,120,0,5
974,U0078,16,TECNOLOGIA MEDICA  RADIOLOGIA REHABILITACION FISICA,10,4,60,30,67,30,30,4,1,1,0,0,0,0,0,2,2,0,0,0,0,0,120,0,5
682,U0079,1,ADMINISTRACION,10,4,54,579,108,459,2776,130,32,87,0,11,250,148,105,1,1,3,250,250,230,330,0,0,1
686,U0079,2,CONTABILIDAD,10,4,54,241,223,187,1397,101,28,61,0,12,181,124,86,1,1,3,250,250,230,330,0,0,1
689,U0079,4,ARQUITECTURA,10,4,56,36,34,28,365,48,34,11,0,3,4,0,0,2,1,3,250,250,230,330,0,0,1
692,U0079,6,ARTES Y DISEO GRAFICO EMPRESARIAL,10,4,54,37,35,31,406,28,15,12,0,1,0,0,0,2,1,3,250,250,230,330,0,0,1
693,U0079,7,DERECHO,11,4,59,443,410,352,2594,122,28,79,0,15,266,224,229,2,1,3,250,250,230,330,0,0,1
694,U0079,8,ENFERMERIA,10,4,54,55,53,48,757,88,32,48,0,8,108,71,52,2,1,3,250,250,230,330,0,0,1
695,U0079,9,ESTOMATOLOGIA,10,4,54,31,30,28,407,51,32,19,0,0,0,0,0,2,1,3,250,250,400,500,0,0,1
696,U0079,10,INGENIERIA ECONOMICA,10,4,54,57,50,42,189,34,12,20,0,2,0,0,0,2,1,3,250,250,230,330,0,0,1
697,U0079,11,INGENIERIA DE SISTEMAS,10,4,54,221,205,181,899,80,28,47,0,5,55,59,51,2,1,3,250,250,230,330,0,0,1
699,U0079,13,CIENCIAS DE LA COMUNICACION,10,4,54,24,21,21,336,32,17,14,0,1,35,14,12,2,1,3,250,250,230,330,0,0,1
700,U0079,14,TURISMO Y NEGOCIOS,10,4,54,50,43,34,452,69,40,26,0,3,59,48,34,2,1,3,250,250,230,330,0,0,1
710,U0079,15,PSICOLOGIA,11,4,59,231,215,189,1315,81,29,47,0,5,107,109,90,2,1,3,250,250,230,330,0,0,1
711,U0079,16,INGENIERIA AGROINDUSTRIAL Y COMERCIO EXTERIOR,10,4,54,17,16,11,241,34,15,16,0,3,53,28,11,2,1,3,250,250,230,330,0,0,1
712,U0079,17,INGENIERIA INDUSTRIAL,10,4,54,357,325,290,1031,55,15,34,0,6,59,47,25,2,1,3,250,250,230,330,0,0,1
713,U0079,18,INGENIERIA MECANICA ELECTRICA,10,4,54,37,34,29,407,37,12,22,0,3,32,33,31,2,1,3,250,250,230,330,0,0,1
714,U0079,19,INGENIERIA CIVIL,10,4,57,120,116,106,944,53,17,30,0,6,27,19,13,2,1,3,250,250,230,330,0,0,1
715,U0079,20,NEGOCIOS INTERNACIONALES,10,4,54,77,72,65,459,47,18,25,0,4,0,0,0,2,1,3,250,250,230,330,0,0,1
716,U0079,21,ADMINISTRACION PUBLICA,4,5,19,136,108,96,145,15,6,6,0,3,0,8,5,2,1,1,250,250,250,250,0,0,1
603,U0080,1,ADMINISTRACION HOTELERA TURISMO ECOTURISMO Y GASTRONOMIA,10,4,62,40,40,38,35,24,0,4,0,2,31,31,1,2,1,5,250,300,250,350,0,0,1
609,U0080,2,INGENIERIA COMERCIAL,10,4,58,40,43,40,38,24,1,3,1,2,61,61,1,2,1,5,150,200,200,300,0,0,1
610,U0080,3,PSICOLOGIA,10,4,59,40,43,40,38,27,1,2,1,2,1,1,1,2,1,5,150,200,250,350,0,0,1
611,U0080,4,INGENIERIA TELEINFORMATICA,10,4,59,40,1,1,1,16,1,1,1,1,5,5,1,2,1,5,150,200,250,350,0,0,1
612,U0080,5,EDUCACION,10,4,58,40,1,1,1,19,1,1,1,1,1,1,1,2,1,5,150,300,150,300,0,0,1
382,U0081,1,ADMINISTRACION DE EMPRESAS,10,4,50,80,84,74,58,16,0,4,0,1,0,0,0,2,1,10,150,150,225,290,0,0,1
383,U0081,2,CONTABILIDAD Y FINANZAS,10,4,50,80,62,62,46,20,0,6,0,2,0,0,0,2,1,10,150,150,225,290,0,0,1
394,U0081,3,DERECHO,10,4,60,80,15,14,14,13,0,5,0,0,0,0,0,2,1,10,150,150,225,290,0,0,1
395,U0081,4,INGENIERIA DE SISTEMAS Y TECNOLOGIAS DE INFORMACION,10,4,50,80,64,61,41,23,0,7,0,1,0,0,0,2,1,10,150,150,225,290,0,0,1
396,U0081,5,MARKETING Y NEGOCIOS INTERNACIONALES,10,4,50,80,35,35,30,16,0,4,0,2,0,0,0,2,1,10,150,150,225,290,0,0,1
96,U0082,1,INGENIERIA CIVIL,10,4,61,120,100,100,100,61,0,21,0,8,17,17,0,2,1,5,150,150,180,320,0,0,1
128,U0082,2,INGENIERIA DE SISTEMAS E INFORMATICA,10,4,58,60,58,58,58,58,0,2,0,0,0,0,0,2,1,5,150,150,180,320,0,0,1
129,U0082,3,CONTABILIDAD Y FINANZAS,10,4,60,120,21,21,21,60,0,7,0,3,10,10,0,2,1,5,150,150,180,320,0,0,1
130,U0082,4,DERECHO,12,4,70,120,45,45,45,70,0,10,0,4,9,9,0,2,1,5,150,150,180,320,0,0,1
131,U0082,5,MARKETING Y NEGOCIOS INTERNACIONALES,10,4,60,120,10,10,10,60,0,4,0,1,4,4,0,2,1,5,150,150,180,320,0,0,1
701,U0083,1,ADMINISTRACION Y MARKETING,10,4,62,140,76,71,53,21,1,13,0,0,0,0,0,2,1,6,175,175,100,350,0,0,1
702,U0083,2,ADMINSTRACION TURISTICA,10,4,57,140,24,21,15,29,1,16,0,0,0,0,0,2,1,6,175,175,100,350,0,0,1
703,U0083,3,INGENIERIA AMBIENTAL,10,4,60,140,150,132,119,31,1,23,0,5,0,0,0,2,1,6,175,175,100,350,0,0,1
705,U0083,5,INGENIERIA DE SISTEMAS,10,4,58,140,45,41,33,30,1,22,0,4,0,0,0,2,1,6,175,175,100,350,0,0,1
1660,U0084,1,INGENIERIA CIVIL,10,4,64,80,460,80,80,8,3,1,0,0,0,0,0,2,2,0,0,0,0,0,60,0,5
1661,U0084,2,INGENIERIA DE INDUSTRIAS ALIMENTARIAS,10,4,64,80,131,80,80,8,4,2,1,1,0,0,0,2,2,0,0,0,0,0,60,0,5
1662,U0084,3,INGENIERIA FORESTAL Y AMBIENTAL,10,4,64,80,307,80,80,8,2,1,0,0,0,0,0,2,2,0,0,0,0,0,60,0,5
1663,U0084,4,TECNOLOGIA MEDICA,10,4,58,80,190,80,80,8,3,1,1,0,0,0,0,2,2,0,0,0,0,0,60,0,5
1664,U0084,5,INGENIERIA MECANICA Y ELECTRICA,10,4,64,80,238,80,80,8,2,2,0,0,0,0,0,2,2,0,0,0,0,0,60,0,5
782,U0085,1,CONTABILIDAD Y FINANZAS,10,4,61,120,135,113,54,13,5,3,0,0,0,0,0,2,1,5,150,250,270,550,0,0,5
785,U0085,2,ENFERMERIA,10,4,53,80,71,61,48,16,5,3,0,0,0,0,0,2,1,5,150,250,270,550,0,0,5
786,U0085,3,INGENIERIA AGRONOMICA,10,4,67,120,99,80,45,9,3,3,0,0,0,0,0,2,1,5,150,250,270,550,0,0,5
787,U0085,4,INGENIERIA DE SISTEMAS Y TELEMATICA,10,4,64,80,58,58,77,7,4,3,0,0,0,0,0,2,1,5,150,250,270,550,0,0,5
788,U0085,5,INGENIERIA MECANICA,10,4,60,120,107,104,79,10,5,3,0,0,0,0,0,2,1,5,150,250,270,550,0,0,5
690,U0086,1,CONTABILIDAD,10,4,60,32,22,22,53,9,2,1,0,0,0,0,0,2,1,2,240,240,300,320,0,0,1
691,U0086,2,ECONOMIA,10,4,60,32,31,31,63,8,2,1,0,0,0,0,0,2,1,2,240,240,300,350,0,0,1
698,U0086,3,INGENIERIA DE SISTEMAS,10,4,60,32,8,8,38,6,1,0,0,1,0,0,0,2,1,2,240,240,315,350,0,0,1
97,U0087,1,CIENCIAS CONTABLES Y FINANZAS,10,4,60,120,125,120,120,30,14,6,6,4,0,0,0,2,2,0,0,0,0,0,460,3000,1
98,U0087,2,INGENIERIA DE SISTEMAS Y SEGURIDAD INFORMATICA,10,4,60,120,32,31,31,12,4,2,2,2,0,0,0,2,2,0,0,0,0,0,460,2500,1
99,U0087,3,ECONOMIA Y NEGOCIOS INTERNACIONALES,10,4,60,120,182,120,120,30,10,6,6,4,0,0,0,2,2,0,0,0,0,0,460,3200,1
100,U0087,4,TURISMO,10,4,60,120,24,24,24,6,1,1,0,0,0,0,0,2,2,0,0,0,0,0,460,2000,1
1594,U0088,1,NO TENIA,9,6,9,9,9,9,9,9,0,9,0,0,999,0,0,2,2,0,0,0,0,0,0,0,5
187,U0089,1,DERECHO Y CIENCIAS POLITICAS,12,4,70,79,84,38,35,20,10,4,2,4,21,5,0,1,2,0,0,0,0,0,400,3000,1
194,U0089,2,INGENIERIA DE SISTEMAS,10,4,65,37,52,26,23,15,5,1,1,1,11,6,0,1,2,0,0,0,0,0,400,3000,1
195,U0089,3,ESTOMATOLOGIA,12,4,62,63,72,32,30,18,7,3,2,6,6,2,1,1,2,0,0,0,0,0,400,3200,1
196,U0089,4,ENFERMERIA,10,4,44,42,53,29,26,19,5,3,3,6,11,6,4,1,2,0,0,0,0,0,400,2800,1
197,U0089,5,TURISMO HOTELERIA Y GASTRONOMIA,10,4,69,78,82,40,35,20,8,6,2,4,15,8,0,1,2,0,0,0,0,0,400,2480,1
564,U0090,1,INGENIERIA COMERCIAL Y NEGOCIOS INTERNACIONALES,10,4,64,120,55,55,55,28,8,13,2,5,0,0,0,2,1,6,120,120,250,500,0,0,1
565,U0090,2,INGENIERIA DE SISTEMAS Y TECNOLOGIAS,10,4,60,80,28,28,28,24,9,6,3,2,0,0,0,2,1,6,120,120,250,500,0,0,1
566,U0090,3,PSICOLOGIA,10,4,60,120,28,28,28,22,10,5,2,2,0,0,0,2,1,6,120,120,250,500,0,0,1
704,U0091,1,EDUACION INICIAL Y BILINGUE,10,4,64,10,11,10,10,5,1,1,0,0,0,0,0,2,1,7,130,130,90,210,0,0,1
706,U0091,2,EDUCACION PRIMARIA Y BILINGUE,10,4,64,20,19,16,16,6,1,1,0,0,0,0,0,2,1,7,130,130,90,185,0,0,1
707,U0091,3,EDUCACION SECUNDARIA Y BILINGUE,10,4,64,10,9,9,9,6,1,1,0,0,0,0,0,2,1,7,130,130,90,185,0,0,1
708,U0091,4,CIENCIAS AGRARIAS,10,4,67,40,12,22,22,6,1,1,0,0,0,0,0,2,1,7,130,130,100,200,0,0,1
709,U0091,5,INGENIERIA INFORMATICA,10,4,61,40,44,34,34,6,1,1,0,0,0,0,0,2,1,7,130,130,100,210,0,0,1
1104,U0092,1,ADMINISTRACION,10,4,58,150,197,171,1446,44,5,13,2,0,86,76,45,2,1,3,250,250,464,567,0,0,1
1105,U0092,2,CONTABILIDAD,10,4,60,140,144,136,1438,29,6,10,1,0,175,120,100,2,1,3,250,250,464,567,0,0,1
1106,U0092,3,ECONOMIA,10,4,60,35,27,26,201,21,5,10,2,1,19,16,8,2,1,3,250,250,464,567,0,0,1
1107,U0092,4,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,10,4,64,1,26,24,302,39,0,3,0,2,0,0,0,2,1,3,250,250,462,564,0,0,1
1108,U0092,5,CONTABILIDAD Y FINANZAS,10,4,63,1,2,2,162,26,2,0,0,0,0,0,0,2,1,3,250,250,460,562,0,0,1
1109,U0092,6,EDUCACION INICIAL,10,4,69,20,15,13,151,10,4,0,0,0,11,5,7,2,1,3,250,250,478,584,0,0,1
1110,U0092,7,EDUCACION PRIMARIA,10,4,69,20,4,4,109,10,4,1,0,0,14,21,19,2,1,3,250,250,476,582,0,0,1
1111,U0092,8,EDUCACION ESPECIAL,10,4,69,10,2,2,57,10,3,2,0,0,5,7,0,2,1,3,250,250,476,582,0,0,1
1112,U0092,9,EDUCACION BILINGUE INTERCULTURAL,10,4,78,1,4,4,225,26,4,4,0,1,34,34,34,2,1,3,250,250,507,620,0,0,1
1113,U0092,10,EDUCACION SECUNDARIA FILOSOFIA Y RELIGION,10,4,71,15,8,8,86,13,4,0,0,1,25,13,12,2,1,3,250,250,476,582,0,0,1
1114,U0092,11,EDUCACION SECUNDARIA LENGUA INGLESA,10,4,71,20,4,3,60,7,2,0,0,0,6,9,3,2,1,3,250,250,476,582,0,0,1
1115,U0092,12,ARCHIVISTICA Y GESTION DOCUMENTAL,10,4,67,15,12,12,35,10,6,1,0,0,0,0,0,2,1,3,250,250,470,574,0,0,1
1116,U0092,13,ENFERMERIA,10,4,53,15,16,15,307,20,7,7,3,2,32,36,1,2,1,3,250,250,489,597,0,0,1
1117,U0092,14,NUTRICION Y DIETETICA,10,4,62,30,33,29,206,52,5,4,1,1,0,0,0,2,1,3,250,250,505,617,0,0,1
1118,U0092,15,PSICOLOGIA,10,4,63,65,69,63,634,20,5,6,0,0,0,0,0,2,1,3,250,250,474,579,0,0,1
1119,U0092,16,TERAPIA FISICA,10,4,58,25,29,27,296,27,2,1,0,0,0,0,0,2,1,3,250,250,482,589,0,0,1
1120,U0092,17,INGENIERIA CIVIL,10,4,64,50,57,50,443,18,1,1,0,0,0,0,0,2,1,3,250,250,491,600,0,0,1
1121,U0092,18,INGENIERIA INDUSTRIAL,10,4,70,70,83,72,319,27,7,3,2,2,0,0,0,2,1,3,250,250,499,610,0,0,1
1122,U0092,19,INGENIERIA INFORMATICA,10,4,70,20,11,9,170,15,2,3,0,0,12,9,0,2,1,3,250,250,495,605,0,0,1
1123,U0092,20,INGENIERIA DE SISTEMAS,10,4,71,40,42,37,111,10,2,2,0,0,0,0,0,2,1,3,250,250,493,602,0,0,1
1124,U0092,21,INGENIERIA AGRARIA CON MENCION FORESTAL,10,4,74,1,6,5,92,9,0,1,0,0,0,0,0,2,1,3,250,250,476,582,0,0,1
1125,U0092,22,INGENIERIA AGRARIA,10,4,70,1,7,7,73,7,0,1,0,0,11,4,0,2,1,3,250,250,507,5620,0,0,1
1126,U0092,23,INGENIERIA AMBIENTAL,10,4,70,70,79,70,552,56,0,9,2,2,0,0,0,2,1,3,250,250,478,584,0,0,1
1127,U0092,24,INGENIERIA INDUSTRIAL Y DE BIOCOMERCIO,10,4,72,1,1,1,79,7,0,1,0,0,0,0,0,2,1,3,250,250,480,587,0,0,1
985,U0093,1,ADMINISTRACION Y GESTION DE EMPRESAS,10,4,60,1051,955,800,1568,80,0,23,0,7,60,126,7,2,1,3,180,180,380,440,0,0,1
986,U0093,2,CONTABILIDAD Y FINANZAS,10,4,60,1003,912,800,2729,124,0,43,0,12,242,87,106,2,1,3,180,180,380,440,0,0,1
987,U0093,3,MARKETING Y NEGOCIOS INTERNACIONALES,10,4,60,125,114,105,483,38,0,14,0,2,29,21,5,2,1,3,180,180,380,440,0,0,1
988,U0093,4,ADMINISTRACION DE SERVICIOS TURISTICOS,10,4,60,95,86,82,374,31,0,8,0,1,26,26,4,2,1,3,180,180,380,440,0,0,1
989,U0093,5,INGENIERIA DE COMPUTACION Y SISTEMAS,10,4,52,275,250,238,1056,48,0,6,0,3,83,52,23,2,1,3,180,180,410,470,0,0,1
990,U0093,6,INGENIERIA INDUSTRIAL,10,4,52,265,241,230,300,19,0,3,0,1,0,0,0,2,1,3,180,180,410,470,0,0,1
991,U0093,7,CIENCIAS DE LA COMUNICACION,10,4,60,135,123,118,286,23,0,1,0,2,0,0,0,2,1,3,180,180,410,470,0,0,1
992,U0093,8,DERECHO,12,4,84,686,624,616,637,42,0,7,0,4,0,0,0,2,1,3,180,180,399,462,0,0,1
900,U0094,1,ADMINISTRACION HOTELERA Y ECITURISMO,10,4,65,102,120,102,305,18,0,4,0,1,10,13,0,2,1,11,100,300,360,790,0,0,1
901,U0094,2,CIENCIAS DE LA COMUNICACION Y PUBLICIDAD,10,4,65,160,144,125,362,17,0,3,0,3,11,3,0,2,1,11,100,300,360,790,0,0,1
904,U0094,5,INGENIERI_A DE SISTEMAS Y SEGURIDAD INFORMA_TICA,10,4,60,160,179,138,329,18,0,5,0,5,12,6,0,2,1,11,100,300,360,790,0,0,1
1093,U0095,1,CIENCIA POLITICA,10,4,55,40,38,27,97,25,5,9,0,4,9,9,0,2,1,10,1,105,1,105,0,0,1
1094,U0095,2,TURISMO SOSTENIBLE,10,4,65,40,20,12,12,22,12,8,2,0,5,4,0,2,1,10,1,105,1,105,0,0,1
1095,U0095,3,ECONOMIA Y GESTION AMBIENTAL,10,4,54,40,28,24,32,20,8,6,2,0,0,0,0,2,1,10,1,105,1,105,0,0,1
1096,U0095,4,DERECHO,12,4,69,40,46,36,62,20,5,9,2,4,0,0,0,2,1,10,1,105,1,105,0,0,1
1097,U0095,5,ADMINISTRACION,10,4,56,80,80,53,72,15,4,5,6,0,0,0,0,2,1,10,1,105,1,105,0,0,1
1098,U0095,6,PSICOLOGIA,12,4,68,80,72,55,49,20,5,8,5,2,0,0,0,2,1,10,1,105,1,105,0,0,1
1099,U0095,7,INGENIERIA INDUSTRIAL,10,4,59,40,45,36,66,20,12,6,2,0,0,0,0,2,1,10,1,105,1,105,0,0,1
1100,U0095,8,PERIODISMO,10,4,57,30,36,30,75,28,8,8,2,2,5,4,0,2,1,10,1,105,1,105,0,0,1
1101,U0095,9,FILOSOFIA,10,4,52,30,33,33,22,30,4,15,1,9,8,8,0,2,1,10,1,105,1,105,0,0,1
1102,U0095,10,EDUCACION SECUNDARIA LENGUA Y LITERATURA,10,4,59,8,6,6,6,20,4,8,4,4,2,2,2,2,1,10,1,105,1,105,0,0,1
1103,U0095,11,EDUCACION SECUNDARIA EN FILOSOFIA Y CIENCIAS HISTORICO SOCIALES,10,4,59,12,8,7,7,30,12,8,5,4,2,2,0,2,1,10,1,105,1,105,0,0,1
1191,U0096,1,INGENIERIA DE SISTEMAS,10,4,1,336,336,268,689,1,1,0,0,0,25,25,15,2,2,0,0,0,0,0,200,600,1
1192,U0096,2,INGENIERIA INDUSTRIAL,10,4,1,332,332,300,425,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,200,600,1
1193,U0096,3,INGENIERIA DE TELECOMUNICACIONES,10,4,1,50,50,44,66,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,200,550,1
1194,U0096,4,ADMINISTRACION DE NEGOCIOS INTERNACIONALES,10,4,1,471,471,378,676,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,200,600,1
1196,U0096,5,CONTABILIDAD,10,4,1,411,411,335,746,1,1,0,0,0,57,57,23,2,2,0,0,0,0,0,200,550,1
1199,U0096,8,DERECHO,12,4,1,270,270,229,380,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,200,550,1
724,U0097,1,ENFERMERIA,10,5,43,120,69,50,376,91,0,9,0,0,0,0,0,2,1,3,180,200,350,450,0,0,1
726,U0097,2,OBSTETRICIA,10,5,55,120,146,118,467,82,3,10,0,5,0,0,0,2,1,3,180,200,350,450,0,0,1
727,U0097,3,TERAPIA FISICA Y REHABILITACION,10,5,58,120,46,34,78,15,0,4,0,0,0,0,0,2,1,3,180,200,450,550,0,0,1
717,U0098,1,CONTABILIDAD CON MENCION EN FINANZAS,10,5,63,160,220,160,160,39,1,0,2,2,47,47,12,2,2,0,0,0,0,0,400,440,1
718,U0098,2,EDUCACION PRIMARIA E INTERCULTURALIDAD,10,5,65,160,210,160,160,55,1,5,0,0,26,26,5,2,2,0,0,0,0,0,400,290,1
719,U0098,3,ENFERMERIA,10,5,51,160,192,160,160,55,1,6,0,1,66,60,24,2,2,0,0,0,0,0,400,440,1
720,U0098,4,INGENIERIA DE SISTEMAS E INFORMATICA,10,5,61,160,188,160,160,41,0,2,0,1,31,15,10,2,2,0,0,0,0,0,400,440,1
721,U0098,5,INGENIERIA ELECTRONICA CON MENCION EN TELECOMUNICACIONES,10,5,65,160,170,160,160,38,1,5,0,1,30,15,11,2,2,0,0,0,0,0,400,420,1
979,U0099,1,INGENIERI_A CIVIL,10,5,63,80,140,89,533,50,8,5,1,0,96,29,7,2,1,6,260,305,380,560,0,0,1
980,U0099,2,INGENIERI_A DE SISTEMAS E INFORMA_TICA,10,5,57,120,41,40,220,33,1,6,0,0,31,8,0,2,1,6,260,305,380,560,0,0,1
981,U0099,3,ENFERMERIA,10,5,50,80,49,49,236,34,5,7,1,1,44,32,0,2,1,6,260,305,380,560,0,0,1
982,U0099,4,MARKETING Y NEGOCIOS INTERNACIONALES,10,5,66,80,43,42,169,16,1,4,0,1,35,9,0,2,1,6,260,305,380,560,0,0,1
983,U0099,5,DERECHO Y CIENCIAS POLITICAS,12,5,84,80,52,52,154,35,5,7,1,1,0,0,0,2,1,6,260,305,380,560,0,0,1
975,U0100,1,INGENIERIA EN INDUSTRIAS ALIMENTARIAS,10,4,64,45,58,33,33,5,4,1,0,0,0,0,0,2,1,6,600,600,825,1100,0,0,5
976,U0100,2,GASTRONOMIA Y GESTION EMPRESARIAL,10,4,69,170,345,168,532,5,4,1,0,0,0,0,0,2,1,6,600,600,998,1700,0,0,5
977,U0100,3,NUTRICION SALUD Y TECNICAS ALIMENTARIAS,10,4,77,50,73,55,55,5,4,1,0,0,0,0,0,2,1,6,600,600,713,948,0,0,5
978,U0100,4,ADMINISTRACION DE NEGOCIOS HOTELEROS Y TURISTICOS,10,4,74,45,127,70,70,5,4,1,0,0,0,0,0,2,1,6,600,600,750,1000,0,0,5
844,U0101,1,ADMINISTRACION HOTELERA Y DE TURISMO,10,4,65,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,100,52,3
857,U0101,2,INGENIERIA DE INDUSTRIAS ALIMENTARIAS,10,4,62,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,100,52,3
858,U0101,3,INGENIERIA ECONOMICA,10,4,56,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,100,52,3
1627,U0102,1,INGENIERIA AGROINDUSTRIAL,10,5,220,80,45,45,1,1,1,0,0,0,20,1,1,2,2,0,0,0,0,0,24,0,5
