"","0","Identificador","Nombre","Equipos","Saldo","Provincia","Distrito","Latitud","Longitud","Tipo","Giro","Clasificación","Trimestre1","Trimestre2","Trimestre3","Trimestre4"
"13092",13093,"999577443","E000000154717","U",726,"LIMA","SAN JUAN DE MIRAFLORES",-12.1772,-76.95913,"MINORISTAS","BODEGA","D",89,98,37,86
"13093",13094,"999577531","E000000154718","U",198,"YAUYOS","MADEAN",-12.9446,-75.7761,"MINORISTAS","BODEGA","D",91,65,100,48
"13094",13095,"999577785","E000000154719","U",22,"LIMA","PUENTE PIEDRA",-11.82466,-77.09793,"MINORISTAS","BODEGA","E",27,35,14,30
"13095",13096,"999579074","E000000154723","U",5885,"CAÑETE","QUILMANA",-12.9491,-76.3836,"MINORISTAS","AMBULANTE","C",1013,369,715,491
"13096",13097,"999579146","E000000154724","U",4558.84,"CAÑETE","SAN VICENTE DE CAÑETE",-13.0778,-76.3841,"MINORISTAS","AMBULANTE","C",373,412,307,607
"13097",13098,"999579495","E000000154729","U",1540,"LIMA","SAN MARTIN DE PORRES",-11.9792,-77.0785,"MINORISTAS","BODEGA","C",70,80,68,81
"13098",13099,"999580694","E000000154733","U",2640,"LIMA","ATE",-12.0336,-76.92981,"MINORISTAS","BODEGA","C",215,194,222,266
"13099",13100,"999581461","E000000154742","U",990,"LIMA","SAN JUAN DE MIRAFLORES",-12.17791,-76.96495,"MINORISTAS","KIOSKO","D",85,40,64,76
"13100",13101,"999583477","E000000154746","U",638,"LIMA","CIENEGUILLA",-12.08593,-76.85896,"MINORISTAS","BODEGA","D",81,74,79,85
"13101",13102,"999583514","E000000154747","U",1419,"LIMA","SAN JUAN DE MIRAFLORES",-12.1378,-76.97141,"MINORISTAS","BODEGA","C",116,56,72,28
"13102",13103,"999583658","E000000154748","U",1155,"CAÑETE","SAN VICENTE DE CAÑETE",-13.065,-76.4126,"MINORISTAS","BODEGA","C",87,77,86,62
"13103",13104,"999583677","E000000154749","U",2519,"HUAURA","SAYAN",-11.1349,-77.19214,"MINORISTAS","BODEGA","C",215,247,163,178
"13104",13105,"999584522","E000000154750","U",5126,"CAÑETE","IMPERIAL",-13.0641,-76.3493,"MINORISTAS","BODEGA","C",405,470,415,394
"13105",13106,"999584910","E000000154751","U",154,"CAÑETE","SAN LUIS",-13.0772,-76.3864,"MINORISTAS","BODEGA","D",24,9,54,23
"13106",13107,"999588243","E000000154766","V",1364,"LIMA","VILLA EL SALVADOR",-12.20444,-76.93462,"MINORISTAS","BODEGA","C",66,14,69,49
"13107",13108,"999594393","E000000154789","U",770,"LIMA","SAN MARTIN DE PORRES",-11.97113,-77.05713,"MINORISTAS","BODEGA","D",67,68,109,75
"13108",13109,"999596662","E000000154797","U",1826,"LIMA","EL AGUSTINO",-12.0307,-77.00383,"MINORISTAS","BODEGA","C",45,51,66,129
"13109",13110,"999597535","E000000154799","U",979,"LIMA","SAN MARTIN DE PORRES",-11.57099,-77.05369,"MINORISTAS","BODEGA","D",80,88,25,42
"13110",13111,"999599307","E000000154815","U",176,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1835,-76.9378,"MINORISTAS","BODEGA","D",88,98,31,52
"13111",13112,"999602214","E000000154822","U",3872,"LIMA","SAN JUAN DE MIRAFLORES",-12.17177,-76.97963,"MINORISTAS","BODEGA","C",851,348,671,647
"13112",13113,"999606374","E000000154833","U",1144,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1705,-76.9437,"MINORISTAS","BODEGA","C",46,104,77,66
"13113",13114,"999607674","E000000154836","U",2640,"HUAURA","HUAURA",-11.12879,-77.60087,"MINORISTAS","BODEGA","C",185,177,226,146
"13114",13115,"999608431","E000000154840","U",253,"LIMA","SAN MARTIN DE PORRES",-12.01895,-77.08204,"MINORISTAS","BODEGA","D",48,54,56,49
"13115",13116,"999609799","E000000154842","U",1496,"LIMA","SAN JUAN DE MIRAFLORES",-12.14067,-76.95763,"MINORISTAS","BODEGA","C",51,57,71,56
"13116",13117,"999611797","E000000154849","U",4543,"LIMA","SAN JUAN DE LURIGANCHO",-12.0199,-77.0055,"MINORISTAS","BODEGA","C",624,388,695,706
"13117",13118,"999612064","E000000154850","U",11649,"LIMA","ANCON",-11.82434,-77.13379,"MINORISTAS","BODEGA","B",313,840,692,470
"13118",13119,"999620016","E000000154877","U",4510,"LIMA","SAN JUAN DE MIRAFLORES",-12.1336,-76.95391,"MINORISTAS","BODEGA","C",657,326,430,375
"13119",13120,"999620187","E000000154879","U",1914,"LIMA","LOS OLIVOS",-11.94248,-77.07723,"MINORISTAS","BODEGA","C",162,218,52,170
"13120",13121,"999622384","E000000154885","U",1067,"LIMA","PUENTE PIEDRA",-11.89033,-77.06736,"MINORISTAS","BODEGA","C",74,58,58,53
"13121",13122,"999626343","E000000154897","U",1342,"LIMA","ANCON",-11.7807,-77.1606,"MINORISTAS","BODEGA","C",96,102,64,55
"13122",13123,"999631073","E000000154908","U",583,"LIMA","EL AGUSTINO",-12.02859,-76.99798,"MINORISTAS","BODEGA","D",71,60,43,52
"13123",13124,"999631858","E000000154912","U",7887,"LIMA","VILLA EL SALVADOR",-12.21521,-76.94217,"MINORISTAS","BODEGA","C",519,504,375,554
"13124",13125,"999632842","E000000154925","U",1584,"YAUYOS","YAUYOS",-12.5188,-75.6568,"MINORISTAS","BODEGA","C",78,72,63,66
"13125",13126,"999635512","E000000154934","V",1518,"LIMA","SAN JUAN DE MIRAFLORES",-12.15224,-76.98164,"MINORISTAS","BODEGA","C",78,94,54,99
"13126",13127,"999638375","E000000154943","U",1100,"LIMA","SAN JUAN DE MIRAFLORES",-12.1769,-76.9593,"MINORISTAS","BODEGA","C",102,62,57,101
"13127",13128,"999640933","E000000154952","U",44,"LIMA","SAN MARTIN DE PORRES",-11.99551,-77.11315,"MINORISTAS","FARMACIA","E",23,26,22,26
"13128",13129,"999643497","E000000154958","U",4048,"LIMA","LIMA",-12.052,-77.0287,"PERSONAL","PERSONAL","C",670,259,591,516
"13129",13130,"999644908","E000000154969","V",682,"LIMA","SAN MARTIN DE PORRES",-12.02555,-77.05372,"MINORISTAS","BODEGA","D",54,55,67,101
"13130",13131,"999646080","E000000154986","U",44,"BARRANCA","BARRANCA",-11.10318,-77.60402,"MINORISTAS","BODEGA","E",20,23,38,17
"13131",13132,"999646258","E000000154988","U",2640,"BARRANCA","BARRANCA",-10.74518,-77.75321,"MINORISTAS","BODEGA","C",283,237,147,234
"13132",13133,"999648065","E000000154994","U",616,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1572,-76.9438,"MINORISTAS","FARMACIA","D",84,33,66,65
"13133",13134,"999650308","E000000155002","V",7139,"LIMA","SAN JUAN DE LURIGANCHO",-11.9335,-76.964,"MINORISTAS","BODEGA","C",826,442,403,294
"13134",13135,"999656389","E000000155015","V",1650,"LIMA","LIMA",-12.06375,-77.04124,"MINORISTAS","BODEGA","C",88,64,96,76
"13135",13136,"999658167","E000000155020","U",5841,"HUAURA","HUALMAY",-11.09466,-77.6141,"PERSONAL","PERSONAL","C",489,793,509,762
"13136",13137,"999659146","E000000155024","U",1265,"LIMA","CARABAYLLO",-11.85807,-77.00947,"MINORISTAS","BODEGA","C",76,64,76,57
"13137",13138,"999659385","E000000155025","U",99,"LIMA","LA VICTORIA",-12.07691,-77.01661,"PERSONAL","PERSONAL","E",32,26,27,21
"13138",13139,"999660492","E000000155031","U",3820.08,"LIMA","SAN JUAN DE MIRAFLORES",-12.1438,-76.9698,"MINORISTAS","BODEGA","C",763,457,703,443
"13139",13140,"999661136","E000000155034","U",2805,"CAÑETE","SAN ANTONIO",-12.4843,-76.7787,"MINORISTAS","BODEGA","C",174,215,220,210
"13140",13141,"999661392","E000000155036","U",2156,"LIMA","ATE",-12.04514,-76.92704,"MINORISTAS","FARMACIA","C",155,223,192,190
"13141",13142,"999663723","E000000155042","U",1254,"CAÑETE","MALA",-12.66716,-76.63019,"MINORISTAS","BODEGA","C",62,83,83,112
"13142",13143,"999664221","E000000155046","U",1914,"LIMA","VILLA MARIA DEL TRIUNFO",-12.17421,-76.91685,"MINORISTAS","BODEGA","C",183,285,208,262
"13143",13144,"999665037","E000000155047","U",2310,"LIMA","ATE",-12.0761,-76.97578,"MINORISTAS","BODEGA","C",105,334,76,199
"13144",13145,"999666085","E000000155049","U",242,"LIMA","SANTIAGO DE SURCO",-12.15229,-77.00815,"MINORISTAS","BODEGA","D",43,53,37,22
"13145",13146,"999669012","E000000155057","U",2739,"LIMA","PUEBLO LIBRE",-12.08282,-77.0718,"MINORISTAS","BODEGA","C",132,152,213,168
"13146",13147,"999669038","E000000155058","U",3278,"LIMA","LIMA",-12.05498,-77.06163,"MINORISTAS","BODEGA","C",533,244,890,163
"13147",13148,"999669048","E000000155059","U",803,"LIMA","LIMA",-12.06382,-77.07748,"MINORISTAS","LIBRERIA BAZAR","D",65,60,50,102
"13148",13149,"999669220","E000000155061","U",1320,"LIMA","SAN LUIS",-12.07965,-77.0041,"MINORISTAS","BODEGA","C",38,67,66,82
"13149",13150,"999672467","E000000155075","U",4741,"LIMA","SAN MARTIN DE PORRES",-12.03083,-77.08467,"MINORISTAS","BODEGA","C",314,436,357,493
"13150",13151,"999674380","E000000155084","U",44,"LIMA","LIMA",-12.0468,-77.04336,"MINORISTAS","BODEGA","E",22,18,36,11
"13151",13152,"999674692","E000000155086","U",3421,"LIMA","LIMA",-12.0511,-77.0793,"MINORISTAS","BODEGA","C",511,793,421,832
"13152",13153,"999679360","E000000155096","U",110,"LIMA","SAN JUAN DE MIRAFLORES",-12.13662,-76.9567,"MINORISTAS","BODEGA","D",34,35,38,41
"13153",13154,"999683115","E000000155105","U",387.2,"LIMA","CHORRILLOS",-12.19755,-77.01051,"MINORISTAS","BODEGA","D",94,48,49,72
"13154",13155,"999683755","E000000155112","U",3036,"LIMA","PUEBLO LIBRE",-12.06748,-77.05999,"MINORISTAS","BODEGA","C",734,91,224,793
"13155",13156,"999684702","E000000155117","U",1155,"CAÑETE","CHILCA",-12.5123,-76.73508,"MINORISTAS","BODEGA","C",64,86,106,78
"13156",13157,"999686808","E000000155122","U",2233,"LIMA","CHORRILLOS",-12.19415,-77.01799,"MINORISTAS","LIBRERIA","C",263,137,132,250
"13157",13158,"999687757","E000000155126","U",1782,"LIMA","VILLA MARIA DEL TRIUNFO",-12.16815,-76.92163,"MINORISTAS","BODEGA","C",81,58,64,47
"13158",13159,"999693766","E000000155144","V",3091,"LIMA","SAN MARTIN DE PORRES",-11.99316,-77.11157,"MINORISTAS","FERRETERIA","C",560,348,577,475
"13159",13160,"999703005","E000000155174","U",1672,"LIMA","SAN JUAN DE MIRAFLORES",-12.18155,-76.95441,"MINORISTAS","BODEGA","C",55,42,112,91
"13160",13161,"999705319","E000000155186","U",1606.22,"LIMA","COMAS",-11.9621,-77.06319,"MINORISTAS","BODEGA","C",63,50,77,87
"13161",13162,"999706060","E000000155188","U",2453,"LIMA","SAN MARTIN DE PORRES",-11.97333,-77.10985,"MINORISTAS","BODEGA","C",151,130,227,284
"13162",13163,"999707876","E000000155209","U",13266,"YAUYOS","TOMAS",-12.2362,-75.7444,"MINORISTAS","BODEGA","B",176,550,103,638
"13163",13164,"999708133","E000000155211","U",814,"LIMA","SAN JUAN DE MIRAFLORES",-12.12827,-76.9514,"MINORISTAS","BODEGA","D",73,54,24,89
"13164",13165,"999715129","E000000155233","U",506,"LIMA","LURIGANCHO",-11.98302,-76.94755,"MINORISTAS","BODEGA","D",46,55,72,53
"13165",13166,"999715683","E000000155241","U",3674,"CAÑETE","CERRO AZUL",-13.0227,-76.4769,"MINORISTAS","BODEGA","C",235,315,673,96
"13166",13167,"999715821","E000000155245","U",22,"LIMA","VILLA EL SALVADOR",-12.23683,-76.91712,"MINORISTAS","FARMACIA","E",11,9,14,25
"13167",13168,"999722675","E000000155268","V",22,"LIMA","COMAS",-11.9171,-77.0515,"MINORISTAS","BODEGA","E",32,9,28,31
"13168",13169,"999725830","E000000155290","U",1540,"LIMA","SAN MARTIN DE PORRES",-11.99093,-77.09744,"MINORISTAS","BODEGA","C",60,52,75,70
"13169",13170,"999728864","E000000155315","U",1936,"LIMA","LURIGANCHO",-11.94233,-76.703,"MINORISTAS","BODEGA","C",145,170,141,170
"13170",13171,"999731114","E000000155323","U",352,"LIMA","LURIN",-12.23778,-76.95421,"MINORISTAS","BODEGA","D",57,53,14,19
"13171",13172,"999742986","E000000155371","U",1001,"LIMA","PUENTE PIEDRA",-11.9017,-77.0669,"MINORISTAS","BAZAR","C",56,70,29,111
"13172",13173,"999744543","E000000155376","U",1254,"LIMA","COMAS",-11.92877,-77.03865,"MINORISTAS","BODEGA","C",70,102,61,111
"13173",13174,"999749597","E000000155395","U",1100,"LIMA","VILLA EL SALVADOR",-12.21521,-76.94217,"MINORISTAS","BODEGA","C",70,75,73,59
"13174",13175,"999749640","E000000155396","U",6347,"HUAURA","VEGUETA",-10.93088,-77.65289,"MINORISTAS","BODEGA","C",778,648,527,467
"13175",13176,"999750755","E000000155398","U",4818,"LIMA","SAN MARTIN DE PORRES",-11.9587,-77.1154,"MINORISTAS","FARMACIA","C",429,477,883,633
"13176",13177,"999752578","E000000155407","U",132,"LIMA","COMAS",-11.9139,-77.0484,"MINORISTAS","BODEGA","D",21,25,27,19
"13177",13178,"999753552","E000000155414","U",605,"LIMA","SAN MARTIN DE PORRES",-12.03327,-77.07527,"MINORISTAS","BODEGA","D",63,60,88,103
"13178",13179,"999762165","E000000155445","U",7700,"LIMA","PUENTE PIEDRA",-11.86157,-77.07728,"MINORISTAS","BODEGA","C",595,467,474,549
"13179",13180,"999763522","E000000155449","U",1188,"LIMA","SAN ISIDRO",-12.09723,-77.03139,"MINORISTAS","BODEGA","C",97,42,61,27
"13180",13181,"999763554","E000000155450","U",2409,"LIMA","MAGDALENA DEL MAR",-12.09119,-77.07253,"MINORISTAS","BODEGA","C",207,342,201,165
"13181",13182,"999763867","E000000155452","U",2618,"LIMA","COMAS",-11.9324,-77.0675,"MINORISTAS","BODEGA","C",298,149,117,266
"13182",13183,"999764170","E000000155453","U",1870,"LIMA","COMAS",-11.94434,-77.03331,"MINORISTAS","BODEGA","C",87,83,56,58
"13183",13184,"999764836","E000000155454","U",22,"LIMA","CARABAYLLO",-11.89062,-77.03685,"MINORISTAS","BODEGA","E",29,28,16,26
"13184",13185,"999765019","E000000155457","U",110,"LIMA","SAN MARTIN DE PORRES",-11.99459,-77.0902,"MINORISTAS","BODEGA","D",13,24,19,25
"13185",13186,"999765024","E000000155458","U",2992,"LIMA","SAN MARTIN DE PORRES",-11.9759,-77.0923,"MINORISTAS","BODEGA","C",517,787,181,479
"13186",13187,"999766774","E000000155467","U",4290,"LIMA","LURIN",-12.2339,-76.9083,"MINORISTAS","FARMACIA","C",841,607,613,372
"13187",13188,"999768269","E000000155471","U",4158,"LIMA","CARABAYLLO",-11.90409,-77.02958,"MINORISTAS","BOTICA","C",561,433,219,611
"13188",13189,"999769726","E000000155479","U",3036,"LIMA","SAN JUAN DE LURIGANCHO",-11.957,-76.9994,"MINORISTAS","BODEGA","C",343,249,496,566
"13189",13190,"999771492","E000000155483","U",539.66,"LIMA","PUENTE PIEDRA",-11.9332,-77.08513,"MINORISTAS","BOTICA","D",31,79,62,86
"13190",13191,"999773430","E000000155487","U",44,"LIMA","VILLA MARIA DEL TRIUNFO",-12.1573,-76.9481,"MINORISTAS","BODEGA","E",22,20,4,25
"13191",13192,"999775828","E000000155496","V",1804,"LIMA","SANTIAGO DE SURCO",-12.14669,-77.01254,"MINORISTAS","BODEGA","C",84,88,93,25
"13192",13193,"999779300","E000000155502","V",1298,"LIMA","EL AGUSTINO",-12.02831,-76.99412,"MINORISTAS","BODEGA","C",40,80,119,59
"13193",13194,"999781092","E000000155514","V",176,"LIMA","MAGDALENA DEL MAR",-12.09132,-77.07097,"MINORISTAS","BODEGA","D",63,64,60,83
"13194",13195,"999782591","E000000155517","U",12089,"YAUYOS","ALIS",-12.204,-75.7987,"MINORISTAS","BODEGA","B",335,561,374,299
"13195",13196,"999783834","E000000155522","U",4169,"LIMA","LURIN",-12.19547,-77.02212,"MINORISTAS","BODEGA","C",266,580,266,373
"13196",13197,"999784045","E000000155525","V",1342,"LIMA","SAN MARTIN DE PORRES",-12.03216,-77.05103,"MINORISTAS","BODEGA","C",95,59,69,82
"13197",13198,"999784214","E000000155527","U",1089,"LIMA","VILLA EL SALVADOR",-12.22322,-76.9261,"MINORISTAS","BODEGA","C",61,69,43,26
"13198",13199,"999784216","E000000155528","U",4389,"LIMA","VILLA MARIA DEL TRIUNFO",-12.17751,-76.93307,"MINORISTAS","BODEGA","C",714,839,495,664
"13199",13200,"999784220","E000000155529","U",5291,"BARRANCA","SUPE",-10.79875,-77.71373,"MINORISTAS","BODEGA","C",790,655,522,686
"13200",13201,"999788291","E000000155534","U",550,"LIMA","LURIN",-12.24799,-76.89917,"MINORISTAS","BODEGA","D",78,78,41,26
"13201",13202,"999788368","E000000155535","U",1386,"LIMA","LURIN",-12.27757,-76.86794,"MINORISTAS","BODEGA","C",94,83,114,69
"13202",13203,"999789097","E000000155539","U",1760,"LIMA","VILLA EL SALVADOR",-12.23878,-76.91347,"MINORISTAS","BODEGA","C",64,91,97,79
"13203",13204,"999789727","E000000155542","U",2057,"LIMA","EL AGUSTINO",-12.04432,-76.98508,"MINORISTAS","BODEGA","C",233,174,256,144
"13204",13205,"999795870","E000000155565","U",5043.5,"LIMA","SANTIAGO DE SURCO",-12.1481,-77.0115,"MINORISTAS","BODEGA","C",654,816,639,505
"13205",13206,"999800028","E000000155571","U",495,"LIMA","PUENTE PIEDRA",-11.82506,-77.11196,"MINORISTAS","BODEGA","D",57,57,58,68
"13206",13207,"999800864","E000000155574","U",2860,"LIMA","SAN JUAN DE MIRAFLORES",-12.1443,-76.9628,"MINORISTAS","BODEGA","C",87,268,165,192
"13207",13208,"999804484","E000000155577","U",1166,"LIMA","PUCUSANA",-12.48135,-76.79638,"MINORISTAS","BODEGA","C",107,102,39,42
"13208",13209,"999808024","E000000155581","U",1969,"LIMA","SAN JUAN DE MIRAFLORES",-12.15644,-76.96969,"MINORISTAS","CABINA DE INTERNET","C",47,152,127,231
"13209",13210,"999812127","E000000155588","V",2558.6,"LIMA","LA VICTORIA",-12.08166,-77.02565,"MINORISTAS","CABINA DE INTERNET","C",222,103,127,118
"13210",13211,"999815842","E000000155604","U",176,"LIMA","LOS OLIVOS",-11.58427,-77.04909,"MINORISTAS","BODEGA","D",29,94,67,72
"13211",13212,"999830587","E000000155638","U",4224,"LIMA","ATE",-12.07437,-76.98436,"MINORISTAS","FARMACIA","C",507,715,521,780
"13212",13213,"999831034","E000000155640","U",2651,"LIMA","SAN BORJA",-12.08919,-76.99667,"MINORISTAS","CENTRO COMERCIAL","C",200,276,160,53
"13213",13214,"999836256","E000000155655","U",506,"LIMA","PUENTE PIEDRA",-11.84699,-77.09656,"MINORISTAS","BODEGA","D",59,55,20,53
"13214",13215,"999836350","E000000155656","U",7370,"LIMA","SAN MARTIN DE PORRES",-12.0308,-77.09161,"MINORISTAS","BODEGA","C",433,376,440,721
"13215",13216,"999837205","E000000155660","U",2805,"LIMA","SAN JUAN DE LURIGANCHO",-12.0084,-77.0119,"MINORISTAS","BODEGA","C",236,161,136,196
"13216",13217,"999841501","E000000155670","U",462,"LIMA","COMAS",-11.9045,-77.04554,"MINORISTAS","BODEGA","D",57,38,53,69
"13217",13218,"999845141","E000000155680","U",4301,"LIMA","LA VICTORIA",-12.06857,-77.00728,"MINORISTAS","LIBRERIA","C",463,658,706,474
"13218",13219,"999849751","E000000155690","V",10648,"LIMA","ATE",-12.02062,-76.82394,"MINORISTAS","BODEGA","B",737,262,440,871
"13219",13220,"999851363","E000000155693","U",2629,"CAÑETE","ASIA",-12.7649,-76.5305,"MINORISTAS","BODEGA","C",233,169,148,206
"13220",13221,"999853187","E000000155696","U",1243,"LIMA","BREÑA",-12.06794,-77.04953,"MINORISTAS","BOTICA","C",67,51,56,122
"13221",13222,"999861373","E000000155714","U",539,"LIMA","LA VICTORIA",-12.07032,-77.03042,"MINORISTAS","BODEGA","D",82,30,101,82
"13222",13223,"999863943","E000000155721","U",1753.62,"LIMA","SAN JUAN DE MIRAFLORES",-12.13334,-76.96166,"MINORISTAS","BODEGA","C",95,105,49,96
"13223",13224,"999867937","E000000155729","U",748,"LIMA","LURIN",-12.27367,-76.86958,"MINORISTAS","BODEGA","D",62,55,101,55
"13224",13225,"999870533","E000000155735","U",3850,"LIMA","SANTA ANITA",-12.0525,-76.9769,"MINORISTAS","AMBULANTE","C",688,527,324,909
"13225",13226,"999870701","E000000155736","U",4642,"LIMA","LURIGANCHO",-12.00183,-76.85553,"MINORISTAS","BODEGA","C",287,710,648,461
"13226",13227,"999870819","E000000155737","U",1652.2,"LIMA","CHACLACAYO",-11.9896,-76.8205,"MINORISTAS","BODEGA","C",99,34,35,103
"13227",13228,"999872315","E000000155743","U",3157,"LIMA","SAN JUAN DE LURIGANCHO",-11.8987,-76.9681,"MINORISTAS","BODEGA","C",371,579,885,495
"13228",13229,"999872668","E000000155745","U",3036,"LIMA","SAN JUAN DE LURIGANCHO",-12.0094,-76.999,"MINORISTAS","FARMACIA","C",603,354,456,407
"13229",13230,"999873128","E000000155747","U",2002,"LIMA","EL AGUSTINO",-12.03036,-76.98935,"MINORISTAS","BODEGA","C",262,223,149,182
"13230",13231,"999873609","E000000155750","U",2310,"LIMA","VILLA MARIA DEL TRIUNFO",-12.16768,-76.92547,"MINORISTAS","BODEGA","C",190,233,124,225
"13231",13232,"999875514","E000000155759","U",110,"LIMA","EL AGUSTINO",-12.03166,-77.00123,"MINORISTAS","BODEGA","D",32,35,28,29
"13232",13233,"999877151","E000000155763","U",4565,"LIMA","LOS OLIVOS",-12.0104,-77.0786,"MINORISTAS","BODEGA","C",682,657,355,329
"13233",13234,"999878755","E000000155770","U",1716,"LIMA","LOS OLIVOS",-12.00905,-77.07358,"MINORISTAS","BODEGA","C",50,137,70,103
"13234",13235,"999880147","E000000155775","U",3377,"LIMA","SANTA ANITA",-12.0467,-76.9807,"MINORISTAS","BODEGA","C",523,706,505,287
"13235",13236,"999884732","E000000155784","U",44,"LIMA","PUENTE PIEDRA",-11.83819,-77.09843,"MINORISTAS","BODEGA","E",27,19,14,28
"13236",13237,"999885725","E000000155786","U",1650,"LIMA","LA VICTORIA",-12.06875,-77.00007,"MINORISTAS","BODEGA","C",37,84,74,86
"13237",13238,"999887359","E000000155788","U",2585,"LIMA","SAN JUAN DE LURIGANCHO",-12.0111,-76.9778,"MINORISTAS","AMBULANTE","C",158,163,229,150
"13238",13239,"999887928","E000000155790","V",737,"LIMA","EL AGUSTINO",-12.0338,-76.9986,"MINORISTAS","PUESTO	DE MERCADO","D",61,66,103,70
"13239",13240,"999888369","E000000155795","U",1837,"LIMA","EL AGUSTINO",-12.03729,-76.99541,"MINORISTAS","BODEGA","C",66,88,86,58
"13240",13241,"999889261","E000000155799","U",550,"LIMA","LURIGANCHO",-11.97688,-76.91707,"MINORISTAS","BODEGA","D",59,49,58,111
"13241",13242,"999891927","E000000155805","U",770,"LIMA","VILLA EL SALVADOR",-12.19831,-76.937,"MINORISTAS","BODEGA","D",84,46,109,126
"13242",13243,"999894221","E000000155811","U",4356,"LIMA","ATE",-12.06118,-76.99385,"MINORISTAS","LIBRERIA BAZAR","C",704,485,649,505
"13243",13244,"999895684","E000000155816","U",2640,"LIMA","CHORRILLOS",-12.20399,-77.01711,"MINORISTAS","BODEGA","C",172,182,195,205
"13244",13245,"999896358","E000000155819","U",2057,"LIMA","VILLA EL SALVADOR",-12.22714,-76.91728,"MINORISTAS","BODEGA","C",226,100,169,128
"13245",13246,"999899953","E000000155826","U",572,"LIMA","RIMAC",-12.0333,-77.0328,"MINORISTAS","BODEGA","D",47,43,48,61
"13246",13247,"999900304","E000000155827","U",2684,"LIMA","PUENTE PIEDRA",-11.84642,-77.09596,"MINORISTAS","BODEGA","C",263,151,275,286
"13247",13248,"999901960","E000000155835","U",869,"HUAURA","CALETA DE CARQUIN",-11.09503,-77.62766,"MINORISTAS","BODEGA","D",73,47,66,39
"13248",13249,"999906230","E000000155847","U",44,"LIMA","SAN MARTIN DE PORRES",-11.97817,-77.09367,"MINORISTAS","BODEGA","E",27,28,8,37
