Identificador,Nombre,Equipos,Saldo,Provincia,Distrito,Latitud,Longitud,Tipo,Giro,Clasificación,Trimestre1,Trimestre2,Trimestre3,Trimestre4
1.00096E+11,E000000159232,U,2288,LIMA,SAN MARTIN DE PORRES,-12.02116,-77.07923,MINORISTAS,LIBRERIA,C,76,213,159,107
1.00096E+11,E000000159236,U,22,LIMA,INDEPENDENCIA,-11.98613,-77.06205,MINORISTAS,BODEGA,E,25,21,18,28
1.00096E+11,E000000159231,U,902,LIMA,ANCON,-11.74218,-77.15424,MINORISTAS,BODEGA,D,103,43,136,71
1.00097E+11,E000000159241,U,2390.74,LIMA,COMAS,-11.94187,-77.06231,MINORISTAS,BODEGA,C,282,257,163,196
1.00097E+11,E000000159238,U,4026,LIMA,COMAS,-11.93504,-77.05252,MINORISTAS,BODEGA,C,415,465,456,561
1.00097E+11,E000000159239,U,3058,LIMA,COMAS,-11.93132,-77.05091,MINORISTAS,BODEGA,C,825,418,782,352
1.00098E+11,E000000159248,U,440,LIMA,EL AGUSTINO,-12.05409,-77.00084,MINORISTAS,BODEGA,D,58,80,61,60
1.00098E+11,E000000159247,U,3284.6,LIMA,EL AGUSTINO,-12.03267,-76.9964,MINORISTAS,BODEGA,C,289,540,715,849
1.00098E+11,E000000159249,U,15.4,LIMA,SAN MARTIN DE PORRES,-12.01882,-77.05883,MINORISTAS,BODEGA,E,24,17,16,19
1.00098E+11,E000000159250,U,1826,LIMA,LOS OLIVOS,-11.9881,-77.076,MINORISTAS,BODEGA,C,57,118,69,26
1.00098E+11,E000000159252,U,2838,LIMA,COMAS,-11.94596,-77.05034,MINORISTAS,BODEGA,C,221,132,265,193
1.00098E+11,E000000159251,U,3814.8,LIMA,COMAS,-11.91418,-77.02911,MINORISTAS,BODEGA,C,451,618,511,541
1.00098E+11,E000000159242,U,2101,LIMA,PUENTE PIEDRA,-11.86515,-77.07592,MINORISTAS,BODEGA,C,153,196,185,156
1.00099E+11,E000000159261,U,264,LIMA,SAN MARTIN DE PORRES,-12.03301,-77.08506,MINORISTAS,BODEGA,D,61,75,66,30
1.00099E+11,E000000159256,U,1755.82,LIMA,LOS OLIVOS,-12.01759,-77.0748,MINORISTAS,BODEGA,C,37,31,90,67
1.00099E+11,E000000159267,U,2299,LIMA,SAN MARTIN DE PORRES,-11.99985,-77.09308,MINORISTAS,FARMACIA,C,112,156,242,158
1.00099E+11,E000000159263,U,1694,LIMA,SAN MARTIN DE PORRES,-11.99262,-77.1004,MINORISTAS,BODEGA,C,55,103,32,100
1.00099E+11,E000000159268,U,44,LIMA,LOS OLIVOS,-11.97446,-77.07219,MINORISTAS,BODEGA,E,36,24,13,28
1.00099E+11,E000000159262,U,1056,LIMA,LOS OLIVOS,-11.9735,-77.06964,MINORISTAS,BODEGA,C,109,129,69,70
1.00099E+11,E000000159259,V,1914,LIMA,SAN MARTIN DE PORRES,-11.9575,-77.0908,MINORISTAS,BODEGA,C,80,167,140,162
1.00099E+11,E000000159260,U,8569,LIMA,COMAS,-11.94838,-77.05755,MINORISTAS,BODEGA,C,221,761,487,734
1.001E+11,E000000159278,U,8701,LIMA,LOS OLIVOS,-11.98028,-77.07048,MINORISTAS,BODEGA,C,491,743,528,749
1.001E+11,E000000159277,U,3113,LIMA,LOS OLIVOS,-11.9565,-77.0554,MINORISTAS,BODEGA,C,417,679,481,577
1.001E+11,E000000159273,U,1804,LIMA,PUENTE PIEDRA,-11.93231,-77.09722,AUTOSERVICIO,MINI MERCADO,C,89,79,37,98
1.001E+11,E000000159276,U,2235.2,LIMA,COMAS,-11.9204,-77.0353,MINORISTAS,BODEGA,C,196,234,309,88
1.001E+11,E000000159272,U,5071,LIMA,COMAS,-11.915,-77.03092,MINORISTAS,BODEGA,C,632,768,724,374
1.001E+11,E000000159270,V,22,LIMA,COMAS,-11.9064,-77.0357,MINORISTAS,BODEGA,E,17,6,8,26
1.00101E+11,E000000159281,U,4015.88,LIMA,PUENTE PIEDRA,-11.87994,-77.07419,MINORISTAS,FARMACIA,C,429,692,644,750
1.00101E+11,E000000159280,U,10164,LIMA,PUENTE PIEDRA,-11.86541,-77.0747,MINORISTAS,BODEGA,B,642,523,577,524
1.00101E+11,E000000159279,V,3876.4,LIMA,PUENTE PIEDRA,-11.83813,-77.10312,MINORISTAS,BODEGA,C,622,674,194,567
1.00102E+11,E000000159284,V,308,LIMA,SAN MARTIN DE PORRES,-12.0184,-77.059,MINORISTAS,BODEGA,D,48,75,77,73
1.00102E+11,E000000159290,U,3014,LIMA,INDEPENDENCIA,-12.01099,-77.05236,MINORISTAS,BODEGA,C,845,561,386,597
1.00102E+11,E000000159282,U,6127,LIMA,INDEPENDENCIA,-11.99782,-77.05484,MINORISTAS,FARMACIA,C,392,525,455,566
1.00102E+11,E000000159288,U,2200,LIMA,INDEPENDENCIA,-11.98227,-77.05501,MINORISTAS,BODEGA,C,299,161,201,232
1.00102E+11,E000000159293,U,11,LIMA,LOS OLIVOS,-11.98044,-77.08467,MINORISTAS,BODEGA,E,22,26,8,18
1.00102E+11,E000000159297,U,7227,LIMA,LOS OLIVOS,-11.97804,-77.0782,MINORISTAS,BODEGA,C,629,361,606,548
1.00102E+11,E000000159294,V,2717,LIMA,LOS OLIVOS,-11.9511,-77.0754,MINORISTAS,BODEGA,C,235,264,282,206
1.00102E+11,E000000159292,U,4840,LIMA,PUENTE PIEDRA,-11.93435,-77.09727,MINORISTAS,BODEGA,C,495,590,272,477
1.00102E+11,E000000159296,U,2431,LIMA,COMAS,-11.91311,-77.05688,MINORISTAS,BODEGA,C,206,107,211,267
1.00102E+11,E000000159287,U,44,LIMA,INDEPENDENCIA,-11,-77,MINORISTAS,LICORERIA,E,23,39,20,35
1.00103E+11,E000000159302,U,759,LIMA,LOS OLIVOS,-12.0063,-77.0816,MINORISTAS,KIOSKO,D,70,86,86,101
1.00103E+11,E000000159300,U,924,LIMA,SAN MARTIN DE PORRES,-11.99397,-77.09064,MINORISTAS,BODEGA,D,127,107,107,89
1.00103E+11,E000000159301,U,6369,CANTA,SANTA ROSA DE QUIVES,-11.69494,-76.8464,MINORISTAS,LIBRERIA BAZAR,C,592,723,501,521
1.00104E+11,E000000159317,U,2882,LIMA,SAN MARTIN DE PORRES,-11.9603,-77.0863,MINORISTAS,BODEGA,C,141,137,205,237
1.00104E+11,E000000159312,U,1529,LIMA,COMAS,-11.95657,-77.0504,MINORISTAS,BODEGA,C,96,77,63,103
1.00104E+11,E000000159310,V,1158.52,LIMA,COMAS,-11.95586,-77.05213,MINORISTAS,BOTICA,C,35,40,51,68
1.00104E+11,E000000159311,U,495,LIMA,COMAS,-11.95057,-77.05208,MINORISTAS,BODEGA,D,65,71,51,39
1.00104E+11,E000000159314,U,1694,LIMA,COMAS,-11.95007,-77.06068,MINORISTAS,BODEGA,C,63,43,90,51
1.00104E+11,E000000159313,U,154,LIMA,CHACLACAYO,-11.9451,-77.0489,AUTOSERVICIO,MINI MERCADO,D,81,61,50,86
1.00104E+11,E000000159309,U,88,LIMA,COMAS,-11.93974,-77.06666,MINORISTAS,LIBRERIA,E,42,48,20,29
1.00104E+11,E000000159308,U,880,LIMA,COMAS,-11.93918,-77.05583,MINORISTAS,BODEGA,D,105,89,134,47
1.00104E+11,E000000159305,U,4522.98,LIMA,COMAS,-11.92982,-77.05284,MINORISTAS,BODEGA,C,563,477,434,683
1.00104E+11,E000000159307,U,10637,LIMA,COMAS,-11.9281,-77.0533,MINORISTAS,BODEGA,B,321,602,742,704
1.00104E+11,E000000159306,V,5214,LIMA,COMAS,-11.92108,-77.06156,MINORISTAS,BODEGA,C,381,547,417,492
1.00104E+11,E000000159318,U,88,LIMA,PUENTE PIEDRA,-11.89849,-77.07132,MINORISTAS,BODEGA,E,38,40,17,20
1.00105E+11,E000000159321,U,1188,LIMA,EL AGUSTINO,-12.0544,-77.0042,MINORISTAS,BODEGA,C,105,18,70,53
1.00105E+11,E000000159324,U,3124,LIMA,EL AGUSTINO,-12.048,-77.0008,MINORISTAS,FARMACIA,C,338,611,484,528
1.00105E+11,E000000159327,U,773.74,LIMA,EL AGUSTINO,-12.0412,-76.9901,MINORISTAS,BODEGA,D,83,64,116,123
1.00105E+11,E000000159322,U,5918,LIMA,EL AGUSTINO,-12.03927,-76.99244,MINORISTAS,BODEGA,C,382,529,509,560
1.00105E+11,E000000159325,U,6772.04,LIMA,SAN MARTIN DE PORRES,-12.03316,-77.05905,MINORISTAS,BODEGA,C,552,184,846,298
1.00105E+11,E000000159319,U,550,LIMA,INDEPENDENCIA,-12.00327,-77.05607,MINORISTAS,BODEGA,D,43,73,63,85
1.00105E+11,E000000159330,U,4521,LIMA,LOS OLIVOS,-11.97192,-77.07217,MINORISTAS,BODEGA,C,183,867,502,383
1.00105E+11,E000000159329,U,15563.46,LIMA,LOS OLIVOS,-11.962,-77.0829,MINORISTAS,BODEGA,B,387,88,823,440
1.00106E+11,E000000159333,V,9592,LIMA,SAN MARTIN DE PORRES,-12.02057,-77.08202,MINORISTAS,BODEGA,C,815,812,304,626
1.00106E+11,E000000159334,U,3597,LIMA,SAN MARTIN DE PORRES,-12.02036,-77.08194,MINORISTAS,BODEGA,C,601,322,303,542
1.00107E+11,E000000159339,U,66,LIMA,SAN MARTIN DE PORRES,-12.0351,-77.0813,MINORISTAS,CABINA DE INTERNET,E,31,10,46,35
1.00107E+11,E000000159337,U,2475,LIMA,LOS OLIVOS,-12.0079,-77.0812,MINORISTAS,BODEGA,C,217,198,122,246
1.00107E+11,E000000159336,U,44,LIMA,LOS OLIVOS,-12.00326,-77.07805,MINORISTAS,BODEGA,E,26,26,31,23
1.00107E+11,E000000159335,U,308,LIMA,SAN MARTIN DE PORRES,-11.98918,-77.10177,MINORISTAS,BODEGA,D,33,47,71,64
1.00107E+11,E000000159338,V,1232,LIMA,LOS OLIVOS,-11.9809,-77.07842,MINORISTAS,LIBRERIA,C,73,71,68,99
1.00107E+11,E000000159340,U,4015,LIMA,COMAS,-11.943,-77.06662,MINORISTAS,BODEGA,C,633,708,674,456
1.00107E+11,E000000159343,V,561,LIMA,COMAS,-11.93432,-77.04682,MINORISTAS,BODEGA,D,41,80,61,93
1.00107E+11,E000000159344,U,2944.48,LIMA,COMAS,-11.92276,-77.03657,MINORISTAS,CABINA DE INTERNET,C,188,93,176,206
1.00107E+11,E000000159342,U,1716,LIMA,CARABAYLLO,-11.89978,-77.02837,MINORISTAS,BODEGA,C,80,72,128,67
1.00108E+11,E000000159347,U,88,LIMA,SAN MARTIN DE PORRES,-12.0262,-77.0923,MINORISTAS,BODEGA,E,23,18,19,40
1.00108E+11,E000000159346,U,2475,LIMA,PUENTE PIEDRA,-11.8677,-77.07813,MINORISTAS,BODEGA,C,250,159,138,144
1.00108E+11,E000000159348,U,4917,LIMA,ANCON,-11.81857,-77.13803,MINORISTAS,BODEGA,C,483,484,611,693
1.00109E+11,E000000159350,U,9576.6,LIMA,EL AGUSTINO,-12.05571,-77.00129,MINORISTAS,BODEGA,C,765,257,380,459
1.00109E+11,E000000159353,U,814,LIMA,INDEPENDENCIA,-11.97156,-77.04228,MINORISTAS,BODEGA,D,68,69,86,69
1.00109E+11,E000000159352,U,1518,LIMA,COMAS,-11.9433,-77.07042,MINORISTAS,BODEGA,C,77,71,37,83
1.0011E+11,E000000159358,U,6490,LIMA,SAN MARTIN DE PORRES,-12.01487,-77.07629,MINORISTAS,FARMACIA,C,581,319,294,638
1.0011E+11,E000000159363,U,1287,LIMA,SAN MARTIN DE PORRES,-12.00903,-77.08707,MINORISTAS,BODEGA,C,118,91,60,81
1.0011E+11,E000000159356,U,132,LIMA,LOS OLIVOS,-11.99965,-77.06363,MINORISTAS,BODEGA,D,22,35,38,18
1.0011E+11,E000000159370,U,4125,LIMA,LOS OLIVOS,-11.99156,-77.06439,MINORISTAS,BODEGA,C,520,625,671,446
1.0011E+11,E000000159366,U,2167,LIMA,INDEPENDENCIA,-11.97711,-77.04739,MINORISTAS,BODEGA,C,136,179,235,282
1.0011E+11,E000000159364,V,6987.2,LIMA,COMAS,-11.96041,-77.04596,MINORISTAS,BODEGA,C,262,700,366,644
1.0011E+11,E000000159362,U,6996,LIMA,SAN MARTIN DE PORRES,-11.96008,-77.04859,MINORISTAS,BODEGA,C,254,537,620,606
1.0011E+11,E000000159361,V,2711.72,LIMA,SAN MARTIN DE PORRES,-11.94619,-77.08862,MINORISTAS,BODEGA,C,226,227,234,78
1.0011E+11,E000000159367,V,2827,LIMA,COMAS,-11.94526,-77.0565,MINORISTAS,BODEGA,C,194,200,250,160
1.0011E+11,E000000159365,U,3322,LIMA,LOS OLIVOS,-11.93823,-77.0754,MINORISTAS,FARMACIA,C,547,367,379,752
1.0011E+11,E000000159371,U,3590.4,LIMA,PUENTE PIEDRA,-11.92,-77.0875,MINORISTAS,BODEGA,C,431,499,644,599
1.0011E+11,E000000159357,U,7927.04,LIMA,COMAS,-11.9135,-77.01708,MINORISTAS,BODEGA,C,846,457,620,589
1.0011E+11,E000000159368,V,6745.2,LIMA,PUENTE PIEDRA,-11.8897,-77.0682,MINORISTAS,FARMACIA,C,553,177,401,566
1.0011E+11,E000000159372,V,1441,LIMA,CARABAYLLO,-11.8839,-77.0181,MINORISTAS,LIBRERIA,C,122,74,132,58
1.0011E+11,E000000159360,U,2409,LIMA,PUENTE PIEDRA,-11.86325,-77.07855,MINORISTAS,BODEGA,C,155,193,287,175
1.00111E+11,E000000159375,U,924,LIMA,SAN MARTIN DE PORRES,-11.98007,-77.0857,MINORISTAS,BODEGA,D,35,128,56,84
1.00111E+11,E000000159374,U,5170,LIMA,LOS OLIVOS,-11.96651,-77.0689,MINORISTAS,BODEGA,C,301,402,180,737
1.00111E+11,E000000159373,U,44,LIMA,CARABAYLLO,-11.89483,-77.02034,MINORISTAS,BODEGA,E,38,29,24,35
1.00152E+11,E000000159377,V,165,LIMA,PUENTE PIEDRA,-11.93639,-77.08656,MINORISTAS,BODEGA,D,73,62,81,66
1.00153E+11,E000000159378,U,1243,CANTA,CANTA,-11.46816,-76.62332,MINORISTAS,FARMACIA,C,70,37,60,51
1.00176E+11,E000000159383,U,946,LIMA,LOS OLIVOS,-12.00531,-77.06274,MINORISTAS,BODEGA,D,95,117,66,111
1.0018E+11,E000000159384,U,4851,LIMA,COMAS,-11.92982,-77.05284,MINORISTAS,RESTAURANTE,C,571,871,579,275
1.00199E+11,E000000159386,V,561,LIMA,LOS OLIVOS,-11.9744,-77.0801,MINORISTAS,BODEGA,D,49,95,79,32
1.002E+11,E000000159387,V,1980,LIMA,LOS OLIVOS,-12.0052,-77.081,MINORISTAS,PANADERIA,C,260,185,178,262
1.00201E+11,E000000159390,U,5973,LIMA,LOS OLIVOS,-11.96133,-77.07642,MINORISTAS,BODEGA,C,555,628,369,680
1.00201E+11,E000000159389,U,5379,LIMA,PUENTE PIEDRA,-11.82691,-77.10049,MINORISTAS,FARMACIA,C,529,722,775,575
1.00206E+11,E000000159397,U,5236,LIMA,SAN MARTIN DE PORRES,-12.03472,-77.04869,MINORISTAS,BODEGA,C,625,201,652,627
1.00206E+11,E000000159398,U,1562,LIMA,SAN MARTIN DE PORRES,-11.9637,-77.0895,MINORISTAS,BODEGA,C,94,63,60,77
1.00225E+11,E000000159402,U,4268,LIMA,LOS OLIVOS,-11.9751,-77.0862,MINORISTAS,BODEGA,C,660,477,199,514
1.00225E+11,E000000159401,U,814,LIMA,ANCON,-11.76736,-77.16057,MINORISTAS,BODEGA,D,90,59,104,128
1.00239E+11,E000000159404,U,1342,LIMA,COMAS,-11.90721,-77.04546,MINORISTAS,BODEGA,C,94,87,100,103
1.0024E+11,E000000159405,U,1656.82,LIMA,CARABAYLLO,-11.88981,-77.02616,MINORISTAS,BODEGA,C,49,100,69,79
1.00255E+11,E000000159406,U,2442,LIMA,PUENTE PIEDRA,-11.77668,-77.16545,MINORISTAS,BODEGA,C,152,147,215,199
1.00258E+11,E000000159414,U,1584,LIMA,SAN MARTIN DE PORRES,-12.0132,-77.0544,MINORISTAS,LIBRERIA,C,64,84,81,105
1.00258E+11,E000000159418,U,44,LIMA,SAN MARTIN DE PORRES,-12.01109,-77.08996,MINORISTAS,BODEGA,E,29,28,42,44
1.00258E+11,E000000159417,U,1100,LIMA,COMAS,-11.89515,-77.05219,MINORISTAS,BODEGA,C,34,86,102,40
1.00258E+11,E000000159416,V,4081,LIMA,PUENTE PIEDRA,-11.8601,-77.09296,MINORISTAS,FARMACIA,C,462,558,671,407
1.00276E+11,E000000159420,U,1463,LIMA,SAN MARTIN DE PORRES,-12.0183,-77.0588,MINORISTAS,FARMACIA,C,48,43,46,69
1.00281E+11,E000000159422,U,14124,LIMA,LOS OLIVOS,-11.97795,-77.07859,MINORISTAS,BODEGA,B,273,421,590,242
1.00294E+11,E000000159424,V,1562,LIMA,SAN MARTIN DE PORRES,-12.03214,-77.0538,MINORISTAS,BODEGA,C,118,56,41,78
1.00294E+11,E000000159425,V,858,LIMA,SAN MARTIN DE PORRES,-11.94835,-77.08005,MINORISTAS,BODEGA,D,69,74,110,66
1.00316E+11,E000000159427,U,1397,LIMA,SAN MARTIN DE PORRES,-11.9756,-77.0926,MINORISTAS,BODEGA,C,120,72,43,41
1.00316E+11,E000000159428,U,2618,LIMA,SAN MARTIN DE PORRES,-11.965,-77.0914,MINORISTAS,BODEGA,C,194,206,214,246
1.00317E+11,E000000159430,U,6208.4,LIMA,RIMAC,-12.01701,-77.02749,MINORISTAS,BODEGA,C,568,387,516,269
1.00319E+11,E000000159431,V,99,LIMA,LOS OLIVOS,-11.93337,-77.0739,MINORISTAS,BODEGA,E,28,13,28,32
1.00323E+11,E000000159432,U,3773,LIMA,PUENTE PIEDRA,-11.85772,-77.08522,MINORISTAS,BODEGA,C,372,453,422,543
1.00326E+11,E000000159433,U,1452,LIMA,RIMAC,-12.0329,-77.0391,MINORISTAS,BODEGA,C,42,81,59,60
1.00326E+11,E000000159434,U,22,LIMA,CARABAYLLO,-11.87659,-77.01529,MINORISTAS,BODEGA,E,17,17,37,35
1.00336E+11,E000000159436,U,3379.2,LIMA,SAN MARTIN DE PORRES,-11.98506,-77.09411,MINORISTAS,BODEGA,C,784,768,465,804
1.00337E+11,E000000159437,U,6259,LIMA,LOS OLIVOS,-11.9822,-77.0763,MINORISTAS,BODEGA,C,530,522,557,424
1.00338E+11,E000000159438,U,4543,LIMA,SAN MARTIN DE PORRES,-11.9591,-77.0905,MINORISTAS,BOTICA,C,568,758,370,166
1.00338E+11,E000000159439,U,693,LIMA,LOS OLIVOS,-11.93794,-77.07571,MINORISTAS,LIBRERIA,D,91,80,132,76
1.004E+11,E000000159443,U,3905,LIMA,LOS OLIVOS,-12.00815,-77.07636,MINORISTAS,BODEGA,C,928,524,681,672
1.004E+11,E000000159442,U,2717,LIMA,LOS OLIVOS,-11.97188,-77.07456,MINORISTAS,BODEGA,C,200,217,105,162
1.00401E+11,E000000159448,V,15972,LIMA,SAN MARTIN DE PORRES,-12.03476,-77.04452,MINORISTAS,BODEGA,B,734,454,257,597
1.00401E+11,E000000159447,U,10186,LIMA,SAN MARTIN DE PORRES,-12.03465,-77.04743,MINORISTAS,FARMACIA,B,712,630,421,468
1.00401E+11,E000000159446,U,3839,LIMA,SAN MARTIN DE PORRES,-12.03264,-77.05975,MINORISTAS,BODEGA,C,289,491,678,306
1.00401E+11,E000000159445,U,451,LIMA,SAN MARTIN DE PORRES,-12.01763,-77.05182,MINORISTAS,BODEGA,D,44,48,63,77
1.00401E+11,E000000159444,U,7975,LIMA,INDEPENDENCIA,-11.98729,-77.05555,MINORISTAS,BODEGA,C,227,383,383,538
1.00402E+11,E000000159453,U,154,LIMA,LOS OLIVOS,-12.00538,-77.07426,MINORISTAS,BODEGA,D,48,83,88,77
1.00402E+11,E000000159451,U,198,LIMA,SAN MARTIN DE PORRES,-12,-77,MINORISTAS,BODEGA,D,55,58,46,38
1.00402E+11,E000000159452,U,220,LIMA,COMAS,-11.93654,-77.04897,MINORISTAS,BODEGA,D,17,104,40,81
1.00402E+11,E000000159449,U,3465,CANTA,SAN BUENAVENTURA,-11.46886,-76.62359,MINORISTAS,FARMACIA,C,674,445,677,363
1.00403E+11,E000000159459,U,23870,LIMA,EL AGUSTINO,-12.05953,-77.00738,MINORISTAS,FERRETERIA,B,553,408,504,465
1.00403E+11,E000000159457,U,671,LIMA,INDEPENDENCIA,-11.99567,-77.05347,MINORISTAS,BODEGA,D,66,76,83,68
1.00403E+11,E000000159455,U,26901.6,LIMA,CARABAYLLO,-11.88767,-77.02355,MINORISTAS,BOTICA,B,694,832,774,778
1.00403E+11,E000000159461,U,1386,LIMA,PUENTE PIEDRA,-11.85316,-77.08882,MINORISTAS,BODEGA,C,76,75,54,39
1.00404E+11,E000000159475,U,2699.62,LIMA,SAN MARTIN DE PORRES,-12.03161,-77.08571,MINORISTAS,BODEGA,C,114,216,206,181
1.00404E+11,E000000159473,U,1342,LIMA,SAN MARTIN DE PORRES,-12.02419,-77.06678,MINORISTAS,BODEGA,C,109,91,47,87
1.00404E+11,E000000159468,U,11528,LIMA,PUENTE PIEDRA,-12.0185,-77.0813,MINORISTAS,BAZAR,B,696,664,525,677
1.00404E+11,E000000159474,V,1177,LIMA,LOS OLIVOS,-11.99536,-77.07751,MINORISTAS,BODEGA,C,50,79,57,96
1.00404E+11,E000000159463,U,649,LIMA,SAN MARTIN DE PORRES,-11.99066,-77.09715,MINORISTAS,BODEGA,D,85,42,56,62
1.00404E+11,E000000159471,U,1353,LIMA,LOS OLIVOS,-11.96257,-77.07349,MINORISTAS,BODEGA,C,58,99,81,38
1.00404E+11,E000000159469,U,1639,LIMA,COMAS,-11.93459,-77.05558,MINORISTAS,BODEGA,C,79,54,49,45
1.00404E+11,E000000159476,U,3278,LIMA,CARABAYLLO,-11.89573,-77.0284,MINORISTAS,BODEGA,C,521,389,473,418
1.00404E+11,E000000159465,U,1650,LIMA,PUENTE PIEDRA,-11.8575,-77.08497,MINORISTAS,BOTICA,C,78,59,52,89
1.00405E+11,E000000159478,U,45.98,LIMA,COMAS,-11.95579,-77.05271,MINORISTAS,BODEGA,E,27,28,41,33
1.00405E+11,E000000159479,U,704,LIMA,COMAS,-11.935,-77.0457,MINORISTAS,BODEGA,D,95,45,37,47
1.00405E+11,E000000159481,U,1848,LIMA,COMAS,-11.9036,-77.0526,MINORISTAS,BODEGA,C,112,13,33,86
1.00405E+11,E000000159477,U,5346,LIMA,ANCON,-11.836,-77.1096,MINORISTAS,BODEGA,C,750,607,673,648
1.00406E+11,E000000159482,V,1386,LIMA,INDEPENDENCIA,-11.99172,-77.05082,MINORISTAS,BODEGA,C,124,32,44,63
1.00406E+11,E000000159483,V,22,LIMA,CARABAYLLO,-11.89996,-77.03382,MINORISTAS,BODEGA,E,11,14,16,19
1.00407E+11,E000000159493,U,432.52,LIMA,RIMAC,-12.04047,-77.02427,MINORISTAS,BODEGA,D,45,63,45,84
1.00407E+11,E000000159485,U,1529,LIMA,SAN MARTIN DE PORRES,-12.03304,-77.04441,MINORISTAS,BODEGA,C,119,71,46,78
1.00407E+11,E000000159486,U,3960,LIMA,INDEPENDENCIA,-11.99876,-77.05487,MINORISTAS,LIBRERIA,C,456,406,502,572
1.00407E+11,E000000159488,U,5566,LIMA,LOS OLIVOS,-11.98511,-77.09359,MINORISTAS,BODEGA,C,406,508,564,689
1.00407E+11,E000000159487,V,3476,LIMA,SAN MARTIN DE PORRES,-11.98511,-77.09359,MINORISTAS,BODEGA,C,722,556,704,419
1.00407E+11,E000000159484,V,2750,LIMA,COMAS,-11.9286,-77.0448,MINORISTAS,BODEGA,C,167,149,85,307
1.00407E+11,E000000159491,U,5192,LIMA,PUENTE PIEDRA,-11.912,-77.0732,MINORISTAS,CABINA DE INTERNET,C,597,642,779,781
1.00408E+11,E000000159495,U,6487.8,LIMA,INDEPENDENCIA,-11.98255,-77.04776,MINORISTAS,BODEGA,C,652,622,703,532
1.00408E+11,E000000159497,U,1672,LIMA,COMAS,-11.9429,-77.0704,MINORISTAS,FARMACIA,C,98,57,103,84
1.00409E+11,E000000159500,U,2024,LIMA,SAN MARTIN DE PORRES,-11.98515,-77.06021,MINORISTAS,CABINA DE INTERNET,C,197,187,87,199
1.0041E+11,E000000159507,U,6094,LIMA,EL AGUSTINO,-12.0343,-76.9907,MINORISTAS,BODEGA,C,945,477,619,296
1.0041E+11,E000000159505,U,4444,LIMA,SAN MARTIN DE PORRES,-12.02217,-77.05443,MINORISTAS,BODEGA,C,159,590,695,562
1.0041E+11,E000000159508,U,5313,LIMA,INDEPENDENCIA,-11.98583,-77.05692,MINORISTAS,BODEGA,C,695,475,609,473
1.0041E+11,E000000159501,U,1089,LIMA,PUENTE PIEDRA,-11.93085,-77.09942,MINORISTAS,BODEGA,C,102,97,99,74
1.0041E+11,E000000159506,U,1375,LIMA,COMAS,-11.91525,-77.03074,MINORISTAS,BODEGA,C,52,62,76,51
1.0041E+11,E000000159504,U,1100,LIMA,PUENTE PIEDRA,-11,-77,MINORISTAS,BODEGA,C,99,72,43,38
1.00411E+11,E000000159510,U,143,LIMA,SAN MARTIN DE PORRES,-12.0175,-77.0547,MINORISTAS,LIBRERIA,D,32,37,33,37
1.00411E+11,E000000159513,U,2002,LIMA,SAN MARTIN DE PORRES,-12.01306,-77.08026,MINORISTAS,BODEGA,C,123,137,200,264
1.00411E+11,E000000159516,U,3495.8,LIMA,SAN MARTIN DE PORRES,-11.9698,-77.0985,MINORISTAS,BODEGA,C,55,635,502,673
1.00411E+11,E000000159517,U,7568,LIMA,COMAS,-11.9134,-77.02463,MINORISTAS,BODEGA,C,259,628,452,311
1.00411E+11,E000000159518,U,1111,LIMA,COMAS,-11.90885,-77.03848,MINORISTAS,BODEGA,C,86,29,98,81
1.00412E+11,E000000159522,U,8569,LIMA,SAN MARTIN DE PORRES,-12.00771,-77.08576,MINORISTAS,BOTICA,C,686,410,521,368
1.00412E+11,E000000159521,U,6395.4,LIMA,SAN MARTIN DE PORRES,-12.00771,-77.08576,MINORISTAS,BOTICA,C,717,572,722,233
1.00412E+11,E000000159520,U,7084,LIMA,LOS OLIVOS,-11.98682,-77.06567,MINORISTAS,BODEGA,C,358,161,710,791
1.00412E+11,E000000159523,U,88,LIMA,SAN MARTIN DE PORRES,-11.9629,-77.0937,MINORISTAS,BODEGA,E,13,24,27,38
1.00412E+11,E000000159524,U,3817,LIMA,LOS OLIVOS,-11.9551,-77.0798,MINORISTAS,BODEGA,C,892,564,531,233
1.00413E+11,E000000159529,V,5181,LIMA,SAN MARTIN DE PORRES,-12.03054,-77.06523,MINORISTAS,BODEGA,C,501,556,485,339
1.00413E+11,E000000159532,U,352,LIMA,EL AGUSTINO,-12.0301,-76.999,MINORISTAS,BODEGA,D,73,66,70,77
1.00413E+11,E000000159530,U,3619,LIMA,COMAS,-11.93728,-77.05323,MINORISTAS,BODEGA,C,557,831,756,459
1.00413E+11,E000000159527,U,990,LIMA,ANCON,-11.8166,-77.1375,MINORISTAS,BODEGA,D,52,76,82,89
1.00413E+11,E000000159528,U,8261.22,CANTA,CANTA,-11.7286,-76.97057,MINORISTAS,KIOSKO,C,480,749,703,260
1.00414E+11,E000000159533,U,385,LIMA,SAN MARTIN DE PORRES,-11.9977,-77.0895,MINORISTAS,FARMACIA,D,70,79,58,39
1.00414E+11,E000000159534,U,7216,LIMA,CARABAYLLO,-11.88229,-77.03286,MINORISTAS,BODEGA,C,393,686,825,342
1.00415E+11,E000000159539,U,154,LIMA,EL AGUSTINO,-12.04204,-76.98769,MINORISTAS,BODEGA,D,31,44,52,50
1.00415E+11,E000000159537,U,1144,LIMA,RIMAC,-12.04048,-77.0242,MINORISTAS,BODEGA,C,50,29,123,39
