CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,THOGAR,NHOGAR,ESTRATO,VRESFIN,RESFIN,P15,P15_N,P200_N,INF_500,P501A,P501,P501B,P502,P503,P504_1,P504_2,P504_3,P504_4,P505,P506,P506A,P507_1,P507_2,P507_3,P507_4,P508_1,P508_2,P508_3,P508_4,P509_1,P509_2,P509_3,P509_4,P509_5,P509_6,P509_7,P509_8,P510,P511,P512,P513,P514,P515,P516,factorfinal
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18439,21,1,1,3.Medio,1.Completa,1.Completa,1.Sí,4,4,4,1.VENEZUELA,5.Educación Media Diversificada Incompleta, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,5.Mestizo,1.Heterosexual,99.7730143898332
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18440,10,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,2,2,1.VENEZUELA,10.Superior Universitaria Completa, ,112016,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,1.Sí, ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18440,10,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,3,2,2.PERU, ,3.Primaria incompleta, ,1.Sí,2.Primaria, ,2,1.Estatal,1.Sí,1.Sí,2.Remota,2.Primaria, ,3,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,0,0,0,0,0,0,8.NO TUVO DIFICULTADES,1.¿Aprobado?, , , , , , ,133.030685853111
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18441,11,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18441,11,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,2,2,1.VENEZUELA,10.Superior Universitaria Completa, ,621016,1.Sí,6.Superior universitaria,1, ,2.No Estatal,1.Sí,1.Sí,2.Remota,7.Maestría/Doctorado,1, ,2.No Estatal, , , , , , , , , , , , ,1.¿Aprobado?, ,1.Sí,1.Sí, ,4.Blanco,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18442,12,1,1,3.Medio,1.Completa,1.Completa,1.Sí,1,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,5.Mestizo,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18445,13,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,5.Mestizo,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18445,13,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,2,1,2.PERU, ,3.Primaria incompleta, ,1.Sí,2.Primaria, ,4,2.No Estatal,1.Sí,1.Sí,2.Remota,2.Primaria, ,5,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,0,3.La conexión de internet o plan datos era mala o inestable,0,0,0,0,0,1.¿Aprobado?, , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18446,14,1,1,3.Medio,1.Completa,1.Completa,1.Sí,1,1,1,1.VENEZUELA,8.Técnico Superior Completa, ,524025,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18447,15,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,1,1,1.VENEZUELA,8.Técnico Superior Completa, ,521035,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18447,15,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,2,2,1.VENEZUELA,10.Superior Universitaria Completa, ,711026,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,2.No,2.No traje mis diplomas,3.Moreno,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,02,BELLAVISTA,Lima,1792101,18448,24,1,1,3.Medio,1.Completa,1.Completa,1.Sí,1,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,2.Estoy trabajando/ayudando a la familia en el trabajo, , , ,4.Blanco,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796301,15079,17,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,5,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,10.Se dedica a los quehaceres del hogar, , , ,4.Blanco,1.Heterosexual,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796301,15079,17,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,5,2,2,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,1.Negro/a,1.Heterosexual,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796301,15079,17,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,5,3,1,1.VENEZUELA,3.Educación Básica Incompleta, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,12.Otra razón, , , , , ,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796301,15079,17,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,5,4,1,3.Sin nivel educativo, , , ,2.No, , , , ,1.Sí,1.Sí,2.Remota,1.Educación Inicial,1, ,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,0,0,0,0,0,0,8.NO TUVO DIFICULTADES, , , , , , , ,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15090,10,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15090,10,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,2,2,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15090,10,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,3,2,2.PERU, ,4.Primaria completa, ,1.Sí,2.Primaria, ,5,1.Estatal,1.Sí,1.Sí,2.Remota,2.Primaria, ,6,1.Estatal,1.¿Televisión?,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,"2.Pocos equipos (computadora, laptop, celular, etc.) en casa para todos",0,0,0,0,0,0,1.¿Aprobado?, , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15090,10,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,4,2,3.Sin nivel educativo, , , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,12.Otra razón, , , , , ,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15091,11,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,2,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15091,11,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,2,2,2,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15092,12,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,6,1,1,1.VENEZUELA,5.Educación Media Diversificada Incompleta, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,1.Negro/a,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15092,12,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,6,2,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15092,12,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,6,3,2,2.PERU, ,4.Primaria completa, ,1.Sí,2.Primaria, ,4,1.Estatal,1.Sí,1.Sí,2.Remota,2.Primaria, ,5,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,"2.Pocos equipos (computadora, laptop, celular, etc.) en casa para todos",3.La conexión de internet o plan datos era mala o inestable,"4.Su paquete de internet o plan de datos era limitado, no pudo comprar más",0,0,0,0,1.¿Aprobado?, , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15092,12,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,6,4,2,3.Sin nivel educativo, , , ,1.Sí,2.Primaria, ,1,1.Estatal,1.Sí,1.Sí,2.Remota,2.Primaria, ,1,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,"2.Pocos equipos (computadora, laptop, celular, etc.) en casa para todos",3.La conexión de internet o plan datos era mala o inestable,"4.Su paquete de internet o plan de datos era limitado, no pudo comprar más",0,0,0,0,1.¿Aprobado?, , , , , , ,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15092,12,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,6,5,5,1.VENEZUELA,4.Educación Básica Completa, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15092,12,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,6,6,6,1.VENEZUELA,5.Educación Media Diversificada Incompleta, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15093,22,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,3,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15093,22,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,3,2,2,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15094,23,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,2,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796302,15094,23,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,2,2,2,2.PERU, ,5.Secundaria incompleta, ,1.Sí,3.Secundaria,3, ,1.Estatal,1.Sí,1.Sí,2.Remota,3.Secundaria,4, ,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,0,0,0,0,0,0,8.NO TUVO DIFICULTADES,1.¿Aprobado?, , , , ,3.Moreno,1.Heterosexual,79.8184115118666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796401,15084,19,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,1,1,1.VENEZUELA,10.Superior Universitaria Completa, ,342136,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,2.No,3.No tengo dinero,5.Mestizo,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796401,15084,19,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,2,2,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,2.Estoy trabajando/ayudando a la familia en el trabajo, , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796401,15084,19,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,3,3,1.VENEZUELA,8.Técnico Superior Completa, ,441125,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796401,15084,19,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,4,3,2.PERU, ,1.Sin nivel, ,1.Sí,1.Educación Inicial,1, ,1.Estatal,1.Sí,1.Sí,2.Remota,1.Educación Inicial,3, ,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,"2.Pocos equipos (computadora, laptop, celular, etc.) en casa para todos",3.La conexión de internet o plan datos era mala o inestable,0,0,0,0,0,1.¿Aprobado?, , , , , , ,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796401,15085,7,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,3,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796401,15085,7,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,3,2,1,1.VENEZUELA,3.Educación Básica Incompleta, , ,1.Sí,2.Primaria, ,1,1.Estatal,1.Sí,1.Sí,2.Remota,2.Primaria, ,2,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,"2.Pocos equipos (computadora, laptop, celular, etc.) en casa para todos",3.La conexión de internet o plan datos era mala o inestable,0,0,0,0,0,1.¿Aprobado?, , , , , , ,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796402,15080,4,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796402,15080,4,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,2,2,1.VENEZUELA,8.Técnico Superior Completa, ,99999,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796402,15080,4,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,3,1,3.Sin nivel educativo, , , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,1.Problemas económicos, , , , , ,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1796402,15081,5,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,1,1,1,1.VENEZUELA,4.Educación Básica Completa, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1797103,15096,14,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,2,1,1,1.VENEZUELA,10.Superior Universitaria Completa, ,511026,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,2.No,2.No traje mis diplomas,4.Blanco,1.Heterosexual,399.092057559333
07,LIMA,01,CALLAO,01,CALLAO,Lima,1797103,15096,14,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,2,2,2,1.VENEZUELA,10.Superior Universitaria Completa, ,111046,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,2.No,1.No conozco el procedimiento,3.Moreno,1.Heterosexual,399.092057559333
07,LIMA,01,CALLAO,01,CALLAO,Lima,1797103,15100,1,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,3,1,1,1.VENEZUELA,3.Educación Básica Incompleta, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1797103,15100,1,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,3,2,2,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1797103,15100,1,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,3,3,3,1.VENEZUELA,10.Superior Universitaria Completa, ,21016,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,3.Desconocimiento del sistema educativo (no sabe cómo acceder),1.Sí,2.No,1.No conozco el procedimiento,3.Moreno,1.Heterosexual,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1797103,15101,2,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1797103,15101,2,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,2,2,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1797103,15101,2,1,1,4.Medio alto,1.Completa,1.Completa,1.Sí,4,3,1,3.Sin nivel educativo, , , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,3.Desconocimiento del sistema educativo (no sabe cómo acceder), , , , , ,199.546028779666
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15292,43,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15292,43,1,1,3.Medio,1.Completa,1.Completa,1.Sí,2,2,2,1.VENEZUELA,8.Técnico Superior Completa, ,21015,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,12.Otra razón, , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15293,44,1,1,3.Medio,1.Completa,1.Completa,1.Sí,4,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15293,44,1,1,3.Medio,1.Completa,1.Completa,1.Sí,4,2,2,1.VENEZUELA,10.Superior Universitaria Completa, ,331036,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,2.No,2.No traje mis diplomas,1.Negro/a,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15293,44,1,1,3.Medio,1.Completa,1.Completa,1.Sí,4,3,3,2.PERU, ,4.Primaria completa, ,1.Sí,2.Primaria, ,6,1.Estatal,1.Sí,1.Sí,2.Remota,3.Secundaria,1, ,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,0,3.La conexión de internet o plan datos era mala o inestable,"4.Su paquete de internet o plan de datos era limitado, no pudo comprar más",0,6.Era complicado para el niño/a o para los padres acceder al programa/plataforma virtual,0,0,1.¿Aprobado?, , , , ,1.Negro/a,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15296,47,1,1,3.Medio,1.Completa,1.Completa,1.Sí,8,1,1,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15296,47,1,1,3.Medio,1.Completa,1.Completa,1.Sí,8,2,2,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15296,47,1,1,3.Medio,1.Completa,1.Completa,1.Sí,8,3,3,2.PERU, ,4.Primaria completa, ,1.Sí,2.Primaria, ,6,1.Estatal,1.Sí,1.Sí,2.Remota,3.Secundaria,1, ,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,0,3.La conexión de internet o plan datos era mala o inestable,0,0,0,0,0,1.¿Aprobado?, , , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15296,47,1,1,3.Medio,1.Completa,1.Completa,1.Sí,8,4,2,1.VENEZUELA,3.Educación Básica Incompleta, , ,1.Sí,2.Primaria, ,1,1.Estatal,1.Sí,1.Sí,2.Remota,2.Primaria, ,2,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,0,0,0,0,0,0,8.NO TUVO DIFICULTADES,1.¿Aprobado?, , , , , , ,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15296,47,1,1,3.Medio,1.Completa,1.Completa,1.Sí,8,5,2,3.Sin nivel educativo, , , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,12.Otra razón, , , , , ,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15296,47,1,1,3.Medio,1.Completa,1.Completa,1.Sí,8,6,6,1.VENEZUELA,8.Técnico Superior Completa, ,331025,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,2.Afrodescendientes,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15296,47,1,1,3.Medio,1.Completa,1.Completa,1.Sí,8,7,7,1.VENEZUELA,9.Superior Universitaria Incompleta, ,335066,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15296,47,1,1,3.Medio,1.Completa,1.Completa,1.Sí,8,8,8,1.VENEZUELA,5.Educación Media Diversificada Incompleta, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15297,48,1,1,3.Medio,1.Completa,1.Completa,1.Sí,7,1,1,1.VENEZUELA,9.Superior Universitaria Incompleta, ,351016,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,4.Blanco,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15297,48,1,1,3.Medio,1.Completa,1.Completa,1.Sí,7,2,1,2.PERU, ,2.Educación inicial, ,1.Sí,1.Educación Inicial,2, ,1.Estatal,1.Sí,1.Sí,2.Remota,2.Primaria, ,1,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,1.No hubo quien acompañe al niño/a mientras veía el programa (Falta de tiempo),0,0,0,0,0,0,0,1.¿Aprobado?, , , , , , ,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15297,48,1,1,3.Medio,1.Completa,1.Completa,1.Sí,7,3,3,1.VENEZUELA,10.Superior Universitaria Completa, ,331016,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,2.No,3.No tengo dinero,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15297,48,1,1,3.Medio,1.Completa,1.Completa,1.Sí,7,4,4,1.VENEZUELA,6.Educación Media Diversificada, , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15297,48,1,1,3.Medio,1.Completa,1.Completa,1.Sí,7,5,5,2.PERU, ,4.Primaria completa, ,2.No, , , , ,1.Sí,1.Sí,2.Remota,2.Primaria, ,6,1.Estatal,0,0,3.¿Plataforma virtual /página Web (Computadora o Tablet o celular)?,0,0,0,0,0,0,0,0,8.NO TUVO DIFICULTADES, , , , , , , ,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15297,48,1,1,3.Medio,1.Completa,1.Completa,1.Sí,7,7,7,1.VENEZUELA,9.Superior Universitaria Incompleta, ,321116,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,1.Problemas económicos, , , ,3.Moreno,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15298,49,1,1,3.Medio,1.Completa,1.Completa,1.Sí,1,1,1,1.VENEZUELA,10.Superior Universitaria Completa, ,311016,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,2.No,1.No conozco el procedimiento,5.Mestizo,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15282,33,1,1,3.Medio,1.Completa,1.Completa,1.Sí,4,1,1,1.VENEZUELA,10.Superior Universitaria Completa, ,331126,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,2.No,2.No traje mis diplomas,5.Mestizo,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15282,33,1,1,3.Medio,1.Completa,1.Completa,1.Sí,4,2,2,1.VENEZUELA,9.Superior Universitaria Incompleta, ,524026,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , , , , ,5.Mestizo,1.Heterosexual,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15282,33,1,1,3.Medio,1.Completa,1.Completa,1.Sí,4,3,1,3.Sin nivel educativo, , , ,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , ,12.Otra razón, , , , , ,133.030685853111
07,LIMA,01,CALLAO,01,CALLAO,Lima,1800502,15282,33,1,1,3.Medio,1.Completa,1.Completa,1.Sí,4,4,4,1.VENEZUELA,10.Superior Universitaria Completa, ,121016,2.No, , , , ,2.No, , , , , , , , , , , , , , , , , , , , ,1.Sí,2.No,3.No tengo dinero,5.Mestizo,1.Heterosexual,133.030685853111
