Código del producto,Descripción del producto,Valor importado en 2002; miles de Dólar Americano,Valor importado en 2003; miles de Dólar Americano,Valor importado en 2004; miles de Dólar Americano,Valor importado en 2005; miles de Dólar Americano,Valor importado en 2006; miles de Dólar Americano,Valor importado en 2007; miles de Dólar Americano,Valor importado en 2008; miles de Dólar Americano,Valor importado en 2009; miles de Dólar Americano,Valor importado en 2010; miles de Dólar Americano,Valor importado en 2011; miles de Dólar Americano,Valor importado en 2012; miles de Dólar Americano,Valor importado en 2013; miles de Dólar Americano,Valor importado en 2014; miles de Dólar Americano,Valor importado en 2015; miles de Dólar Americano,Valor importado en 2016; miles de Dólar Americano,Valor importado en 2017; miles de Dólar Americano,Valor importado en 2018; miles de Dólar Americano,Valor importado en 2019; miles de Dólar Americano,Valor importado en 2020; miles de Dólar Americano,Valor importado en 2021; miles de Dólar Americano
030759,"""Pulpo """"Octopus spp.""""; Ahumados; congelados; secos; salados o en salmuera""",974126,1088853,1009498,1072040,1111028,1270618,1497699,1257566,1274233,1828895,1660892,1380296,1671327,1754174,1803382,173964,154495,110254,67490,117985
620429,Conjuntos de materia textil; para mujeres o niñas (exc. de lana o pelo fino; de algodón o de ...,191162,193244,247893,262805,331833,371035,360461,318502,316672,352766,242492,244786,331204,153015,158295,107528,88967,100946,80353,117684
930390,Armas de fuego y artefactos simil. que utilicen la deflagración de la pólvora (exc. escopetas ...,25686,66966,58844,43871,32754,66867,82330,116284,92201,172132,130604,97423,135300,99931,156774,333605,173342,152856,213735,117540
680410,Muelas; sin bastidor; para triturar o desfibrar,63454,65968,78647,89283,94720,95260,113589,85393,112541,132830,133784,132982,127870,125481,122252,140780,148438,138806,115956,117521
521011,Tejidos de algodón; con un alto contenido de algodón; pero < 85% en peso; mezclado exclusiva ...,220903,194178,190485,159989,169235,178598,183242,152807,204846,285204,209505,232904,186426,209104,182394,178719,149735,118183,76560,117470
550911,Hilados con un contenido de fibras discontinuas de nailon o demás poliamidas >= 85% en peso; ...,141142,161960,175947,175381,181534,164348,179177,101123,142674,140467,132154,127629,133075,111633,100511,126533,140021,122196,84662,117462
261100,Minerales de volfralmio (tungsteno) y sus concentrados,31461,43058,36417,110484,247352,256521,268236,198814,207124,470416,523202,451397,433364,256471,178760,213605,215021,134937,93065,117462
030569,Pescado salado o en salmuera (exc. ??filetes; despojos; el arenque; el bacalao; las anchoas; ...,135782,141556,147022,171419,190421,196936,212027,180536,213540,229632,138831,141894,166587,141459,166615,205621,223201,177633,126277,117355
401036,"""Correas de transmisión; sin fin; con muescas """"sincrónicas""""; de circunferencia exterior > ...",33030,32458,32577,31311,40862,46896,51012,43141,81836,98307,92670,100591,93695,73630,70866,76764,78625,68083,64934,117167
411410,Cueros y pieles agamuzados; incl. el agamuzado combinado al aceite (exc. cueros y pieles previamente ...,117943,166957,129668,115639,108646,106120,115508,112476,142712,159156,142491,159211,180751,185209,210062,202893,178558,156128,106322,116325
611699,Guantes; manoplas y manoplas; de materia textil; de punto (exc. lana; pelo fino; algodón o ...,35032,35955,41695,46608,48849,59210,65813,67471,78237,102295,98100,100419,96885,97301,99758,100838,102165,102806,92652,116194
680423,Muelas y artículos simil.; sin bastidor; para triturar; afilar; pulir; rectificar; cortar o ...,65494,75058,85628,84366,90603,108886,122030,92644,120913,144199,144294,128944,128863,136703,126882,139131,155791,136236,100592,116048
250870,Tierras de chamota o de dinas,60816,75999,94353,94858,93186,119693,128741,84964,111391,112186,96661,102070,105705,94112,83354,88848,99808,93422,93595,116023
630229,Ropa de cama de materia textil; estampada (exc. de algodón y de fibras sintéticas o artificiales; ...,30577,49217,59603,65819,84083,101776,109960,87403,92491,97864,104486,119770,113429,124990,104287,108999,110418,111965,107918,115924
130212,Extracto vegetal; de regaliz (exc. con un contenido de sacarosa > 10% en peso o acondicionado ...,77924,84449,90884,92333,108695,124226,150114,158793,149755,188767,201342,228734,184514,166749,188450,194294,193680,146646,141655,115556
960891,Plumillas y puntos para plumillas,88085,106691,116494,120395,133348,155699,134228,108367,128858,149433,134593,117172,128152,109903,125557,133901,129721,117688,96268,115364
940159,"""Asientos de roten o materiales similares (exc. de bambú o """"ratán"""")""",,,,,,107587,109182,84455,107171,101946,104098,100355,97183,97036,111432,97308,109839,83113,86563,115153
870520,Camiones automóviles de sondeo o perforación,100060,109349,136578,172289,201594,250849,423877,315759,297805,346650,403036,327148,285493,216570,143019,160080,165059,131825,135097,115014
110320,«Pellets» de cereales,17735,19710,19236,22372,33406,37656,52705,44522,49332,76881,99618,134126,95355,80625,88858,93450,129223,145165,141571,114781
911012,Pequeños mecanismos completos y montados,63056,73527,64273,58975,68457,142339,173983,122412,195385,228083,157116,95673,108334,96680,81781,77312,101311,158638,119673,114642
700312,Placas u hojas de vidrio colado o laminado; coloreadas en la masa; opacificadas; chapadas o ...,69286,77730,73774,77548,99498,112784,149771,140920,158577,127345,150327,146741,121760,115734,105698,101483,108281,98154,107524,114612
410221,"""Cueros y pieles; en bruto; sin lana """"depilados""""; de ovino; piquelados; incl. divididos""",341919,318099,300889,250184,210112,282792,310038,203226,209833,276189,306508,311920,257705,172979,117670,102014,99392,93135,79233,114203
732211,Radiadores para la calefacción central; de calentamiento no eléctrico; y sus partes; de fundición ...,92200,122800,178694,178276,200920,223304,250619,170808,159540,180936,176946,173182,142677,124247,111790,98142,105314,102879,102413,114067
290242,M-Xileno,32293,92187,255416,301842,314420,336544,251125,170438,246664,115696,137296,172590,258939,132488,113720,167643,278310,119424,73344,114057
290715,Naftoles y sus sales,43914,59006,50473,38883,49563,73924,77907,45923,79119,82888,61761,80068,90576,66204,63586,79975,94136,80420,78883,114009
620413,Trajes sastre; de fibras sintéticas; para mujeres o niñas (exc. de punto; así como monos de ...,547942,572313,680607,569192,602682,506135,436949,338834,318564,310211,240319,191944,170596,127647,160912,142766,145873,157697,91059,113774
531100,Tejidos de las demás fibras textiles vegetales; tejidos de hilados de papel,120170,151141,190990,181610,176482,138405,137142,108714,125453,157837,154464,146846,157135,116159,110429,111161,126659,115237,83822,113663
511290,Tejidos con un alto contenido de lana peinada o pelo fino peinado; pero < 85% en peso (exc. ...,152553,153877,201867,210983,248159,294078,343051,214737,199370,217809,182609,184176,177386,164268,166698,165706,188665,207518,117697,113642
551613,Tejidos con un contenido de fibras artificiales discontinuas >= 85% en peso; fabricados con ...,94945,74108,82073,89054,126638,112017,100990,85057,77034,95538,83401,87790,75934,90715,108871,124995,136070,125450,70115,113379
030443,"""Filetes frescos o refrigerados de pescados planos """"Pleuronectidae; Bótidos; Cynoglósidos; ...",,,,,,,,,,,115409,121107,110310,106460,120465,131684,141315,121122,121650,113226
081290,Frutas y otros frutos conservados provisionalmente; p.ej. con gas sulfuroso o con agua salada ...,114156,106698,102016,101053,108682,110027,102530,82760,86890,109640,108705,108880,112265,101029,105580,118240,130683,132568,110148,113079
293212,"""2-Furaldehído """"furfural""""""",53601,58882,70923,69998,68977,44612,59423,41611,56644,104123,59986,47088,48044,45505,47419,62955,97801,52245,48294,112892
480240,Papel soporte para papeles de decorar paredes; sin estucar ni recubrir,234351,250871,272097,256202,269265,295937,317429,257411,306517,335646,286997,296455,254716,187785,187212,163992,139157,115357,101261,112843
960630,Formas para botones y demás partes de botones; esbozos de botones,62205,79851,78882,109737,113909,127103,139457,90210,98645,119741,104428,103022,103417,90618,89639,97053,110694,94204,84504,112759
621120,"""Monos """"overoles"""" y conjuntos de esquí (exc. de punto)""",174166,197000,218933,184820,205448,165995,133334,128286,136218,182749,132993,133099,120688,129379,103436,118572,132148,110034,101515,112630
120300,Copra,45409,38461,68749,67486,40673,58333,93554,70580,81521,137712,103007,65009,112736,111323,121874,154005,113670,61841,78120,112525
610899,"""Saltos de cama; albornoces de baño; batas de casa y artículos simil.; de punto; de materia ...",28578,27590,31529,41307,49150,52629,60984,52060,53459,63742,69555,75855,75183,97502,79100,92329,99783,81408,74435,112416
722710,"""Alambrón de acero rápido; enrollado en espiras irregulares """"coronas""""""",47426,48097,79096,136276,135909,127548,148776,59461,99296,112033,100420,74986,73696,80856,77001,89209,113213,97454,54259,112269
810420,Desperdicios y desechos; de magnesio (exc. cenizas y residuos que contengan magnesio; así como ...,82257,82135,91096,83054,75836,89681,170220,89498,125313,132106,117355,124465,117217,118957,109949,102017,107010,125259,101529,112138
810600,Bismuto y sus manufacturas; incluidos los desperdicios y desechos,50377,62188,72574,99473,112966,242768,193554,99752,133980,185968,155172,152269,199923,137035,103374,117042,140512,96864,82173,111849
121293,Caña de azúcar; fresca; refrigerada; congelada o seca; incl. pulverizada,,,,,,,,,,,55418,68992,82864,80334,64411,74793,90735,100255,120501,111799
030830,"""Medusas vivas; en salmuera; frescas; refrigeradas; congeladas; secas; saladas o en; incluso ...",,,,,,,,,,,38241,39924,37889,34789,38427,40300,47306,74323,57239,111756
610290,"""Abrigos; chaquetones; capas; anoraks; cazadoras y artículos simil.; de punto de materia textil; ...",43854,45005,96076,95294,86389,65316,67622,57900,63475,82614,92790,96220,100941,102714,102132,103559,102834,110869,94492,110917
291221,"""Benzaldehído """"aldehído benzoico""""""",29184,35900,41712,38903,49851,53764,71487,47311,66999,89573,78688,91877,84335,79651,78824,80203,94398,96352,91833,110488
550290,Cables de filamentos artificiales; tal como se especifica en la Nota 1 del capítulo 55 (exc. ...,,,,,,,,,,,,,,,,147918,177931,119124,99327,109686
852873,Aparatos receptores de televisión; incl. con un aparato receptor de radiodifusión o un aparato ...,,,,,,206395,298457,201497,326166,419485,345303,429734,524176,417748,359369,363566,350558,283905,215593,109636
970400,Sellos (estampillas) de correo; timbres fiscales; marcas postales; sobres primer día; enteros ...,316965,377336,518252,557496,338755,183048,198166,148780,170578,160511,147777,141165,125919,125985,127176,104495,123462,101404,73564,109387
260500,Minerales de cobalto y sus concentrados,109401,112708,448486,404732,416395,566233,1428238,754256,1176205,1102434,639960,548279,659526,750029,334914,557748,920423,236464,150345,109112
401692,Gomas de borrar; de caucho vulcanizado sin endurecer; trabajadas y listas para el uso; cortadas ...,54790,59540,67900,76496,91047,113523,101620,84743,96695,115265,114263,114856,126450,118946,121846,154308,159985,140466,108375,109106
620799,Camisetas interiores; albornoces de baño; batas de casa y artículos simil.; para hombres o ...,30350,37312,34777,38389,41478,105822,136109,118841,133615,138153,121300,110453,122665,116397,119046,115279,101418,112396,98150,108706
500790,Tejidos con alto contenido de seda o desperdicios de seda; distintos de la borrilla; pero < ...,172449,216778,257767,302897,337243,378266,351592,220504,236567,264855,226058,201267,215795,181960,180709,187657,139892,148494,107553,108673
480210,"""Papel y cartón hechos a mano """"hoja a hoja""""; con cualquier forma y dimensión""",128959,140824,154090,136714,153622,177012,170933,109414,96761,117097,170597,130718,134471,124232,112482,113424,125931,105885,84079,108392
840731,"""Motores de émbolo """"pistón"""" alternativo de encendido por chispa de encendido por chispa """"motores ...",94267,120809,126608,104804,103253,102572,109904,76340,67189,62533,56615,58201,48392,41828,181164,77220,85515,75108,76732,107883
848010,Cajas de fundición,69121,88762,119884,108372,131716,165264,180169,119963,152895,178845,162548,160229,138855,148036,141884,149780,209652,188391,151162,107797
510531,Pelo de cabra de Cachemira; cardado o peinado,27015,29222,30409,37467,87065,55683,51972,32218,57345,74046,95563,116422,149512,130854,111373,104359,114402,119936,96433,107511
721924,Productos laminados planos de acero inoxidable; de anchura >= 600 mm; simplemente laminados ...,75200,99874,131025,149386,187498,269545,212781,138751,153113,170758,134192,130209,129268,118061,108123,127389,125549,108735,82662,107445
281310,Disulfuro de carbono,49534,54298,61445,58195,67219,67656,118639,110191,104804,115669,125798,132120,107886,100706,97340,99955,110798,115545,90870,107259
610839,"""Camisones y pijamas; de punto; de materia textil; para mujeres o niñas (exc. de algodóno de ...",20439,22988,29001,39331,61721,76073,94484,77661,80389,87458,79085,72667,80397,85231,81837,86855,79888,66113,68868,107247
711610,"""Manufacturas de perlas finas """"naturales"""" o cultivadas; n.c.o.p.""",71152,66258,93614,119022,202565,168845,148345,147094,174496,173916,242964,197679,564884,1094899,1303655,2001672,215515,107917,89028,106431
620329,"""Conjuntos de materia textil; para hombres o niños (exc. de lana o pelo fino; de algodón o ...",77007,76036,84926,111870,169693,204755,178172,145837,164813,176934,153574,134951,140049,142011,144889,155334,162392,167864,102570,106428
390930,Resinas amínicas; en formas primarias (exc. resinas ureicas; resinas de tiourea y resinas ...,312217,393544,455748,771015,1183420,2202531,2614528,2025479,2668152,3368380,3886213,5033202,5326033,4426098,4222692,338321,139791,126357,112509,106087
550999,Hilados con un alto contenido de fibras sintéticas discontinuas; pero < 85% en peso; distintos ...,58417,63861,90502,99665,95197,94516,107297,114590,136492,166263,163972,164495,141728,136837,86065,91255,110739,122732,99696,106053
292217,Metildietanolamina y etildietanolamina,,,,,,,,,,,,,,,,81308,104081,95929,97000,105639
251310,Piedra pómez,,,,,,63206,76749,55187,65457,65516,57888,61109,65322,59099,63220,72381,76859,83034,78726,105337
030346,"""Atunes del sur """"Thunnus maccoyii""""; congelados""",157108,81325,102001,93528,123310,144617,132757,87132,119160,189710,168500,135844,156386,115408,123780,113686,127553,131334,100982,105018
520534,"""Hilados de algodón; retorcidos o cableados; de fibras sin peinar; con un contenido de algodón ...",45210,58643,57009,59821,62463,70853,69408,73766,90309,75537,88442,113430,138947,119364,102982,127605,126850,93759,67547,104960
290311,"""Clorometano """"cloruro de metilo"""" y cloroetano """"cloruro de etilo""""""",45574,51453,55570,57949,59768,84433,77824,59581,70463,88169,90704,102417,102204,83416,78962,101147,109397,95551,92644,104922
120924,"""Semilla de pasto azul de Kentucky """"Poa pratensis L.""""; para siembra""",37268,42901,46279,46895,50614,59828,80977,60390,62391,67905,72547,74354,72308,69544,56669,78718,88347,90125,72803,104459
581010,Bordados químicos o aéreos sobre materia textil y bordados con fondo recortado; en pieza; tiras ...,76471,88937,110151,100614,107326,110727,106928,89335,90406,91657,95042,108340,126277,124884,116959,137622,125977,102225,71696,104431
200891,Palmitos; preparados o conservados; incl. con adición de azúcar u otro edulcorante o alcohol ...,70449,72707,74248,88495,98618,135000,136923,104188,115034,138254,137514,137646,138556,126237,116586,111253,111012,102090,106385,103891
320120,"""Extracto de mimosa """"acacia""""""",55177,57697,62001,70580,75133,88534,90670,75754,100979,113858,113124,124026,114171,115423,127188,116671,119061,101765,85824,103881
